timestamp,ticker,label,hurst,zscore,csd,iv_spread,adx,volatility
2024-05-08 16:30:00+00:00,NVDA,0,0.0,-0.790018220068736,,1.0,31.64174098370741,0.011291982889642047
2024-05-08 17:30:00+00:00,NVDA,1,0.0,-0.3599497981149323,,1.0,29.407912934182214,0.01011482175852169
2024-05-08 18:30:00+00:00,NVDA,1,0.0,-0.7127505456130537,,1.0,27.440818796383716,0.008722779474209953
2024-05-08 19:30:00+00:00,NVDA,1,0.0,-0.7034525161767214,,1.0,25.652743476634555,0.00880978331620528
2024-05-09 13:30:00+00:00,NVDA,0,0.0,-2.476142433409311,,1.0,24.915203469727324,0.010736313163496462
2024-05-09 14:30:00+00:00,NVDA,0,0.0,-1.1112519530675662,,1.0,24.242573126414523,0.010702808258071028
2024-05-09 15:30:00+00:00,NVDA,0,0.0,-1.398370541546353,,1.0,23.46224402490037,0.010960017650924678
2024-05-09 16:30:00+00:00,NVDA,0,0.0,-1.188011919637279,,1.0,22.74863901457636,0.010688343827309878
2024-05-09 17:30:00+00:00,NVDA,0,0.0,-1.2929672910147396,,1.0,22.136777958832372,0.010282887743432145
2024-05-09 18:30:00+00:00,NVDA,0,0.0,-1.5774231195698805,,1.0,21.822868541595724,0.00958447865734534
2024-05-09 19:30:00+00:00,NVDA,0,0.0,-1.3231972578138593,,1.0,21.599026570483268,0.010042651608011061
2024-05-10 13:30:00+00:00,NVDA,0,0.0,-0.4575587116843941,,1.0,21.623352953757284,0.009946160026654768
2024-05-10 14:30:00+00:00,NVDA,1,0.0,0.04984847190671654,,1.0,21.499919217081786,0.009124115734358597
2024-05-10 15:30:00+00:00,NVDA,1,0.0,0.018716715689497416,,1.0,21.207383699252777,0.007903570444095306
2024-05-10 16:30:00+00:00,NVDA,1,0.0,0.1645258376957331,,1.0,20.93810454346298,0.007834563076030388
2024-05-10 17:30:00+00:00,NVDA,1,0.0,0.3120378700046102,,1.0,20.80164326150645,0.007683463215153629
2024-05-10 18:30:00+00:00,NVDA,1,0.0,0.143545983732325,,1.0,20.530736948503716,0.007400494049225857
2024-05-10 19:30:00+00:00,NVDA,1,0.0,0.4320603129467234,,1.0,20.310750862623593,0.006597640436470604
2024-05-13 13:30:00+00:00,NVDA,1,0.0,0.09427615908969371,,1.0,19.5770132280756,0.006556487282203381
2024-05-13 14:30:00+00:00,NVDA,1,0.0,0.6421749321996222,,1.0,18.899705868890734,0.006458913222105682
2024-05-13 15:30:00+00:00,NVDA,0,0.0,1.7247653853952367,,1.0,18.82212345141558,0.0069373363962987825
2024-05-13 16:30:00+00:00,NVDA,1,0.0,0.9561197520189632,,1.0,18.895568190422075,0.006771960577636404
2024-05-13 17:30:00+00:00,NVDA,1,0.0,1.0755887872894898,,1.0,18.963447021025544,0.006712227893202357
2024-05-13 18:30:00+00:00,NVDA,1,0.0,1.1093098336737057,,1.0,19.02620343773262,0.0066971258409092545
2024-05-13 19:30:00+00:00,NVDA,1,0.0,1.222557861803169,,1.0,19.188334863679927,0.006079305146826933
2024-05-14 13:30:00+00:00,NVDA,0,0.0,1.5403358220899213,,1.0,17.929333441751933,0.0064814844735860315
2024-05-14 14:30:00+00:00,NVDA,0,0.0,2.010269022913534,,1.0,17.271231897922757,0.007045667761631329
2024-05-14 15:30:00+00:00,NVDA,1,0.0,1.1135135433680103,,1.0,16.66209840566409,0.007109100082753967
2024-05-14 16:30:00+00:00,NVDA,1,0.0,1.2762308182912079,,1.0,16.056991039384798,0.006972778832082487
2024-05-14 17:30:00+00:00,NVDA,0,0.0,1.906400688425944,,1.0,16.269760282619753,0.006666894828016146
2024-05-14 18:30:00+00:00,NVDA,0,0.0,1.8766578436222507,,1.0,16.591645743595347,0.006250197151879022
2024-05-14 19:30:00+00:00,NVDA,0,0.0,1.6479734313855505,,1.0,16.88983001915094,0.006402092185886885
2024-05-15 13:30:00+00:00,NVDA,0,0.0,3.2083609157727424,,1.0,18.892051192716156,0.009343706126753844
2024-05-15 14:30:00+00:00,NVDA,0,0.0,2.840407714300097,,1.0,21.305849263328394,0.012170604184113188
2024-05-15 15:30:00+00:00,NVDA,0,0.0,2.5482459671645565,,1.0,23.646060911327705,0.01483424555721949
2024-05-15 16:30:00+00:00,NVDA,0,0.0,2.0730740508671843,,1.0,25.82183205073783,0.01671575652879647
2024-05-15 17:30:00+00:00,NVDA,0,0.0,1.8147867940984899,,1.0,27.931661451591662,0.01801662847798205
2024-05-15 18:30:00+00:00,NVDA,0,0.0,1.5894403243399198,,1.0,29.88782392709002,0.018935430746824525
2024-05-15 19:30:00+00:00,NVDA,0,0.0,1.4519961832402453,,1.0,31.761460519417017,0.019372854233339454
2024-05-16 13:30:00+00:00,NVDA,0,0.0,1.5627005775787177,,1.0,33.79432953029341,0.020003680942791282
2024-05-16 14:30:00+00:00,NVDA,0,0.0,1.4830399510493857,,1.0,35.67971070690495,0.02091576311982473
2024-05-16 15:30:00+00:00,NVDA,0,0.0,1.1175838654295533,,1.0,36.656563659094836,0.02099213408744866
2024-05-16 16:30:00+00:00,NVDA,0,0.0,0.7776555581338853,,1.0,36.4678570978783,0.020549226413522866
2024-05-16 17:30:00+00:00,NVDA,1,0.0,0.6969099178296506,,1.0,36.2927989935672,0.019734001145827216
2024-05-16 18:30:00+00:00,NVDA,0,0.0,0.8983857621261718,,1.0,36.534575587129304,0.01883038690126887
2024-05-16 19:30:00+00:00,NVDA,0,0.0,0.48258914643103523,0.18833675660190569,1.0,36.49577607026595,0.01784574455259138
2024-05-17 13:30:00+00:00,NVDA,1,0.0,0.05713711827196499,0.16274332994335422,1.0,34.235205649727234,0.016938407555663816
2024-05-17 14:30:00+00:00,NVDA,0,0.0,-0.12261320465961952,0.13643779036983322,1.0,32.13761106571472,0.015186980375877394
2024-05-17 15:30:00+00:00,NVDA,0,0.0,-0.47269233029925667,0.23587052832075084,1.0,29.901431113829588,0.01334393771007742
2024-05-17 16:30:00+00:00,NVDA,0,0.0,-0.7763037094821394,0.36907198906329497,1.0,27.907782400645225,0.0118244036722298
2024-05-17 17:30:00+00:00,NVDA,0,0.0,-2.037413345002843,0.5099792809952371,1.0,27.483739342375017,0.01122485357423428
2024-05-17 18:30:00+00:00,NVDA,0,0.0,-1.5717042781021626,0.6386007052192177,1.0,27.092181871292563,0.00941833700303035
2024-05-17 19:30:00+00:00,NVDA,0,0.0,-1.72792898971191,0.7742519529368075,1.0,26.728772688659326,0.010116630117733201
2024-05-20 13:30:00+00:00,NVDA,0,0.0,0.7083042827235421,0.805567666146426,1.0,26.119904748737646,0.010007240817245923
2024-05-20 14:30:00+00:00,NVDA,0,0.0,0.45409154307416355,0.5840348583430751,1.0,25.554768476665153,0.010023567403320475
2024-05-20 15:30:00+00:00,NVDA,0,0.0,0.41755096146825543,0.547638023285254,1.0,24.793906536924936,0.010027107088077651
2024-05-20 16:30:00+00:00,NVDA,0,0.0,0.5935503672141719,0.4540590607224225,1.0,24.532816758790727,0.010043208344404269
2024-05-20 17:30:00+00:00,NVDA,0,0.0,0.7227980905811553,0.4385691033274134,1.0,24.290458983791748,0.010116641562536608
2024-05-20 18:30:00+00:00,NVDA,0,0.0,0.9365078565743978,0.5443207770949119,1.0,24.36613614264701,0.010270484119240888
2024-05-20 19:30:00+00:00,NVDA,1,0.0,0.6936809519874224,0.5224552871375169,1.0,23.96150222955679,0.0101042084884084
2024-05-21 13:30:00+00:00,NVDA,0,0.0,-0.0465833699538632,0.46040852114612735,1.0,22.599842032511603,0.009668516889999345
2024-05-21 14:30:00+00:00,NVDA,0,0.5054934077293558,0.8448382702128412,0.38206912357851597,1.0,21.36731062931824,0.009538176587352376
2024-05-21 15:30:00+00:00,NVDA,0,0.5174589868045263,1.101073123287946,0.2632458254525104,1.0,20.51899526579633,0.009803190131960479
2024-05-21 16:30:00+00:00,NVDA,1,0.5216405165233157,0.746634155948004,0.38390924602463455,1.0,19.70113975761604,0.009958421214644015
2024-05-21 17:30:00+00:00,NVDA,1,0.5236262528711092,0.693662177653109,0.3630888516663144,1.0,18.941856634151602,0.009882258507843774
2024-05-21 18:30:00+00:00,NVDA,1,0.5012764024158334,0.954598147465367,0.3748432758849316,1.0,18.07708755440014,0.010092449265188926
2024-05-21 19:30:00+00:00,NVDA,1,0.5001703785083208,1.1068946118966803,0.32336555570412534,1.0,17.609808296444598,0.010375368056810278
2024-05-22 13:30:00+00:00,NVDA,0,0.514802601768441,0.16220247139511446,0.22499386918675457,1.0,16.635007677545506,0.010376661701350319
2024-05-22 14:30:00+00:00,NVDA,0,0.5032588317866943,0.6712744630824576,0.11437305360550075,1.0,15.729972213618945,0.010186255217081809
2024-05-22 15:30:00+00:00,NVDA,1,0.49377173175571754,0.5499689093294281,0.10384353443325485,1.0,15.05480473991293,0.009846864550094474
2024-05-22 16:30:00+00:00,NVDA,0,0.48978936328721456,0.3797779691010101,0.104741282455166,1.0,14.427945046246174,0.007720288654472672
2024-05-22 17:30:00+00:00,NVDA,0,0.4552830618329506,-1.866951911346243,0.11609246930848309,1.0,14.681965220141638,0.007060417292765877
2024-05-22 18:30:00+00:00,NVDA,0,0.47393280765306156,-1.1795061188441227,0.15938218324640155,1.0,14.917814649518274,0.0046721493532334
2024-05-22 19:30:00+00:00,NVDA,0,0.47007323772897897,0.31168196437336665,0.19291839748864134,1.0,14.162490015108487,0.004646679340524209
2024-05-23 13:30:00+00:00,NVDA,0,0.5505800647235026,4.160255431694459,0.36863335850388185,1.0,17.39213056739586,0.02078549452945384
2024-05-23 14:30:00+00:00,NVDA,0,0.5273965217393982,2.953376826970521,0.47918514926542133,1.0,20.482238938805043,0.02873630131222613
2024-05-23 15:30:00+00:00,NVDA,0,0.5322264087923305,2.4374876100763387,0.5486801875603488,1.0,23.44535976162018,0.034790234380406265
2024-05-23 16:30:00+00:00,NVDA,0,0.534395731327969,2.162690679952123,0.5534545329457697,1.0,26.349747651198808,0.03995822891131155
2024-05-23 17:30:00+00:00,NVDA,0,0.49919943579761145,1.5009727840174298,0.5698726704990259,1.0,28.03262101943913,0.04332039104594867
2024-05-23 18:30:00+00:00,NVDA,0,0.4922243835425726,1.0655664821933573,0.9232962858368227,1.0,28.415546608215855,0.045026919809046266
2024-05-23 19:30:00+00:00,NVDA,0,0.4932085104401923,1.2055853269866639,0.9686696995235721,1.0,28.771098340023713,0.04560644453794061
2024-05-24 13:30:00+00:00,NVDA,0,0.49696378757038173,1.1160228291814551,0.9519320245387881,1.0,29.286286347377523,0.04657588477675166
2024-05-24 14:30:00+00:00,NVDA,0,0.4965831905913299,1.1386176724409451,0.8867768206434746,1.0,29.858111215914185,0.047349184286937435
2024-05-24 15:30:00+00:00,NVDA,0,0.49735888978966986,1.0074814238074095,0.8609399368942354,1.0,30.389065114382156,0.04782055065851071
2024-05-24 16:30:00+00:00,NVDA,0,0.49701596445527174,0.9541224087907489,0.8547622132180334,1.0,30.932757764770404,0.047729796537591525
2024-05-24 17:30:00+00:00,NVDA,0,0.4961305516380058,0.9957668215585694,0.8367463885071387,1.0,31.751850285557865,0.047422173541917016
2024-05-24 18:30:00+00:00,NVDA,0,0.4958944519968339,0.9774556447343459,0.8204499794992264,1.0,32.65795660797525,0.04706070365602582
2024-05-24 19:30:00+00:00,NVDA,0,0.49539066745006205,0.9771135671888235,0.792695871160821,1.0,33.61609884412568,0.045721249650679724
2024-05-28 13:30:00+00:00,NVDA,0,0.5259818306397828,1.7581739140890174,0.7002734731084777,1.0,35.939584106593216,0.045432791848573024
2024-05-28 14:30:00+00:00,NVDA,0,0.5499083801123743,1.7012625224583289,0.8097987317816365,1.0,38.136943806936614,0.04613435372800164
2024-05-28 15:30:00+00:00,NVDA,0,0.5457232308530482,1.6157778352542744,0.8511864371985568,1.0,40.32236226429766,0.04585890093697847
2024-05-28 16:30:00+00:00,NVDA,0,0.5506917242369775,1.8276301349470945,0.8564555983941893,1.0,42.53262469503981,0.04347987526864231
2024-05-28 17:30:00+00:00,NVDA,0,0.5527733160071082,1.5843446740342266,0.8610356349127528,1.0,44.6590224980971,0.040211258750513706
2024-05-28 18:30:00+00:00,NVDA,0,0.5496962972123121,1.660969720997783,0.8779559027155526,1.0,45.95188227311537,0.03523852982976784
2024-05-28 19:30:00+00:00,NVDA,0,0.5500094349929457,1.4935803736737652,0.8544013505913415,1.0,47.18409503828326,0.037020431220982614
2024-05-29 13:30:00+00:00,NVDA,0,0.551228532881721,1.2639232902641058,0.8211694577124613,1.0,46.63152090104671,0.038308174202986274
2024-05-29 14:30:00+00:00,NVDA,0,0.5525907925620492,1.1416797866517292,0.7726178276651515,1.0,46.399864780831194,0.039241922411855826
2024-05-29 15:30:00+00:00,NVDA,0,0.5492592242337899,1.1451850306023745,0.7775213223766546,1.0,46.10571644217107,0.04015408274569071
2024-05-29 16:30:00+00:00,NVDA,0,0.548943205504833,1.1060027805471186,0.7481847429487788,1.0,46.033373122803354,0.040077737722383114
2024-05-29 17:30:00+00:00,NVDA,0,0.5476927969145358,1.0784560150082168,0.7203393382013655,1.0,46.13231128495935,0.03858893486035521
2024-05-29 18:30:00+00:00,NVDA,0,0.5489322449161544,1.0364401146432631,0.7082882122123211,1.0,46.22418114305122,0.037406273978314475
2024-05-29 19:30:00+00:00,NVDA,0,0.5493380712853028,0.858343909072015,0.6838055585300326,1.0,45.90350558325214,0.035644167343419304
2024-05-30 13:30:00+00:00,NVDA,0,0.5501794867130043,0.6593469069591185,0.6327059606485013,1.0,45.593561218039596,0.033562752831645996
2024-05-30 14:30:00+00:00,NVDA,0,0.5498484572044239,0.31221466557699584,0.5969177683173997,1.0,44.03790202037818,0.03050609498444083
2024-05-30 15:30:00+00:00,NVDA,0,0.5527714459926694,0.4277996588249653,0.5907096125048616,1.0,42.593376445512206,0.026382320117516834
2024-05-30 16:30:00+00:00,NVDA,0,0.5516435306735036,0.36197390293494336,0.5735611036795422,1.0,41.25204429603321,0.022033215675549358
2024-05-30 17:30:00+00:00,NVDA,0,0.5526708943212717,0.08074976414205146,0.5700005437282335,1.0,39.9457451878392,0.016548334494460012
2024-05-30 18:30:00+00:00,NVDA,0,0.5542126669367388,-1.787867011817179,0.5953048650915932,1.0,37.1379374708015,0.009017061131352954
2024-05-30 19:30:00+00:00,NVDA,0,0.5552989110784651,-2.7538389538655244,0.6683267762297551,1.0,35.41954851720624,0.010140834152167167
2024-05-31 13:30:00+00:00,NVDA,0,0.5573063269386602,-2.8147806314968196,0.7374838060532488,1.0,33.75053124183676,0.012994355961595925
2024-05-31 14:30:00+00:00,NVDA,0,0.5605153495056701,-2.4464135380989513,0.7947570866375457,1.0,32.57674798709956,0.015762700871479383
2024-05-31 15:30:00+00:00,NVDA,0,0.563662908199208,-2.6459302537735843,0.849732740928477,1.0,32.123961912346466,0.020293148107498837
2024-05-31 16:30:00+00:00,NVDA,0,0.5578295174900076,-1.6257753658742882,0.8848209941238513,1.0,31.703520130683316,0.021587926546588178
2024-05-31 17:30:00+00:00,NVDA,0,0.5593492575879887,-1.6709904129846438,0.8959743720909846,1.0,31.28804941179724,0.023483489002363845
2024-05-31 18:30:00+00:00,NVDA,0,0.557471597034947,-1.2236478684963752,0.8903444268688301,1.0,30.684326197984262,0.02409976319411688
2024-05-31 19:30:00+00:00,NVDA,0,0.5550968168057286,-0.8554475936851281,0.8766956137221471,1.0,29.23440072792262,0.024233763662508567
2024-06-03 13:30:00+00:00,NVDA,1,0.53555884703839,0.7775502134807879,0.7718873361810638,1.0,28.68389671546727,0.02345128770335106
2024-06-03 14:30:00+00:00,NVDA,0,0.536777814265965,0.41684029328213157,0.6815038912632305,1.0,27.537282646930297,0.02333252501069613
2024-06-03 15:30:00+00:00,NVDA,1,0.5374668840290445,0.4961695248718754,0.6051344451281119,1.0,26.484640819939976,0.02282346728221693
2024-06-03 16:30:00+00:00,NVDA,0,0.5389838491730098,0.7002823706754719,0.5409987178000534,1.0,25.366051093436244,0.02217425942898036
2024-06-03 17:30:00+00:00,NVDA,1,0.5377810143746704,0.7518874847656957,0.48392324610194015,1.0,24.56625353176036,0.02142095322928618
2024-06-03 18:30:00+00:00,NVDA,0,0.5355665414469445,1.134670153832796,0.5616925705085135,1.0,24.061829627757728,0.021115109855667072
2024-06-03 19:30:00+00:00,NVDA,0,0.5343958893863463,1.3000399359550758,0.5561944100298994,1.0,23.8062294421254,0.021423493135336733
2024-06-04 13:30:00+00:00,NVDA,0,0.5354682541930171,1.0905788064214925,0.5323183231051395,1.0,24.12075746118191,0.022028871359000973
2024-06-04 14:30:00+00:00,NVDA,1,0.5369216842370056,0.964631978475712,0.5262775440424492,1.0,24.41281849932881,0.022264333763414034
2024-06-04 15:30:00+00:00,NVDA,0,0.5372229775504629,1.1254094569419009,0.5106977975122768,1.0,24.516885879200434,0.0225699997224854
2024-06-04 16:30:00+00:00,NVDA,0,0.5355183810710135,1.1488953843244207,0.5227390614917795,1.0,24.944075810558637,0.023141778564763665
2024-06-04 17:30:00+00:00,NVDA,0,0.5339553694724566,1.3113534079793627,0.510657503366399,1.0,25.53722265343962,0.02415774774489713
2024-06-04 18:30:00+00:00,NVDA,0,0.5350137607827344,1.2432296942390246,0.5100945088441835,1.0,26.435081542920038,0.024972375532003138
2024-06-04 19:30:00+00:00,NVDA,0,0.534295955001201,1.2287642192460955,0.5060518108277005,1.0,27.248954582849862,0.02523363773361625
2024-06-05 13:30:00+00:00,NVDA,0,0.5222820853655241,1.998697244064258,0.5121082590654199,1.0,29.273355231207887,0.026559369806775625
2024-06-05 14:30:00+00:00,NVDA,0,0.5306628197578952,1.8501670138304989,0.4896036942449695,1.0,31.19489657205895,0.026256070782833953
2024-06-05 15:30:00+00:00,NVDA,0,0.532611390626743,1.6890741532541667,0.48134136922975346,1.0,32.98133617574664,0.026459550654513754
2024-06-05 16:30:00+00:00,NVDA,0,0.5318979864490443,1.8334290952609584,0.7231716120968805,1.0,35.00041854497405,0.025697452404373388
2024-06-05 17:30:00+00:00,NVDA,0,0.5300065452710497,1.883881567088129,0.7017716570746718,1.0,36.975164293473036,0.025194305360804328
2024-06-05 18:30:00+00:00,NVDA,0,0.5296001518180259,1.809135377011106,0.6850339820898879,1.0,39.00535949887708,0.024594002969168905
2024-06-05 19:30:00+00:00,NVDA,0,0.5281149294955342,1.738643147306054,0.675584803757569,1.0,40.91369633985482,0.02638542803185955
2024-06-06 13:30:00+00:00,NVDA,0,0.5303993619214085,1.1937613976333104,0.6612969157478307,1.0,40.70976418708376,0.026749805941166393
2024-06-06 14:30:00+00:00,NVDA,0,0.5333417029439268,0.9073702780373165,0.3579087259689228,1.0,40.520398776054954,0.026320786360041388
2024-06-06 15:30:00+00:00,NVDA,0,0.5352806646407463,0.5998742413907703,0.38039807472120524,1.0,39.84234888337183,0.02556204729215002
2024-06-06 16:30:00+00:00,NVDA,0,0.5340166051709386,0.5422334261090197,0.4111953966932077,1.0,38.52934525606344,0.024319571962178117
2024-06-06 17:30:00+00:00,NVDA,0,0.5331936498341824,0.41001016246788236,0.44632929809308597,1.0,37.318352373036205,0.023352967624435405
2024-06-06 18:30:00+00:00,NVDA,0,0.5318552557278075,0.5377733263805418,0.47750702176928794,1.0,36.24231800951609,0.0224171766571719
2024-06-06 19:30:00+00:00,NVDA,0,0.5315920482353338,0.7482184349472539,0.47580282213447356,1.0,35.6630533493993,0.021129810478861862
2024-06-07 13:30:00+00:00,NVDA,0,0.5327989057004725,-0.18329066418488188,0.4638503486056238,1.0,33.74882122125247,0.019418425088079602
2024-06-07 14:30:00+00:00,NVDA,0,0.531047123261034,-0.2203634903760964,0.49358254580586725,1.0,31.97132085005268,0.01734882379875099
2024-06-07 15:30:00+00:00,NVDA,0,0.5255748652156802,0.5766155434239785,0.4807097521357516,1.0,31.001102722826428,0.014934200151064583
2024-06-07 16:30:00+00:00,NVDA,0,0.5243553948956473,0.6316123294156657,0.6144742074005112,1.0,30.50945957412896,0.013016739359691509
2024-06-07 17:30:00+00:00,NVDA,0,0.5253145058605316,0.011066859764625235,0.5870866902541152,1.0,29.483992726088918,0.010628424857631236
2024-06-07 18:30:00+00:00,NVDA,0,0.5219354890913557,0.2395455507694953,0.5483313646302564,1.0,28.531773864779698,0.00764200730013186
2024-06-07 19:30:00+00:00,NVDA,1,0.5241628115260123,0.42616347592437764,0.485260762073957,1.0,27.79203803733617,0.007542685042291652
2024-06-10 13:30:00+00:00,NVDA,0,0.5250724425383625,-0.6086231714684044,0.3906841368027633,1.0,26.624622542482175,0.0075671741079935805
2024-06-10 14:30:00+00:00,NVDA,0,0.5278497258304676,1.7353094411385988,0.18830771152738995,1.0,24.854135554200557,0.008035783191063113
2024-06-10 15:30:00+00:00,NVDA,0,0.527386940289277,1.4888106102988097,0.19109225200213129,1.0,23.088731125869657,0.00856793009064321
2024-06-10 16:30:00+00:00,NVDA,0,0.5276021261466791,1.286050682152567,0.19723954354199738,1.0,21.65544521055768,0.008813934049033318
2024-06-10 17:30:00+00:00,NVDA,0,0.5296827166551987,0.4872805905929538,0.18731959642789045,1.0,20.36185405123006,0.008660969176547902
2024-06-10 18:30:00+00:00,NVDA,0,0.5268977005163776,1.6541140954192683,0.17559810568042505,1.0,19.46754421443909,0.008539735698335696
2024-06-10 19:30:00+00:00,NVDA,1,0.5289444690863085,0.902484905756542,0.18810001751396727,1.0,18.637113822699806,0.008751435205115603
2024-06-11 13:30:00+00:00,NVDA,0,0.5294231224198978,0.2902899617157413,0.19663623175620706,1.0,17.997800824756144,0.008806020105447116
2024-06-11 14:30:00+00:00,NVDA,0,0.5284237086690157,-0.09091841290293685,0.2059941136795181,1.0,17.761763936381673,0.008620158153934774
2024-06-11 15:30:00+00:00,NVDA,0,0.5311818908823343,-0.1978500834282462,0.19615922581976739,1.0,18.179093672246918,0.008416943581482665
2024-06-11 16:30:00+00:00,NVDA,0,0.532686827285796,-0.569235526931668,0.23702958491897616,1.0,18.496783416928718,0.008176814479738528
2024-06-11 17:30:00+00:00,NVDA,0,0.5303841323709523,0.05329958637093308,0.31022322355756204,1.0,18.701623806263044,0.00802560698398161
2024-06-11 18:30:00+00:00,NVDA,0,0.5312684747125626,-0.49102608286394533,0.3777667306009695,1.0,18.628896810054083,0.008116401886653185
2024-06-11 19:30:00+00:00,NVDA,0,0.5308783038016176,-0.05119709141424076,0.45719687197215964,1.0,18.56136460756611,0.007059873717485506
2024-06-12 13:30:00+00:00,NVDA,0,0.522608784574265,3.711980247842551,0.3160771330282907,1.0,19.32552113254413,0.011670070348280576
2024-06-12 14:30:00+00:00,NVDA,0,0.5216228937626498,2.2689945138123355,0.33591888591934366,1.0,20.04989357104507,0.013891351048541079
2024-06-12 15:30:00+00:00,NVDA,0,0.5157429824426087,1.9306248728715523,0.3273065913362639,1.0,20.72252505507152,0.015540747140487289
2024-06-12 16:30:00+00:00,NVDA,0,0.5187742418485688,1.7914964129159374,0.27713921458641605,1.0,21.488485247794138,0.016781447414481697
2024-06-12 17:30:00+00:00,NVDA,0,0.5178381364359574,1.4852596441516626,0.16943988409341545,1.0,21.475791314834517,0.01770696838664546
2024-06-12 18:30:00+00:00,NVDA,1,0.5250015782424348,0.8540730438740194,0.14017938500637955,1.0,21.21485941349746,0.01802647522570864
2024-06-12 19:30:00+00:00,NVDA,1,0.5232219740525049,1.1085856666331597,0.1741960497219126,1.0,20.97256552279122,0.017849217543363164
2024-06-13 13:30:00+00:00,NVDA,0,0.5372023950144509,2.033291209490927,0.17408633313193195,1.0,22.412998994504278,0.019828906080562696
2024-06-13 14:30:00+00:00,NVDA,0,0.49534964461980635,1.6770473714957523,0.21002224292334928,1.0,23.75054427694892,0.021556012795589084
2024-06-13 15:30:00+00:00,NVDA,0,0.49317939348761886,1.4260778438237438,0.20754202381196768,1.0,24.992550538093006,0.022776701016237584
