date,atr14,atr14_pct,rsi14,realized_vol_20d,dist_52w_high_pct,dist_52w_low_pct,ret_5d,ret_20d,ret_60d,zscore_20d,instrument,volume_ratio_20d
2015-03-24,0.017679027148655484,1.1823910694933075,44.32453458625972,11.588943191636119,,,0.850758797695228,-3.23859357374483,,-0.5890440799799248,GBPUSD=X,
2015-03-25,0.017510925020490373,1.1804640674007711,40.129859347556334,11.768743037299279,,,0.5547819946923438,-4.043731969072173,,-0.9535982109718757,GBPUSD=X,
2015-03-26,0.01731539624077933,1.1638716897923653,42.29671906285176,11.664471781878596,,,-0.5653399656697533,-4.195431531701521,-4.515297198918211,-0.7091986032442836,GBPUSD=X,
2015-03-27,0.016802098069872175,1.1308147908747919,41.587951149324546,11.514251005366996,,,0.6552537517395818,-3.6299002768446775,-4.629871858428858,-0.7167243980462421,GBPUSD=X,
2015-03-30,0.01716990981783186,1.1534401712061346,43.070138746564965,11.583186303303046,,,-0.3840521127652652,-3.377592264225171,-2.610967849412782,-0.5145781615219227,GBPUSD=X,
2015-03-31,0.016869817461286272,1.139151324673376,40.01177726934209,11.639752544389264,,,-0.9551857204578296,-3.580843522149668,-2.9440508690538936,-0.8432697908239282,GBPUSD=X,
2015-04-01,0.016441941261291504,1.1087294406754387,41.208705522952556,11.667116211901185,,,-0.029653786021011097,-3.495323951887286,-2.037577193184159,-0.6772858858540405,GBPUSD=X,
2015-04-02,0.015511410576956612,1.0454691514035455,41.654340466606456,11.54657551744052,,,-0.27300314517315627,-2.8056482343683964,-1.7922938623364582,-0.5654604095449357,GBPUSD=X,
2015-04-03,0.015435559409005302,1.040788869229365,41.36783372424359,11.551587756371106,,,-0.18686424057389184,-2.734767132695237,-1.70552342194068,-0.5669206114641838,GBPUSD=X,
2015-04-06,0.015691655022757395,1.0509642819531755,47.666749140483354,11.108376861825246,,,0.3015983809257827,-0.8435834229318151,-1.7035964980642193,0.496645106369065,GBPUSD=X,
2015-04-07,0.015045455523899623,1.0103925624874848,45.55921399140379,11.054954302332257,,,0.5509635442367156,-1.4175925715469107,-1.8434642694621806,0.22827894247659614,GBPUSD=X,
2015-04-08,0.014115623065403529,0.9522257851083923,42.20088312425045,11.134656436337952,,,-0.03853724080912224,-1.7121521169660592,-2.284347346336657,-0.5490798872623202,GBPUSD=X,
2015-04-09,0.013542158263070243,0.9101820425893393,45.72442070394709,10.70638935328028,,,0.2812067004633212,-0.3645342879686764,-2.3359318910522897,0.35073070699291453,GBPUSD=X,
2015-04-10,0.014192742960793632,0.9645103757068998,38.221592792241765,11.3545716504228,,,-0.7798911938247222,-1.2022074245616965,-3.071008864378477,-1.9142444641537626,GBPUSD=X,
2015-04-13,0.014295884541102819,0.9764518398872466,35.38019211481651,11.01894850100192,,,-1.9428179155318803,-0.7803487704651446,-3.3117222460939955,-2.480911126168134,GBPUSD=X,
2015-04-14,0.01485520601272583,1.0127685830553623,37.22428027799578,10.888307583766768,,,-1.4961380495286836,-1.06489782725111,-2.7971816387827197,-1.8460181051048008,GBPUSD=X,
2015-04-15,0.01458824532372611,0.9875658485408683,43.8097147022687,11.073457009298075,,,-0.3500971160634414,0.1344247746920324,-2.4787300593937966,-0.7076165631050042,GBPUSD=X,
2015-04-16,0.014896460941859655,1.004587521100554,47.05958959235501,9.861114631158081,,,-0.33659952356397405,-0.8926676308370518,-2.0893263216059332,0.0015441646670942034,GBPUSD=X,
2015-04-17,0.015622998986925398,1.0469909199078165,51.99941070554498,8.854382668492205,,,1.4056272563429228,1.0848107835676801,-0.608813962527377,1.0070745356237318,GBPUSD=X,
2015-04-20,0.015356889792851039,1.0259630654638958,54.28502400285334,7.772835169412656,,,2.23776271605427,0.16764686032491039,-0.1841097542158665,1.5071467474776912,GBPUSD=X,
2015-04-21,0.015239238739013672,1.0220957568346596,50.99389168460886,7.897816430595947,,,1.6490277699553246,-0.2817919461112761,-1.164454032525719,0.8820812146173606,GBPUSD=X,
2015-04-22,0.015830286911555698,1.0599009780702557,52.367839299584276,7.364062376795226,,,1.1082277926328432,0.685556958775213,-1.6623255934424375,1.090485145716045,GBPUSD=X,
2015-04-23,0.01576031105858939,1.04806069539128,57.4399812708089,7.668600110358878,,,1.4105241477344599,1.0766921611695235,-0.6917322308360507,1.9387518344712893,GBPUSD=X,
2015-04-24,0.015779784747532437,1.0483457824864062,58.12226171195051,7.6390859814245,,,0.8730222705002122,1.3035086527105166,-0.17912513129229035,1.8010411274357052,GBPUSD=X,
2015-04-27,0.016414420945303782,1.0815625784570186,63.533000966945615,8.098207646443324,,,1.3916925958959325,1.9532261040482002,0.5934052927096589,2.354077258890579,GBPUSD=X,
2015-04-28,0.01650616100856236,1.0842402498377268,65.35777469151898,7.7934569819366954,,,2.10543602614901,2.7996385994699002,1.3016236245374069,2.2027779814874893,GBPUSD=X,
2015-04-29,0.017270582062857493,1.1262319197544834,69.26304090357984,8.070470997006517,,,2.6728575735181392,3.4074027033142995,1.2727873342737617,2.331886606908399,GBPUSD=X,
2015-04-30,0.01641415698187692,1.0639984978847334,72.07093638044941,8.197946654202486,,,2.58862694586397,3.9770512706687855,1.6259937226007715,2.2776298527569274,GBPUSD=X,
2015-05-01,0.01755316768373762,1.1431851055472555,66.90366663666035,8.496801879242394,,,2.0099234948442124,3.533098011564806,0.1873322661004817,1.6768704606303024,GBPUSD=X,
2015-05-04,0.018024606364113942,1.190002566060543,54.73974864013614,9.857484122454986,,,-0.19691245914119637,1.4465064783085957,-0.6058707294292143,0.702980318577084,GBPUSD=X,
2015-05-05,0.017842258725847517,1.1798193241401518,53.53872748321027,9.81430933668142,,,-0.6623742470483918,1.5591662852656452,-0.6124803786601296,0.5467006569336517,GBPUSD=X,
2015-05-06,0.017848091466086253,1.17620705536699,55.79268015228354,9.649166719693342,,,-1.0470239998420339,2.3641506986542327,-0.5751114449286443,0.6953024873722364,GBPUSD=X,
2015-05-07,0.016848998410361155,1.1054290818771417,58.6412972803927,9.679755090059766,,,-1.198022809539523,2.443305041805921,-0.0045673038759463935,0.8990817826413438,GBPUSD=X,
2015-05-08,0.018200993537902832,1.1813355162776877,64.62208360926509,9.109346133315038,,,0.3420317016921359,4.7037896636962895,0.09860042539682201,1.4483237985505948,GBPUSD=X,
2015-05-11,0.018826007843017578,1.2197747104131844,65.49666711447512,8.69010050517652,,,1.8968407683034538,5.418882098981204,0.21761970302813793,1.4494665920273373,GBPUSD=X,
2015-05-12,0.019565727029527937,1.2560609019553355,69.77971645903263,8.992733340345858,,,3.0032588716399244,6.198121459735217,1.4377683686146003,1.8945283161565996,GBPUSD=X,
2015-05-13,0.020006069115230014,1.2766272662615346,72.21961132182102,8.93701971793066,,,3.273678450002704,6.086630073018906,2.06857526548605,2.0260203180344125,GBPUSD=X,
2015-05-14,0.019921626363481795,1.2656608082741503,73.88806709924819,8.94674949511558,,,3.267640667848526,6.148078063875428,1.9502009778569862,2.0158896889270643,GBPUSD=X,
2015-05-15,0.019318802016122,1.2248699901361904,74.64840168897044,8.866167171928762,,,2.3689769150539552,5.698471741676991,2.283798715799046,1.8630765248124022,GBPUSD=X,
2015-05-18,0.019007657255445207,1.207138224388844,72.7899002671088,9.003471548347695,,,2.0217995222206575,5.196199228546194,2.3194010778565977,1.566008550361162,GBPUSD=X,
2015-05-19,0.019198664597102573,1.2256810969355507,67.10579548121567,9.140788522898726,,,0.5560581370797291,5.056238213329678,1.3674411485663285,1.1564326507666471,GBPUSD=X,
2015-05-20,0.019327759742736816,1.245654828695859,58.32231839815324,10.072101211493079,,,-0.9883829197061655,3.886785709183238,0.36928604851513835,0.5158786281031653,GBPUSD=X,
2015-05-21,0.01850006410053798,1.190257056566592,59.3618029806152,9.904355796282633,,,-1.2527499759159344,3.3603848539389025,0.09015400644127869,0.5510613510609659,GBPUSD=X,
2015-05-22,0.018081111567361013,1.1543161821380477,63.761263002660634,10.132938007960519,,,-0.6860753357156413,4.0647917887634,1.5945978252314141,0.9897553814608937,GBPUSD=X,
2015-05-25,0.018724492618015835,1.209976738881771,53.94616332461042,10.999743893386531,,,-1.7208374786306324,1.9668781131593427,0.447226803833356,0.06348746208519129,GBPUSD=X,
2015-05-26,0.018372365406581333,1.1874427263032514,53.810443684354745,10.978094205396175,,,-1.222309075614636,1.632322741928216,0.7364789415950979,-0.009738243863334141,GBPUSD=X,
2015-05-27,0.018943275724138533,1.2301953336575577,50.3170228534317,10.869850865850696,,,-0.7576127170760949,0.4157560682140904,0.20787435439753033,-0.3929161040329317,GBPUSD=X,
2015-05-28,0.01789945363998413,1.1660777961435245,48.103480562717536,10.709492043397246,,,-1.2402957369886503,-0.4973422046800291,0.557207825899253,-0.6101518792231516,GBPUSD=X,
2015-05-29,0.01726823193686349,1.1272356255349254,46.68661361549115,10.603793567934364,,,-2.2013577785734872,-0.231320725273354,0.46876495234950966,-0.7502089124129728,GBPUSD=X,
2015-06-01,0.016340681484767368,1.0687949542372985,45.2882895164762,9.382912961363644,,,-1.2032330460668428,0.9387398946117287,1.5350057907494108,-0.9803640098574251,GBPUSD=X,
2015-06-02,0.016151462282453264,1.062604633170779,41.3584754957604,9.62452565651592,,,-1.7601389687613045,0.5091996790789421,0.629279113757808,-1.5125892581160738,GBPUSD=X,
2015-06-03,0.016389191150665283,1.068411354516268,48.868744566998046,10.084292791671913,,,-0.3819536241196353,1.090657898520142,1.7088482230662727,-0.8593881259125261,GBPUSD=X,
2015-06-04,0.01661738327571324,1.0842177366313486,48.24257221973466,9.987527665633698,,,-0.15326217391695707,0.5548276299779831,2.636175876937097,-0.9883638013541869,GBPUSD=X,
2015-06-05,0.01697460242680141,1.1047579974346193,50.244365062755705,9.231245330785356,,,0.29962048435130395,-0.2734896057392078,3.162121517843297,-0.7448935995693661,GBPUSD=X,
2015-06-08,0.01591660295213972,1.042489721020365,45.45418158309345,9.45630744371293,,,-0.13740868108172988,-1.0763822083310393,3.4703917537933116,-1.2127687744756788,GBPUSD=X,
2015-06-09,0.015504155840192522,1.010312812803454,49.61032915281407,8.988824772501843,,,0.9606462700568308,-1.483954324867287,3.508070416940723,-0.7072677418521249,GBPUSD=X,
2015-06-10,0.01567354372569493,1.0181534427561665,52.04108471686872,8.755674521235123,,,0.35405830787016423,-1.7672467041985107,4.351904100468751,-0.3740375711208083,GBPUSD=X,
2015-06-11,0.01512000390461513,0.9756787282145655,56.82640555174568,8.971998813674926,,,1.1111238150616876,-1.545038107350094,3.575140275317601,0.3064646294802868,GBPUSD=X,
2015-06-12,0.01458392824445452,0.9403570772474134,57.36190451033592,8.93096130684113,,,0.9367377518340492,-1.6687581539092222,5.062113840204496,0.5198658634148201,GBPUSD=X,
2015-06-15,0.014289711202893938,0.9182711528412802,59.717553723277355,9.047795673203877,,,1.9234015494835832,-1.1717920471312038,4.137810106804163,1.0682919273360176,GBPUSD=X,
2015-06-16,0.013861136777060372,0.8887622311209514,61.22862017151742,8.924599691089757,,,1.6297820465683843,-0.43201339093106306,4.3076201105880285,1.429913895312349,GBPUSD=X,
2015-06-17,0.014048448630741664,0.8982578417928044,63.11625078273626,8.281641198004984,,,1.5952456565405893,0.7960580475319112,5.4316574658228145,1.6312948014038882,GBPUSD=X,
2015-06-18,0.015357111181531633,0.9690184063352413,70.50065758001126,9.46565679698136,,,2.266274525762002,1.9635702146791445,6.524663792111518,2.5499383336862023,GBPUSD=X,
2015-06-19,0.014757743903568812,0.9293984163456,71.40862721449518,9.130526625078133,,,2.384996575666243,1.3719263811711624,6.867587779298501,2.3561973677547017,GBPUSD=X,
2015-06-22,0.014361211231776647,0.904066934320126,71.60196913026334,7.796225156280916,,,2.07936838189533,2.6496440071911875,6.713052536626485,2.0079028916291457,GBPUSD=X,
2015-06-23,0.014247655868530273,0.9000813867329307,67.26575821731205,7.969082504923135,,,1.4958716257605253,2.307914796727517,6.888915864417489,1.5364047132688223,GBPUSD=X,
2015-06-24,0.01437715973172869,0.9133521899883945,60.981388533234096,8.053973458441162,,,0.6485384845869469,2.224222988207658,6.146898913698373,1.0302445962223232,GBPUSD=X,
2015-06-25,0.01381810222353254,0.8795774771710021,58.88841400902075,7.982437938609007,,,-0.8718961177443751,2.3439210948704936,5.884948624076558,0.8083608419788217,GBPUSD=X,
2015-06-26,0.013200248990740095,0.8383741704930802,60.53286527151723,7.899181768020913,,,-0.8423576554975387,2.7805805025294505,6.165766325387412,0.8716828347591711,GBPUSD=X,
2015-06-29,0.013013507638658797,0.8292467833713294,56.91117539833755,7.987236906862168,,,-1.2083836257422265,2.644292565171269,5.1065498307078405,0.5683156642129603,GBPUSD=X,
2015-06-30,0.012110437665666853,0.7697999506074404,58.88984051400248,7.533653619995495,,,-0.6151186230271555,3.5003497487134494,5.649332927822059,0.6708585610879524,GBPUSD=X,
2015-07-01,0.012037660394396101,0.7673647395948566,55.69812874683781,7.153949620891006,,,-0.34354736203729974,2.263634023076122,5.823015312838531,0.3806909829327069,GBPUSD=X,
2015-07-02,0.011973823819841658,0.767306630148232,50.33414924286464,7.475861520883355,,,-0.6679012077751789,1.8164108544731716,4.88280430003869,-0.1172053645384214,GBPUSD=X,
2015-07-03,0.011967224734170097,0.7664887464100623,50.83417982241529,7.452934417167125,,,-0.8384217610188371,1.6143882273174759,6.103138471070491,-0.14952905202402672,GBPUSD=X,
2015-07-06,0.01186157124383109,0.7625092901858471,47.2018118083434,7.169295063736836,,,-0.8742453690572027,1.8869310790090355,6.2519424599496,-0.64412871791753,GBPUSD=X,
2015-07-07,0.012062907218933105,0.7731599772829674,50.29224987490802,7.043298743897189,,,-0.8253530488755767,1.6694229372307579,6.368776678084598,-0.47960447289502944,GBPUSD=X,
2015-07-08,0.01185750961303711,0.7668370055056566,42.25245450582994,7.78285377176068,,,-1.4287700942760995,0.44688127468492933,4.677520698319015,-1.6288191759224928,GBPUSD=X,
2015-07-09,0.012158674853188651,0.791067678132564,37.897103374261604,7.69201088576566,,,-1.506245747369428,-0.8192158171669295,3.65190333333254,-2.1156028582258983,GBPUSD=X,
2015-07-10,0.012729874679020472,0.8280146560183124,38.19371705542018,7.683750415315633,,,-1.531246475861625,-0.8701650982372522,3.030217088784415,-1.8910025188367274,GBPUSD=X,
2015-07-13,0.01314091682434082,0.8469321202736728,47.69798003298558,8.321715573507923,,,-0.25756184645405744,-0.29325191949357565,3.6586435184333466,-0.91430150248126,GBPUSD=X,
2015-07-14,0.013256183692387171,0.856216887870315,45.897005960476775,8.303049736226589,,,-0.7679185255291987,-0.729212862556039,3.8396071780167684,-1.0681296806647922,GBPUSD=X,
2015-07-15,0.013989627361297607,0.8946506518176113,54.42220682258628,9.026264376612396,,,1.1258630173526685,-0.017195778588796617,4.695778476552603,-0.07329022372047365,GBPUSD=X,
2015-07-16,0.014214507171085902,0.9092025210287793,54.247631542248136,7.5319156470556,,,1.7181777166708878,-1.3507759193203683,3.966356672919824,-0.024514787402377402,GBPUSD=X,
2015-07-17,0.014269496713365828,0.9139469585208525,52.93908023875935,7.471117884639947,,,1.5550582505203137,-1.6737169066270763,3.7268385788731706,-0.08270608008836468,GBPUSD=X,
2015-07-20,0.014324324471609933,0.9182035083441626,52.12210138040833,7.457026962106118,,,0.5444585581870776,-1.7924859914191016,2.792466725808218,-0.07966078389464239,GBPUSD=X,
2015-07-21,0.013975492545536585,0.8973663528894171,50.37175667394696,7.400016752722041,,,0.5918087831103591,-1.613456020174453,2.300272305671447,-0.21078249053330958,GBPUSD=X,
2015-07-22,0.013763887541634696,0.8847977981861327,49.16791421645403,7.185358620499008,,,-0.518020440728284,-1.1760385635776194,1.4420319108057855,-0.3021681136967179,GBPUSD=X,
2015-07-23,0.014310283320290702,0.9165021285163383,53.07809842730857,7.322674295613603,,,-0.12803872759761248,-0.6105120436810219,1.2132071204140615,0.2987480682067727,GBPUSD=X,
2015-07-24,0.014686814376286097,0.9463448430576827,46.77060917625037,7.530655460313376,,,-0.5990529406613154,-1.4324521114656208,1.073950817463909,-0.5459985404387766,GBPUSD=X,
2015-07-27,0.01406776053564889,0.9062591781283413,47.01259488459473,7.4737327063418695,,,-0.4967314527864808,-1.0850414398488328,2.483667322027938,-0.43994635375877345,GBPUSD=X,
2015-07-28,0.012866164956774031,0.8266510492004893,50.01077244636667,7.484246916912345,,,-0.06225346521708808,-1.0661444833475309,2.9182910969632214,0.1084107023260803,GBPUSD=X,
2015-07-29,0.01302110297339303,0.8340927796349898,53.244562184729865,7.531667738057482,,,0.35437935219939654,-0.4839420573559794,2.8786860601208053,0.7583919770895257,GBPUSD=X,
2015-07-30,0.01213972909109933,0.7780837983702796,52.54110159816149,7.2998686560811255,,,-0.07644684413410374,-0.01871596701925604,2.362154780328063,0.6466753364850345,GBPUSD=X,
2015-07-31,0.011461138725280762,0.7344870802222949,52.70470444188914,7.297575600186132,,,0.5461445731122172,-0.05618006267459341,1.2795525376728012,0.683045972431713,GBPUSD=X,
2015-08-03,0.01081085205078125,0.6918080235785945,54.45478082792334,7.184259608548733,,,0.6703967417686307,0.45631590922206033,1.2501601724757228,0.9060341760500121,GBPUSD=X,
2015-08-04,0.009893366268702916,0.6345802886270321,51.16895924289886,7.163854387949901,,,0.16837211439775235,-0.0748320385954182,0.08574284844262703,0.45930929870327447,GBPUSD=X,
2015-08-05,0.010133249419076102,0.6508586437675161,49.296522256279864,6.378814121928472,,,-0.2693513064794484,0.6865900276805448,-0.6507926172099165,0.12997017976864111,GBPUSD=X,
2015-08-06,0.01052452836717878,0.6743906795208252,52.530908707752964,5.949947923908127,,,0.024977122132785468,1.5356326289416744,-0.852075985674372,0.5548071952687201,GBPUSD=X,
2015-08-07,0.011160339627947127,0.7193620102065985,44.87210141068526,6.401634562435955,,,-0.5771280953932534,0.912231054594681,-1.6351996282561898,-1.3929121192267255,GBPUSD=X,
2015-08-10,0.011311028684888567,0.7300250983377643,43.37357993835357,5.518733602741813,,,-0.8506245289914727,-0.14099144854711199,-1.600538370683724,-1.742706065591357,GBPUSD=X,
2015-08-11,0.011525068964276994,0.7394829662900644,51.29255200584893,5.843328017834745,,,-0.032726258685933374,0.6654951787383956,-0.5002877171891851,0.08080601872027968,GBPUSD=X,
2015-08-12,0.011324073587145125,0.7266431361718981,51.18995634047015,4.597176377516349,,,0.09662898085367466,-0.33817319691340497,0.43791874313579005,0.12073220082434216,GBPUSD=X,
2015-08-13,0.010723633425576347,0.6867093020500289,53.80164748820103,4.663614014336005,,,0.06401988015503068,-0.11555662915326836,0.4700367577411324,0.9691092414066935,GBPUSD=X,
2015-08-14,0.010471361024039132,0.6704708000834947,53.96392888292148,4.638844878927639,,,0.6684431781421418,0.031228113120285172,-0.29362599026091507,1.0067611124600158,GBPUSD=X,
2015-08-17,0.010566140924181257,0.6750707326772386,56.810534278414444,4.688780339554365,,,1.0189398870475985,0.3302551597258452,1.1425926333915815,1.6782651933647985,GBPUSD=X,
2015-08-18,0.010777507509504045,0.6915280260740742,50.23090126647257,4.908420791243595,,,-0.001568009185937136,0.07168372086046038,0.7293764280726034,0.07872668617581495,GBPUSD=X,
2015-08-19,0.011161983013153076,0.7125474899753955,56.6839353939432,5.2027742654805875,,,0.5185083872847107,0.7002295066866893,1.7294127437869067,1.7075925884366143,GBPUSD=X,
2015-08-20,0.010952975068773543,0.6983945497814313,58.018788216472906,5.059455578611189,,,0.4297145254593904,0.4422663324678,2.1689684597551384,1.8470825590827002,GBPUSD=X,
2015-08-21,0.010830725942339216,0.6902530334474195,58.61366770326741,4.482837248114193,,,0.46758850654322615,1.1046329153555412,2.427382711610915,1.7686651019070014,GBPUSD=X,
