symbol,entry_date,exit_date,entry_price,exit_price,direction,confidence,game_score,reason,pnl,equity,win,mae,mfe
NQ,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,591.78,610.2496399999999,SHORT,0.623666132641419,0.5,STOP_LOSS,-444.14430502983873,70197.47000858569,False,,
GOLD,2026-02-06T09:30:00+00:00,2026-02-09T13:00:00+00:00,438.05,456.99654,SHORT,0.6054425208193167,0.5,STOP_LOSS,-444.5997634458977,69752.8702451398,False,,
SILVER,2026-02-06T09:30:00+00:00,2026-02-13T09:30:00+00:00,64.37,68.13,SHORT,0.7465831864814882,0.5,TIME_EXIT,-438.70000022051954,69314.17024491928,False,,
SPY,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,674.55,690.1194299999999,SHORT,0.6077608989495,0.5,STOP_LOSS,-454.1210564689424,68860.04918845034,False,,
QQQ,2026-02-06T09:30:00+00:00,2026-02-06T20:00:00+00:00,591.78,610.2496399999999,SHORT,0.623666132641419,0.5,STOP_LOSS,-444.14430502983873,68415.9048834205,False,,
TLT,2026-02-06T09:30:00+00:00,2026-02-10T13:00:00+00:00,87.54,87.73,LONG,0.6775564822337958,0.5,TAKE_PROFIT,136.1516602479611,68552.05654366847,True,,
GLD,2026-02-06T09:30:00+00:00,2026-02-09T13:00:00+00:00,438.05,456.99654,SHORT,0.6054425208193167,0.5,STOP_LOSS,-444.5997634458977,68107.45678022258,False,,
SLV,2026-02-06T09:30:00+00:00,2026-02-13T09:30:00+00:00,64.37,68.13,SHORT,0.7465831864814882,0.5,TIME_EXIT,-438.70000022051954,67668.75678000206,False,,
PLTR,2026-02-06T09:30:00+00:00,2026-02-09T16:00:00+00:00,126.05,144.68954499999998,SHORT,0.7353061838010178,0.5,STOP_LOSS,-1168.3790051226738,66500.3777748794,False,,
MSFT,2026-02-06T09:30:00+00:00,2026-02-10T14:00:00+00:00,392.07,419.08867,SHORT,0.699599233624251,0.5,STOP_LOSS,-809.4137237984322,65690.96405108097,False,,
AMZN,2026-02-06T09:30:00+00:00,2026-02-12T15:00:00+00:00,205.23,200.69,SHORT,0.7744054617971434,0.5,TAKE_PROFIT,181.99456374267425,65872.95861482364,True,,
XBI,2026-02-06T09:30:00+00:00,2026-02-13T09:30:00+00:00,120.74,122.9,SHORT,0.6482171294997744,0.5,TIME_EXIT,-180.97096276021512,65691.98765206343,False,,
IBB,2026-02-06T09:30:00+00:00,2026-02-11T14:00:00+00:00,170.08,169.68,SHORT,0.610959212639428,0.5,TAKE_PROFIT,34.64161820869057,65726.62927027213,True,,
AMZN,2026-02-06T14:00:00+00:00,2026-02-12T15:00:00+00:00,202.22,200.39,SHORT,0.8176026075924154,0.5,TAKE_PROFIT,68.68350510112103,65795.31277537324,True,,
VNQ,2026-02-06T14:00:00+00:00,2026-02-06T19:00:00+00:00,91.785,92.11,LONG,0.6141339638468555,0.5,TAKE_PROFIT,97.92277772748564,65893.23555310072,True,,
SPG,2026-02-06T14:00:00+00:00,2026-02-13T14:00:00+00:00,199.44,193.88,LONG,0.7119167490168911,0.5,TIME_EXIT,-480.2554043366215,65412.9801487641,False,,
ES,2026-02-09T09:30:00+00:00,2026-02-16T09:30:00+00:00,690.15,681.61,LONG,0.6106875475088339,0.5,TIME_EXIT,-333.19597420697954,65079.78417455712,False,,
SPY,2026-02-09T09:30:00+00:00,2026-02-16T09:30:00+00:00,690.15,681.61,LONG,0.6106875475088339,0.5,TIME_EXIT,-333.19597420697954,64746.58820035014,False,,
DIA,2026-02-09T09:30:00+00:00,2026-02-09T15:00:00+00:00,500.92,501.635,LONG,0.6020014397618701,0.5,TAKE_PROFIT,36.23797284238809,64782.82617319253,True,,
LQD,2026-02-09T09:30:00+00:00,2026-02-10T14:00:00+00:00,110.55,110.735,LONG,0.6682247593377164,0.5,TAKE_PROFIT,228.63646232833904,65011.46263552087,True,,
HYG,2026-02-09T09:30:00+00:00,2026-02-16T09:30:00+00:00,80.8,80.855,LONG,0.6821047669845101,0.5,TIME_EXIT,123.45096743762916,65134.9136029585,True,,
NVDA,2026-02-09T09:30:00+00:00,2026-02-09T14:00:00+00:00,185.51,193.02,LONG,0.6728271543854344,0.5,TAKE_PROFIT,312.2240149068556,65447.13761786535,True,,
VNQ,2026-02-09T09:30:00+00:00,2026-02-09T15:00:00+00:00,92.26,92.38,LONG,0.6029045533212655,0.5,TAKE_PROFIT,34.331086113687626,65481.46870397904,True,,
GOLD,2026-02-09T14:00:00+00:00,2026-02-09T15:00:00+00:00,463.22,465.08,LONG,0.6204743835007493,0.5,TAKE_PROFIT,69.3039656577379,65550.77266963678,True,,
SILVER,2026-02-09T14:00:00+00:00,2026-02-16T14:00:00+00:00,73.96,69.86,LONG,0.6170136328136306,0.5,TIME_EXIT,-413.0496656609613,65137.723003975814,False,,
GLD,2026-02-09T14:00:00+00:00,2026-02-09T15:00:00+00:00,463.22,465.08,LONG,0.6204743835007493,0.5,TAKE_PROFIT,69.3039656577379,65207.02696963355,True,,
SLV,2026-02-09T14:00:00+00:00,2026-02-16T14:00:00+00:00,73.96,69.86,LONG,0.6170136328136306,0.5,TIME_EXIT,-413.0496656609613,64793.97730397259,False,,
UNG,2026-02-09T14:00:00+00:00,2026-02-09T20:00:00+00:00,12.405,12.12,SHORT,0.6755951668323907,0.5,TAKE_PROFIT,172.32420069707376,64966.30150466967,True,,
GS,2026-02-09T14:00:00+00:00,2026-02-11T14:00:00+00:00,933.35,962.705,LONG,0.6168415747764159,0.5,TAKE_PROFIT,267.93029861881956,65234.23180328849,True,,
XOM,2026-02-10T09:30:00+00:00,2026-02-10T18:00:00+00:00,151.16,151.43,LONG,0.6939569423257312,0.5,TAKE_PROFIT,29.834893674100783,65264.06669696259,True,,
VNQ,2026-02-10T09:30:00+00:00,2026-02-10T15:00:00+00:00,92.645,92.715,LONG,0.6518335946907581,0.5,TAKE_PROFIT,19.91574678106836,65283.982443743655,True,,
DIA,2026-02-10T14:00:00+00:00,2026-02-13T14:00:00+00:00,505.075,491.63787,LONG,0.6886482368404988,0.5,STOP_LOSS,-1009.5528998109512,64274.4295439327,False,,
TLT,2026-02-10T14:00:00+00:00,2026-02-10T15:00:00+00:00,88.33,88.42,LONG,0.6539872605054557,0.5,TAKE_PROFIT,62.74433095279996,64337.173874885506,True,,
LQD,2026-02-10T14:00:00+00:00,2026-02-10T15:00:00+00:00,110.985,111.0,LONG,0.6695338414288806,0.5,TAKE_PROFIT,21.658193227782935,64358.83206811329,True,,
HYG,2026-02-10T14:00:00+00:00,2026-02-17T14:00:00+00:00,80.965,80.81,LONG,0.71213899750731,0.5,TIME_EXIT,-429.291642130007,63929.54042598328,False,,
MSFT,2026-02-10T14:00:00+00:00,2026-02-17T14:00:00+00:00,421.285,396.68292,LONG,0.8063522353266117,0.5,STOP_LOSS,-1078.1408047177856,62851.3996212655,False,,
GOOGL,2026-02-10T14:00:00+00:00,2026-02-13T13:00:00+00:00,317.155,306.56,SHORT,0.6000854233322866,0.5,TAKE_PROFIT,442.2934646880591,63293.69308595356,True,,
VNQ,2026-02-10T14:00:00+00:00,2026-02-10T16:00:00+00:00,93.165,93.3,LONG,0.6341803825909298,0.5,TAKE_PROFIT,38.76428740768706,63332.45737336124,True,,
SOUN,2026-02-11T14:00:00+00:00,2026-02-17T14:00:00+00:00,7.82,7.265,SHORT,0.7112008991743043,0.5,TAKE_PROFIT,500.99079022541895,63833.44816358666,True,,
TSLA,2026-02-11T14:00:00+00:00,2026-02-12T17:00:00+00:00,431.34,416.60298,LONG,0.6635579353561177,0.5,STOP_LOSS,-419.2461152323028,63414.20204835436,False,,
IBB,2026-02-11T14:00:00+00:00,2026-02-13T16:00:00+00:00,169.69,174.949775,SHORT,0.6613947074240003,0.5,STOP_LOSS,-735.7000573802856,62678.50199097407,False,,
XLE,2026-02-11T14:00:00+00:00,2026-02-11T16:00:00+00:00,54.59,54.8,LONG,0.689890211893321,0.5,TAKE_PROFIT,107.75313928106368,62786.25513025514,True,,
XOM,2026-02-11T14:00:00+00:00,2026-02-11T15:00:00+00:00,154.91,155.915,LONG,0.6972094817712576,0.5,TAKE_PROFIT,119.09752409024291,62905.35265434538,True,,
CVX,2026-02-11T14:00:00+00:00,2026-02-11T16:00:00+00:00,185.12,185.545,LONG,0.6700104417804356,0.5,TAKE_PROFIT,59.110293548467915,62964.46294789384,True,,
OXY,2026-02-11T14:00:00+00:00,2026-02-11T16:00:00+00:00,47.19,47.34,LONG,0.6035781604001312,0.5,TAKE_PROFIT,58.8747943709881,63023.337742264834,True,,
UNG,2026-02-12T14:00:00+00:00,2026-02-17T14:00:00+00:00,12.77,11.87811,LONG,0.6098864437009398,0.5,STOP_LOSS,-622.7009976540271,62400.636744610805,False,,
AMZN,2026-02-12T14:00:00+00:00,2026-02-12T15:00:00+00:00,201.74,200.39,SHORT,0.6801504114277146,0.5,TAKE_PROFIT,78.82609247096967,62479.46283708177,True,,
VNQ,2026-02-12T14:00:00+00:00,2026-02-17T14:00:00+00:00,94.67,95.14,LONG,0.6312643301294795,0.5,TAKE_PROFIT,139.6274620687214,62619.09029915049,True,,
ES,2026-02-13T09:30:00+00:00,2026-02-20T09:30:00+00:00,680.95,684.505,SHORT,0.6517530683683034,0.5,TIME_EXIT,-139.96910644878523,62479.12119270171,False,,
SPY,2026-02-13T09:30:00+00:00,2026-02-20T09:30:00+00:00,680.95,684.505,SHORT,0.6517530683683034,0.5,TIME_EXIT,-139.96910644878523,62339.15208625292,False,,
SMCI,2026-02-13T09:30:00+00:00,2026-02-18T20:00:00+00:00,30.41,29.38,SHORT,0.7523562803360194,0.5,TAKE_PROFIT,242.71226187901925,62581.86434813194,True,,
GOOGL,2026-02-13T09:30:00+00:00,2026-02-13T14:00:00+00:00,309.0,306.56,SHORT,0.6905520919782135,0.5,TAKE_PROFIT,83.97393807635481,62665.838286208294,True,,
DIA,2026-02-13T14:00:00+00:00,2026-02-20T14:00:00+00:00,493.56,493.38,SHORT,0.6228948827780816,0.5,TIME_EXIT,7.700307805795379,62673.53859401409,True,,
VTI,2026-02-13T14:00:00+00:00,2026-02-20T14:00:00+00:00,335.68,338.24,SHORT,0.7014711373416054,0.5,TIME_EXIT,-164.79152132788394,62508.74707268621,False,,
TLT,2026-02-13T14:00:00+00:00,2026-02-17T13:00:00+00:00,89.69,89.8,LONG,0.7565129528369081,0.5,TAKE_PROFIT,55.94515418014941,62564.692226866355,True,,
LQD,2026-02-13T14:00:00+00:00,2026-02-13T16:00:00+00:00,111.49,111.58,LONG,0.6626898707186818,0.5,TAKE_PROFIT,72.90762349088347,62637.59985035724,True,,
META,2026-02-13T14:00:00+00:00,2026-02-17T14:00:00+00:00,643.02,634.59,SHORT,0.6518639343109324,0.5,TAKE_PROFIT,136.54245794402777,62774.14230830127,True,,
UNH,2026-02-13T14:00:00+00:00,2026-02-13T19:00:00+00:00,289.44,291.4,LONG,0.767834699418468,0.5,TAKE_PROFIT,63.46141875455945,62837.60372705583,True,,
GS,2026-02-13T14:00:00+00:00,2026-02-20T14:00:00+00:00,887.61,907.58,SHORT,0.6610586344927276,0.5,TIME_EXIT,-163.23729355144386,62674.36643350439,False,,
AAPL,2026-02-16T09:30:00+00:00,2026-02-23T09:30:00+00:00,255.755,264.69,SHORT,0.797829167914951,0.5,TIME_EXIT,-454.7263208147457,62219.64011268964,False,,
UNH,2026-02-16T09:30:00+00:00,2026-02-17T16:00:00+00:00,293.34,293.46,LONG,0.6931963908720201,0.5,TAKE_PROFIT,3.558516192108263,62223.19862888175,True,,
AAPL,2026-02-16T14:00:00+00:00,2026-02-23T14:00:00+00:00,255.755,264.815,SHORT,0.797829167914951,0.5,TIME_EXIT,-457.7687207289211,61765.42990815283,False,,
UNH,2026-02-16T14:00:00+00:00,2026-02-17T16:00:00+00:00,293.34,293.46,LONG,0.6931963908720201,0.5,TAKE_PROFIT,3.5328998511786596,61768.962808004006,True,,
AAPL,2026-02-17T09:30:00+00:00,2026-02-24T09:30:00+00:00,255.755,266.93,SHORT,0.797829167914883,0.5,TIME_EXIT,-560.5100766377932,61208.45273136621,False,,
UNH,2026-02-17T09:30:00+00:00,2026-02-17T16:00:00+00:00,293.34,293.46,LONG,0.6931963908790749,0.5,TAKE_PROFIT,3.507109314861966,61211.95984068108,True,,
SILVER,2026-02-17T14:00:00+00:00,2026-02-17T15:00:00+00:00,65.45,65.3,SHORT,0.6249112238398886,0.5,TAKE_PROFIT,15.990585120345662,61227.95042580142,True,,
TLT,2026-02-17T14:00:00+00:00,2026-02-24T14:00:00+00:00,89.95,89.88,LONG,0.6564990750520966,0.5,TIME_EXIT,-43.65918533032987,61184.29124047109,False,,
SLV,2026-02-17T14:00:00+00:00,2026-02-17T15:00:00+00:00,65.45,65.3,SHORT,0.6249112238398886,0.5,TAKE_PROFIT,15.990585120345662,61200.28182559143,True,,
UNG,2026-02-17T14:00:00+00:00,2026-02-17T18:00:00+00:00,11.89,11.87,SHORT,0.6444111580530233,0.5,TAKE_PROFIT,13.849978792235875,61214.131804383665,True,,
AMD,2026-02-17T14:00:00+00:00,2026-02-17T15:00:00+00:00,196.25,196.18,SHORT,0.72385235570914,0.5,TAKE_PROFIT,2.5379595977298157,61216.669763981394,True,,
SMCI,2026-02-17T14:00:00+00:00,2026-02-17T15:00:00+00:00,29.95,29.89,SHORT,0.6536614384785466,0.5,TAKE_PROFIT,14.26614679156846,61230.93591077296,True,,
SOUN,2026-02-17T14:00:00+00:00,2026-02-19T20:00:00+00:00,7.18,7.762754999999999,SHORT,0.6568855568108803,0.5,STOP_LOSS,-560.6471543371779,60670.28875643578,False,,
MSFT,2026-02-17T14:00:00+00:00,2026-02-23T14:00:00+00:00,395.225,394.55,SHORT,0.6233209706569042,0.5,TAKE_PROFIT,21.784846175364116,60692.07360261115,True,,
GOOGL,2026-02-17T14:00:00+00:00,2026-02-17T15:00:00+00:00,297.51,297.14,SHORT,0.6961158519340515,0.5,TAKE_PROFIT,13.071067358180011,60705.144669969326,True,,
TSLA,2026-02-17T14:00:00+00:00,2026-02-17T15:00:00+00:00,403.12,402.81,SHORT,0.6347318270362783,0.5,TAKE_PROFIT,8.669796544238553,60713.81446651356,True,,
LQD,2026-02-18T09:30:00+00:00,2026-02-18T17:00:00+00:00,111.675,111.73,LONG,0.634771492267049,0.5,TAKE_PROFIT,56.46091441934718,60770.27538093291,True,,
AMD,2026-02-18T09:30:00+00:00,2026-02-23T14:00:00+00:00,194.55,194.55,SHORT,0.6294312180443624,0.5,TAKE_PROFIT,0.0,60770.27538093291,False,,
VNQ,2026-02-18T09:30:00+00:00,2026-02-23T14:00:00+00:00,95.5,95.55,LONG,0.7261720270518547,0.5,TAKE_PROFIT,10.905740345536932,60781.181121278445,True,,
UNG,2026-02-18T14:00:00+00:00,2026-02-18T15:00:00+00:00,11.77,11.67,SHORT,0.6857574455692412,0.5,TAKE_PROFIT,86.28000361955824,60867.461124898,True,,
PLTR,2026-02-18T14:00:00+00:00,2026-02-23T14:00:00+00:00,139.43,127.48239,LONG,0.6256761377650985,0.5,STOP_LOSS,-612.3474568848517,60255.113668013146,False,,
JPM,2026-02-18T14:00:00+00:00,2026-02-23T17:00:00+00:00,311.35,296.35335,LONG,0.6836393404961039,0.5,STOP_LOSS,-710.4948164397223,59544.618851573425,False,,
GS,2026-02-18T14:00:00+00:00,2026-02-25T14:00:00+00:00,942.66,914.515,LONG,0.7530230986241478,0.5,TIME_EXIT,-279.12077033017056,59265.498081243255,False,,
XLE,2026-02-19T09:30:00+00:00,2026-02-19T14:00:00+00:00,54.82,55.235,LONG,0.7785612259842027,0.5,TAKE_PROFIT,169.2883696420959,59434.78645088535,True,,
OXY,2026-02-19T09:30:00+00:00,2026-02-19T15:00:00+00:00,48.5,48.5,LONG,0.7909806204397012,0.5,TAKE_PROFIT,0.0,59434.78645088535,False,,
USO,2026-02-19T14:00:00+00:00,2026-02-19T16:00:00+00:00,80.78,81.015,LONG,0.7702460947547406,0.5,TAKE_PROFIT,60.40792320772806,59495.19437409308,True,,
XLE,2026-02-19T14:00:00+00:00,2026-02-23T14:00:00+00:00,55.58,55.87,LONG,0.7900653404536702,0.5,TAKE_PROFIT,123.93694555243556,59619.13131964552,True,,
XOM,2026-02-19T14:00:00+00:00,2026-02-26T14:00:00+00:00,151.93,147.67,LONG,0.7570043347893434,0.5,TIME_EXIT,-527.4837297516149,59091.6475898939,False,,
CVX,2026-02-19T14:00:00+00:00,2026-02-26T14:00:00+00:00,186.67,183.29,LONG,0.7947826507106828,0.5,TIME_EXIT,-354.4365588980363,58737.211030995866,False,,
OXY,2026-02-19T14:00:00+00:00,2026-02-19T20:00:00+00:00,50.81,51.835,LONG,0.8228572893827033,0.5,TAKE_PROFIT,188.1200299024437,58925.33106089831,True,,
SOUN,2026-02-20T09:30:00+00:00,2026-02-26T15:00:00+00:00,7.845,8.92,LONG,0.6552130702045479,0.5,TAKE_PROFIT,927.0219021434606,59852.35296304177,True,,
AAPL,2026-02-20T09:30:00+00:00,2026-02-23T15:00:00+00:00,260.52,267.07680999999997,SHORT,0.623307443809709,0.5,STOP_LOSS,-451.3200500081512,59401.03291303362,False,,
JNJ,2026-02-20T09:30:00+00:00,2026-02-20T15:00:00+00:00,246.86,242.54721,LONG,0.6809843005388385,0.5,STOP_LOSS,-462.72026266690807,58938.31265036671,False,,
SILVER,2026-02-20T14:00:00+00:00,2026-02-23T13:00:00+00:00,73.945,76.85,LONG,0.6382210316069528,0.5,TAKE_PROFIT,278.1573745854842,59216.47002495219,True,,
SLV,2026-02-20T14:00:00+00:00,2026-02-23T13:00:00+00:00,73.945,76.85,LONG,0.6382210316069528,0.5,TAKE_PROFIT,278.1573745854842,59494.62739953768,True,,
AAPL,2026-02-20T14:00:00+00:00,2026-02-23T15:00:00+00:00,259.75,267.07680999999997,SHORT,0.6747543101862106,0.5,STOP_LOSS,-507.9923921634805,58986.63500737419,False,,
GOLD,2026-02-23T09:30:00+00:00,2026-02-23T14:00:00+00:00,468.67,468.73,LONG,0.661389060895914,0.5,TAKE_PROFIT,2.983428071182335,58989.61843544537,True,,
SILVER,2026-02-23T09:30:00+00:00,2026-02-23T14:00:00+00:00,76.68,76.68,LONG,0.7478573874093343,0.5,TAKE_PROFIT,0.0,58989.61843544537,False,,
GLD,2026-02-23T09:30:00+00:00,2026-02-23T14:00:00+00:00,468.67,468.73,LONG,0.661389060895914,0.5,TAKE_PROFIT,2.983428071182335,58992.60186351655,True,,
SLV,2026-02-23T09:30:00+00:00,2026-02-23T14:00:00+00:00,76.68,76.68,LONG,0.7478573874093343,0.5,TAKE_PROFIT,0.0,58992.60186351655,False,,
GOLD,2026-02-23T14:00:00+00:00,2026-02-23T15:00:00+00:00,477.05,477.92,LONG,0.7797891300402806,0.5,TAKE_PROFIT,40.84412748394955,59033.4459910005,True,,
SILVER,2026-02-23T14:00:00+00:00,2026-02-23T20:00:00+00:00,79.065,79.775,LONG,0.840679174488679,0.5,TAKE_PROFIT,72.90643572340677,59106.35242672391,True,,
GLD,2026-02-23T14:00:00+00:00,2026-02-23T15:00:00+00:00,477.05,477.92,LONG,0.7797891300402806,0.5,TAKE_PROFIT,40.84412748394955,59147.19655420786,True,,
SLV,2026-02-23T14:00:00+00:00,2026-02-23T20:00:00+00:00,79.065,79.775,LONG,0.840679174488679,0.5,TAKE_PROFIT,72.90643572340677,59220.10298993127,True,,
