entry_date,symbol,direction,confidence,game_score,entry_price,returns_1h,returns_4h,returns_daily,returns_5d,price_vs_sma_20,price_vs_sma_50,price_vs_sma_200,price_vs_ema_12,price_vs_ema_26,price_position_daily_range,atr_14,atr_percent_14,bollinger_position,bollinger_width,keltner_position,historical_volatility_20d,realized_volatility_5d,volatility_regime,adx_14,dmi_plus,dmi_minus,macd_line,macd_signal,macd_histogram,rsi_14,rsi_slope_5,stochastic_k,stochastic_d,cci_20,volume_sma_ratio,obv_slope,vwap_deviation,volume_profile_poc_dist,volume_trend_5d,swing_high_20,swing_low_20,distance_to_resistance,distance_to_support,higher_highs_5d,higher_lows_5d,vix_level,vix_regime,spy_correlation_20d,market_breadth_ratio,returns_1d,returns_20d,dist_sma_20,dist_sma_50,dist_sma_200,dist_ema_12,dist_ema_26,atr_pct,bb_position,bb_width,rsi_5,volume_ratio,daily_range_pct,gap_pct,price_position,spy_return_1d,spy_return_5d,vixy_level,vixy_change,sqqq_return,spxu_return,relative_strength,gld_tlt_ratio,win,pnl
2026-03-02T00:00:00,SPY,NEUTRAL,0.5,0.5,684.98,0.0,0.0,-0.0017197155182464004,0.000204427311488795,-0.003373091185144161,-0.0030888493094686094,-0.005121353908143433,-0.0008935764741171299,-0.002411844117704404,0.0,2.452142857142852,0.003579875116270332,-0.32720231127968685,0.02054845931255001,0.0,0.04403745416855469,0.03636093854460346,1,36.91896897464702,20.448587241479743,28.44450917564847,-1.0399829705044112,-0.9359846734539702,-0.10399829705044106,46.72650475184793,0.0,40.93711467324346,40.93711467324346,-46.74706405277656,0.028809726163552814,94560.4,0.0,0.0,0.0,695.07,681.66,10.090000000000032,3.32000000000005,2.0,1.0,25.455923790266908,2.0,0.9,1.0,-0.0017197155182464004,-0.011686962544006496,-0.0033617516901514673,-0.0030793376993423754,-0.005095259282106015,-0.0008927787080670085,-0.0024060411215783705,0.003579875116270332,-0.32720231127968685,0.02054845931255001,51.29151291512904,0.028809726163552814,0.0016350842360360952,-0.0006558237145854201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,12.539999999999964
2026-03-02T00:00:00,QQQ,NEUTRAL,0.5,0.5,606.45,0.0,0.0,-0.0014571859023438313,-0.0004285408185129483,-0.0033329210981942374,-0.0023289636408606383,-0.007952180723884848,-0.0006783812206750084,-0.002234376951834287,0.17582417582424995,2.6146428571428504,0.004311390645795779,-0.24185960525289585,0.027469238875055323,0.0,0.05382540667376574,0.03725562232736437,1,45.61597814686184,14.492555661794738,23.698948231115907,-0.9436336111615446,-0.8492702500453903,-0.0943633611161544,50.08792497069194,0.0,57.046979865772336,57.046979865772336,-41.07757249833677,0.09045937471460318,-10093.6,0.0,0.0,0.0,618.92,602.2,12.469999999999914,4.25,3.0,1.0,25.455923790266908,2.0,0.9,1.0,-0.0014571859023438313,-0.015710970087481457,-0.0033218496354591866,-0.0023235521723336304,-0.007889442451698253,-0.0006779213315745732,-0.002229395641596185,0.004311390645795779,-0.24185960525289585,0.027469238875055323,47.43589743589761,0.09045937471460318,0.0015005359056807352,-0.0003540056146937552,0.17582417582424995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,6.615000000000009
2026-03-03T00:00:00,SPY,NEUTRAL,0.5,0.5,685.95,0.0,0.0,-0.0005827930356231912,-0.0004662887784690229,0.001200524819593217,-0.001183468182811917,-0.002969093957285529,0.0003947372992657452,-5.885636688800231e-05,0.5769230769231554,3.0032142857142747,0.004378182499765689,0.1676570363677833,0.014338411769929086,0.0,0.061321585057176727,0.04703467451298337,1,25.88948590877002,23.831608990367776,21.381852776786875,-0.31114257529816314,-0.28002831776834686,-0.03111425752981628,51.96738745125843,0.0,75.00000000000027,75.00000000000027,35.048372262303594,0.004117492252996593,-89621.8,0.0,0.0,0.0,689.77,678.03,3.8199999999999363,7.920000000000073,3.0,1.0,25.20584512935613,2.0,0.9,1.0,-0.0005827930356231912,-0.004470052102230566,0.0012019678117836153,-0.0011820692414747512,-0.0029603045349789977,0.00039489317833245867,-5.885290301994974e-05,0.004378182499765689,0.1676570363677833,0.014338411769929086,48.004987531172524,0.004117492252996593,0.001137109118740393,-0.00011655860712470449,0.5769230769231554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,7.650000000000091
2026-03-03T00:00:00,QQQ,LONG,0.5863470435142517,0.5,607.29,0.0,0.0,-0.0012170452115849697,-0.00168498228713757,0.001512868645951762,-0.0010476049333926637,-0.004565158326335047,0.0003048111511171284,-9.924561826394827e-06,0.014084507042239989,3.2860714285714363,0.005411041559339749,0.18505098689118674,0.016375604483965325,0.0,0.0742571851158806,0.05048825611684694,1,27.907098397240098,23.03010542332356,23.682208455602556,-0.1911358511134722,-0.17202226600212497,-0.019113585111347225,50.93578573733449,0.0,78.011794439764,78.011794439764,50.59763551462629,0.031227650851038576,-37323.8,0.0,0.0,0.0,609.9,598.03,2.6100000000000136,9.259999999999991,2.0,1.0,25.20584512935613,2.0,0.9,1.0,-0.0012170452115849697,-0.00261135199054006,0.0015151608853487787,-0.0010465086058143748,-0.004544412364391446,0.00030490408928356323,-9.924463330444908e-06,0.005411041559339749,0.18505098689118674,0.016375604483965325,43.475493316358445,0.031227650851038576,0.0011691284229940167,-6.578622765318097e-05,0.014084507042239989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.4700000000000273
2026-03-04T00:00:00,SPY,NEUTRAL,0.5,0.5,680.29,0.0,0.0,-0.001409174311926659,0.012351374276402855,-0.0021946522806450953,-0.008165047259257156,-0.010230342941980828,0.0001865354534859988,-0.002705546295006336,0.38888888888886547,4.020357142857149,0.005909769573060238,-0.1496378351578359,0.029268618155216895,0.0,0.0902629775110304,0.06720490617956387,1,18.984850936421406,21.106866838411612,29.572710313582782,-1.9674542926818503,-1.7707088634136654,-0.19674542926818495,44.36090225563899,0.0,56.11948189267759,56.11948189267759,-18.83524872365076,1.5171753674743518,-3526.6,0.0,0.0,0.0,688.59,669.675,8.300000000000068,10.615000000000009,4.0,4.0,35.722931060603905,2.0,0.9,1.0,-0.001409174311926659,-0.005365810866132629,-0.0021898463294040067,-0.008098919201230206,-0.010126742889337638,0.00018657025545320676,-0.0026982460653611827,0.005909769573060238,-0.1496378351578359,0.029268618155216895,89.44866920152077,1.5171753674743518,0.003968895618045312,0.00010275229357805508,0.38888888888886547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,3.159999999999968
2026-03-04T00:00:00,QQQ,NEUTRAL,0.5,0.5,600.74,0.0,0.0,-0.0015291028155435945,0.0019179772844776883,-0.003907264373938671,-0.010748077371242207,-0.013392607450810685,-0.0013601402802256631,-0.004393948182136157,0.32592592592596087,3.9121428571428396,0.006512206374043412,-0.23879454439626674,0.03259753766834707,0.0,0.10765841073299674,0.051966837745971904,1,14.765707247849416,20.832572576228106,31.394924228592526,-1.82252975899371,-1.640276783094339,-0.18225297589937095,38.36941501612155,0.0,48.997772828507756,48.997772828507756,-33.405730300048006,0.04693818431096428,-99400.8,0.0,0.0,0.0,609.9,591.94,9.159999999999968,8.799999999999955,2.0,4.0,35.722931060603905,2.0,0.9,1.0,-0.0015291028155435945,-0.006926421238820923,-0.0038920570779765575,-0.010633784631276125,-0.013215615894909468,-0.0013582928114604547,-0.0043747258633814075,0.006512206374043412,-0.23879454439626674,0.03259753766834707,59.14149443561179,0.04693818431096428,0.0022472284182841543,-1.662068277763339e-05,0.32592592592596087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,-6.8700000000000045
2026-03-05T00:00:00,SPY,SHORT,0.5978887677192688,0.5,685.56,0.0,0.0,0.000627618116269832,-0.00034995625546807975,0.005000291732306432,0.00044109924733036764,-0.002099925608261993,0.0018578540954333944,0.0027049438988590796,1.0,2.877142857142855,0.004196777608295197,0.33975150702351464,0.029582916902472924,0.0,0.08186136666284205,0.021034009097365955,1,23.80141710804953,34.48361469712015,7.423038728897744,0.5807308856365125,0.5226577970728613,0.05807308856365123,79.64176496286561,0.0,90.04893964110873,90.04893964110873,58.030462605394376,0.0017733980633381117,46733.6,0.0,0.0,0.0,688.59,669.675,3.0300000000000864,15.884999999999991,2.0,3.0,33.56156150759945,2.0,0.9,1.0,0.000627618116269832,0.0003793958850138493,0.005025420299883303,0.0004412939017382759,-0.0020955251613129946,0.0018613121418189528,0.0027122804653558386,0.004196777608295197,0.33975150702351464,0.029582916902472924,46.12903225806425,0.0017733980633381117,0.0003063189217572827,0.00042327733422848745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,9.219999999999914
2026-03-05T00:00:00,QQQ,SHORT,0.6700934171676636,0.5,610.97,0.0,0.0,0.0006387369386484758,-0.00031088422017138046,0.010065142314679917,0.006320604939686141,0.00468284040132908,0.003793665841106233,0.006698991122232923,0.8039215686275144,2.7539285714285677,0.004507469387087038,0.5012088613934896,0.040571826339939485,0.0,0.09306930595273584,0.023632111313576343,1,28.86850554930133,37.89391777979518,6.017377772014144,1.7750665870099738,1.5975599283089765,0.17750665870099724,78.5070140280562,0.0,87.3989218328841,87.3989218328841,78.49996050661238,0.024554686199433996,-19524.0,0.0,0.0,0.0,612.84,591.94,1.8700000000000045,19.029999999999973,3.0,3.0,33.56156150759945,2.0,0.9,1.0,0.0006387369386484758,0.0024118129614438513,0.010167479442247723,0.0063608091011110235,0.004704872568676784,0.0038081125475971406,0.006744170258924284,0.004507469387087038,0.5012088613934896,0.040571826339939485,47.07692307692388,0.024554686199433996,0.0016694764063701685,6.551148088696586e-05,0.8039215686275144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,3.25
2026-03-06T00:00:00,SPY,NEUTRAL,0.5,0.5,680.46,0.0,0.0,-0.001386840425297637,-0.000778278682506311,-0.0030563883255444696,-0.003922493607265611,-0.008913235164447622,-0.0005763897413865577,-0.0021278564595492927,0.17948717948721685,2.791428571428566,0.0041022669538673335,-0.312201712378256,0.019519913949345383,0.0,0.05203894595402624,0.07401619617645161,1,35.046197022817076,11.796315250768005,28.121801432958115,-1.0557110430410148,-0.9501399387369134,-0.10557110430410144,37.399716847569564,0.0,42.16499345264098,42.16499345264098,-44.43212091556645,0.0017597137634290548,175864.4,0.0,0.0,0.0,687.085,675.63,6.625,4.830000000000041,2.0,1.0,35.01805870206445,2.0,0.9,1.0,-0.001386840425297637,-0.0011596330275228824,-0.003047075280230917,-0.003907167766678301,-0.008834491266233426,-0.0005760577076334311,-0.0021233383004309126,0.0041022669538673335,-0.312201712378256,0.019519913949345383,47.44208494208505,0.0017597137634290548,0.001719425094788759,2.2013340084070938e-05,0.17948717948721685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,14.410000000000082
2026-03-06T00:00:00,QQQ,SHORT,0.5902427434921265,0.5,607.99,0.0,0.0,-0.0015272942258423932,-0.001182829261881729,0.00011184394480169678,0.0034028520205924193,0.0010751821576012073,0.0010706536236463502,0.0016431645828253406,0.18987341772149896,3.2482142857142793,0.005342545577582327,0.008962382764038969,0.02496132071433582,0.0,0.071654766599738,0.09802485425508384,1,37.885136461959966,18.240791643760506,20.560747663551492,0.3480809380712344,0.313272844264111,0.03480809380712341,44.174935685409835,0.0,54.07196969696974,54.07196969696974,9.212109989816277,0.015170690082620805,91701.8,0.0,0.0,0.0,612.84,600.3,4.850000000000023,7.690000000000055,2.0,2.0,35.01805870206445,2.0,0.9,1.0,-0.0015272942258423932,0.009329813901754743,0.00011185645526890559,0.0034144709599979025,0.001076339418539544,0.0010718011514329602,0.001645869016501225,0.005342545577582327,0.008962382764038969,0.02496132071433582,47.11999999999989,0.015170690082620805,0.0012993634763729068,-0.0005419431123955975,0.18987341772149896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,10.680000000000064
