entry_date,symbol,direction,confidence,game_score,entry_price,returns_1h,returns_4h,returns_daily,returns_5d,price_vs_sma_20,price_vs_sma_50,price_vs_sma_200,price_vs_ema_12,price_vs_ema_26,price_position_daily_range,atr_14,atr_percent_14,bollinger_position,bollinger_width,keltner_position,historical_volatility_20d,realized_volatility_5d,volatility_regime,adx_14,dmi_plus,dmi_minus,macd_line,macd_signal,macd_histogram,rsi_14,rsi_slope_5,stochastic_k,stochastic_d,cci_20,volume_sma_ratio,obv_slope,vwap_deviation,volume_profile_poc_dist,volume_trend_5d,swing_high_20,swing_low_20,distance_to_resistance,distance_to_support,higher_highs_5d,higher_lows_5d,vix_level,vix_regime,spy_correlation_20d,market_breadth_ratio,returns_1d,returns_20d,dist_sma_20,dist_sma_50,dist_sma_200,dist_ema_12,dist_ema_26,atr_pct,bb_position,bb_width,rsi_5,volume_ratio,daily_range_pct,gap_pct,price_position,spy_return_1d,spy_return_5d,vixy_level,vixy_change,sqqq_return,spxu_return,relative_strength,gld_tlt_ratio,win,pnl
2025-11-03T00:00:00,SPY,LONG,0.6169254183769226,0.5,682.03,0.0,0.0,-0.0008789534594143573,-0.003550243987961405,-0.002478263419497664,-0.0021871471929387817,0.015425017961086694,-0.0010807175057923782,-0.0019176801536734088,0.024822695035438977,2.4717857142857236,0.003624159808638511,-0.38657411274760783,0.012789976005865615,0.0,0.04393468642801057,0.03817722954835265,1,49.88766082464851,21.933246640658545,29.836728796416722,-0.5708336347342993,-0.5137502712608694,-0.057083363473429904,44.897523484201606,0.0,38.10848400556312,38.10848400556312,-38.60930427175255,3.206293891695664,-120955.4,0.0,0.0,0.0,688.86,679.29,6.830000000000041,2.740000000000009,1.0,1.0,38.47760238621849,2.0,0.9,1.0,-0.0008789534594143573,-0.009454788392831195,-0.002472136813265355,-0.002182374019727592,0.015666676731053736,-0.0010795508163267814,-0.001914009695266857,0.003624159808638511,-0.38657411274760783,0.012789976005865615,32.236842105263065,3.206293891695664,0.004134715481723584,-4.394767297067623e-05,0.024822695035438977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,-11.110000000000014
2025-11-03T00:00:00,QQQ,NEUTRAL,0.5,0.5,629.01,0.0,0.0,-0.00039729205733718973,-0.002553043037011217,-0.002815535524077633,-0.0007958538020062687,0.02762571342268007,-0.0017064065086920045,-0.0019262274739267385,0.6785714285713488,2.7928571428571445,0.004440083850586071,-0.3607206503347771,0.015566785754830054,0.0,0.06019156389895882,0.036798033075353904,1,33.40764287230185,27.058823529411857,30.102301790281267,-0.13826958534230016,-0.12444262680807015,-0.013826958534230008,50.03652300949595,0.0,32.70377733598391,32.70377733598391,-71.99721458952676,0.08101460683222095,-81266.4,0.0,0.0,0.0,636.59,625.72,7.580000000000041,3.2899999999999636,2.0,2.0,38.47760238621849,2.0,0.9,1.0,-0.00039729205733718973,-0.0071581339920604985,-0.002807630540552223,-0.0007952209224117324,0.028410575849265186,-0.0017034996458088418,-0.0019225242548876833,0.004440083850586071,-0.3607206503347771,0.015566785754830054,33.47022587268981,0.08101460683222095,0.0008902879127518786,-0.000429075421924136,0.6785714285713488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,19.25999999999999
2025-11-03T00:00:00,NVDA,SHORT,0.6000910997390747,0.5,202.49,0.0,0.0,-0.006257208058302345,-0.019300157404044,-0.009962220356560627,0.025287668526840796,0.07033668329300219,-0.005816885128842379,0.000893451592151503,0.0,2.3167857142857122,0.011441482119046432,-0.5667853324605029,0.03480666458181197,0.0,0.10591555485519873,0.10440975154077041,1,22.85579808390287,16.741174657006447,20.641282565130172,1.3587760826340514,1.2228984743706464,0.135877608263405,46.793103448275915,0.0,16.29686304514152,16.29686304514152,-61.44447751398533,1.259143399544125,-229115.0,0.0,0.0,0.0,209.18,201.425,6.689999999999998,1.0649999999999977,1.0,1.0,38.47760238621849,2.0,0.9,1.0,-0.006257208058302345,-0.030777331035803077,-0.009863953478421728,0.02594372484097083,0.07565823242563223,-0.005783244658989049,0.0008942505617396718,0.011441482119046432,-0.5667853324605029,0.03480666458181197,16.819317235636916,1.259143399544125,0.011185737567287206,-2.4538070816850063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,14.284999999999997
2025-11-03T00:00:00,AAPL,SHORT,0.6540168523788452,0.5,270.41,0.0,0.0,-0.004747883695251982,-0.0006652130529581654,-0.004606893236196837,0.00954587478273753,0.04607429458969718,-0.004849907926954815,-0.001037535774503582,0.1488549618320773,3.563214285714289,0.013177080306624343,-0.20389006633038775,0.04498274172264028,0.0,0.19539681608018447,0.047244729003500706,2,31.774408346892592,31.692893655407524,20.236544051318067,1.0309035537443378,0.9278131983699041,0.10309035537443378,52.50664010624177,0.0,24.444444444444642,24.444444444444642,-24.069149727245605,1.8222499124574225,-34406.8,0.0,0.0,0.0,284.35,265.9,13.939999999999998,4.510000000000048,3.0,3.0,38.47760238621849,2.0,0.9,1.0,-0.004747883695251982,0.009859207528849548,-0.004585767096775926,0.009637876747339087,0.04829966770827262,-0.004826499847086981,-0.00103646040974961,0.013177080306624343,-0.20389006633038775,0.04498274172264028,46.853146853147734,1.8222499124574225,0.009688990791760676,-3.680529996316123e-05,0.1488549618320773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1.9399999999999977
2025-11-03T00:00:00,MSFT,LONG,0.607160747051239,0.5,517.815,0.0,0.0,0.001034256108877362,-0.005970149253731152,-0.015021774185761118,-0.02241051340729803,-0.0032814325579598276,-0.006615412299055292,-0.014659180787930468,0.3145631067961339,4.675357142857138,0.009029010636727668,-0.5072405605291543,0.05835282582112712,0.0,0.15312138069747536,0.06488078859025037,2,39.50020521035574,10.381177908487043,33.75601558322502,-4.1651839800668995,-3.7486655820602097,-0.41651839800668977,36.75146771037195,0.0,16.193707587908776,16.193707587908776,-89.06553519134633,1.8057399677917638,37329.4,0.0,0.0,0.0,542.485,515.19,24.66999999999996,2.625,2.0,2.0,38.47760238621849,2.0,0.9,1.0,0.001034256108877362,-0.038822786924804564,-0.0147994600389843,-0.02191929084591714,-0.0032706999765693945,-0.00657193623128226,-0.014447393829864059,0.009029010636727668,-0.5072405605291543,0.05835282582112712,26.894502228826966,1.8057399677917638,0.0049728184776417165,-7.732755954215053e-05,0.3145631067961339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,-21.005000000000052
2025-11-03T00:00:00,GOOGL,SHORT,0.7549534440040588,0.5,281.27,0.0,0.0,0.007035319811675319,0.001887867778015148,-0.001240800654175868,0.035660753013119106,0.10013972339744723,0.0014070291681580738,0.010917174492225578,0.7565543071160935,3.211428571428562,0.011417600780134967,-0.029472012406684376,0.08409761496867794,0.0,0.3106317870634489,0.08446402466816812,3,22.028720030242987,10.920818505338165,39.32384341637024,2.6749185753004667,2.40742671777042,0.2674918575300467,38.25993938313417,0.0,32.476007677542945,32.476007677542945,-13.842131673906298,1.205981096960187,-32333.4,0.0,0.0,0.0,298.4,271.25,17.129999999999995,10.019999999999982,2.0,2.0,38.47760238621849,2.0,0.9,1.0,0.007035319811675319,0.03316926241551562,-0.0012392629758647192,0.0369794687134664,0.11128363591681978,0.0014090116887023538,0.011037674713056441,0.011417600780134967,-0.029472012406684376,0.08409761496867794,54.4915254237286,1.205981096960187,0.00949265829985429,-0.00014321261703163375,0.7565543071160935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,2.4049999999999727
2025-11-04T00:00:00,SPY,NEUTRAL,0.5,0.5,683.17,0.0,0.0,-0.0002926672227344564,-0.00038043398738713685,0.0004482778810544627,-0.002095818024796102,0.01576569521495372,-7.526876263308178e-05,-0.00025692284005424245,0.43749999999968914,1.9585714285714257,0.0028668873465922478,0.10598927284653695,0.008462722918868754,0.0,0.04233406306887124,0.006451377003480933,1,26.95119753750127,16.411378555798713,28.227571115973813,-0.12410061607181433,-0.1116905544646329,-0.01241006160718143,45.21158129175931,0.0,59.8765432098763,59.8765432098763,17.582668942001597,0.05988797655759512,-79709.0,0.0,0.0,0.0,686.48,679.29,3.310000000000059,3.8799999999999955,2.0,2.0,39.82185671112392,2.0,0.9,1.0,-0.0002926672227344564,-0.001768023612612929,0.0004484789242363169,-0.002091434758132323,0.01601823380703734,-7.526309767284801e-05,-0.0002568568476634534,0.0028668873465922478,0.10598927284653695,0.008462722918868754,38.28828828829004,0.05988797655759512,0.0002342023215304656,-0.00026340050046087766,0.43749999999968914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,1.8600000000000136
2025-11-04T00:00:00,QQQ,SHORT,0.6554990410804749,0.5,632.25,0.0,0.0,0.00017401208593035346,-8.698333873676466e-05,0.0015927243969947776,0.0011096876235666033,0.030571609331751643,0.0006055170824571612,0.0014841505345982435,0.25714285714287105,2.150357142857128,0.0034011184544992137,0.23095451701229555,0.013814540070131309,0.0,0.05718370560052108,0.01225770090667434,1,13.725580165733849,38.714499252615646,27.61999667829264,0.5555160001161994,0.4999644001045795,0.055551600011619906,56.48369132856002,0.0,61.12334801762113,61.12334801762113,46.84878268770315,0.04190711566217395,-30486.0,0.0,0.0,0.0,635.78,625.72,3.5299999999999727,6.529999999999973,2.0,3.0,39.82185671112392,2.0,0.9,1.0,0.00017401208593035346,0.005326761011289589,0.001595265214822102,0.001110920398183235,0.031535706634997517,0.0006058839555422287,0.0014863565114092553,0.0034011184544992137,0.23095451701229555,0.013814540070131309,48.47645429363034,0.04190711566217395,0.002214313958086164,-0.00026892776916499366,0.25714285714287105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,8.980000000000018
2025-11-04T00:00:00,NVDA,SHORT,0.6729569435119629,0.5,207.2,0.0,0.0,0.0009661835748791722,-0.0093708165997323,0.006754343629343577,0.027226833976833863,0.08604114382239376,0.00021284383565629717,0.009360507017159092,0.666666666666614,2.0642857142857105,0.009962768891340302,0.27606250045290576,0.04926619886779793,0.0,0.11985433949114709,0.08443301424390887,1,23.441624143698583,27.716262975778662,22.906574394463625,1.8953958112073792,1.7058562300866413,0.18953958112073788,52.05673758865247,0.0,55.32144786601814,55.32144786601814,40.71411744647071,0.0007361814914249904,-207292.8,0.0,0.0,0.0,211.335,201.905,4.135000000000019,5.2949999999999875,2.0,2.0,39.82185671112392,2.0,0.9,1.0,0.0009661835748791722,0.02305831234878777,0.006800275023627198,0.02798888263760502,0.09414115661862323,0.00021288914779908432,0.009448954017545138,0.009962768891340302,0.27606250045290576,0.04926619886779793,30.202020202020194,0.0007361814914249904,0.0008687258687257645,0.00038647342995175126,0.666666666666614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,8.155000000000001
2025-11-04T00:00:00,AAPL,SHORT,0.5940055847167969,0.5,268.64,0.0,0.0,-0.0016352014270848735,0.0029868578255675456,-0.007479340381179306,-0.0017797051816556863,0.03743578767123275,-0.001176609588130466,-0.0028711277761497714,0.0,1.6864285714285683,0.006277652514251669,-0.27645156865722564,0.05370788942796024,0.0,0.1930332356730542,0.06487312555361993,2,24.816465906982152,14.104193138500836,25.603557814485505,-0.4552153660295062,-0.4096938294265556,-0.04552153660295061,40.836466165413526,0.0,34.3522561863175,34.3522561863175,-57.92006535697409,0.00040326141703642376,56015.2,0.0,0.0,0.0,284.35,265.9,15.710000000000036,2.740000000000009,3.0,2.0,39.82185671112392,2.0,0.9,1.0,-0.0016352014270848735,-0.012316629287841548,-0.007423815140814204,-0.001776543458057944,0.0388917302261456,-0.0011752268050034711,-0.0028629080014662004,0.006277652514251669,-0.27645156865722564,0.05370788942796024,59.45626477541393,0.00040326141703642376,0.0,-0.0016352014270848735,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,-0.7599999999999909
