entry_date,symbol,direction,confidence,game_score,entry_price,returns_1h,returns_4h,returns_daily,returns_5d,price_vs_sma_20,price_vs_sma_50,price_vs_sma_200,price_vs_ema_12,price_vs_ema_26,price_position_daily_range,atr_14,atr_percent_14,bollinger_position,bollinger_width,keltner_position,historical_volatility_20d,realized_volatility_5d,volatility_regime,adx_14,dmi_plus,dmi_minus,macd_line,macd_signal,macd_histogram,rsi_14,rsi_slope_5,stochastic_k,stochastic_d,cci_20,volume_sma_ratio,obv_slope,vwap_deviation,volume_profile_poc_dist,volume_trend_5d,swing_high_20,swing_low_20,distance_to_resistance,distance_to_support,higher_highs_5d,higher_lows_5d,vix_level,vix_regime,spy_correlation_20d,market_breadth_ratio,returns_1d,returns_20d,dist_sma_20,dist_sma_50,dist_sma_200,dist_ema_12,dist_ema_26,atr_pct,bb_position,bb_width,rsi_5,volume_ratio,daily_range_pct,gap_pct,price_position,spy_return_1d,spy_return_5d,vixy_level,vixy_change,sqqq_return,spxu_return,relative_strength,gld_tlt_ratio
2026-02-02T00:00:00,SPY,SHORT,0.5995321273803711,0.5,691.44,0.0,0.0,-0.0005203816131828563,0.001201836057977789,-0.00031781499479344025,-0.0019855663542752405,0.002173145898414945,3.6808457354760316e-05,-0.0007756387492457626,0.7857142857144597,2.8121428571428413,0.004067081535842359,-0.04130448247386984,0.015383997158887493,0.0,0.05292601239808165,0.03433809014110736,1,34.244009171673426,21.767843535687323,21.272542545085496,-0.5617584965318656,-0.505582646878679,-0.05617584965318656,57.78595696489258,0.0,55.31088082901658,55.31088082901658,-16.18428165173755,0.014592849114098408,72602.6,0.0,0.0,0.0,697.06,684.85,5.619999999999891,6.590000000000032,3.0,1.0,47.5,2.0,0.9,1.0,-0.0005203816131828563,-0.004964814574968602,-0.0003177140205136649,-0.0019816316930589373,0.0021778787466805384,3.6809812267165393e-05,-0.0007750376000510406,0.004067081535842359,-0.04130448247386984,0.015383997158887493,56.89368770764169,0.014592849114098408,0.0008099039685293668,-0.0003469210754553471,0.7857142857144597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-02T00:00:00,QQQ,LONG,0.5845943689346313,0.5,620.98,0.0,0.0,-0.0011741808881954902,-0.004568552329961725,-0.0076387323263227905,-0.010463299945247745,-0.001892573029727031,-0.004601651603325398,-0.00759222114351498,0.14024390243903664,3.179285714285714,0.005119787616808454,-0.5258082115132175,0.028834941226247232,0.0,0.07627808460020294,0.040921435756387244,1,37.87599638336476,22.17479218153225,25.76949000224675,-1.8570838730669266,-1.6713754857602339,-0.1857083873066927,46.42342774843972,0.0,14.907407407407597,14.907407407407597,-92.86798282153823,0.15519260286113482,28599.8,0.0,0.0,0.0,636.22,618.38,15.240000000000009,2.6000000000000227,1.0,1.0,47.5,2.0,0.9,1.0,-0.0011741808881954902,-0.01934526159531292,-0.007580824437630881,-0.010354952966440942,-0.0018889979631288043,-0.004580573400393329,-0.007535013653537915,0.005119787616808454,-0.5258082115132175,0.028834941226247232,29.22740524781328,0.15519260286113482,0.002640986827272998,0.001093757539688842,0.14024390243903664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-02T00:00:00,NVDA,SHORT,0.5757636427879333,0.5,191.15,0.0,0.0,0.00010464082038408535,-0.006212794717824707,0.000750719330368762,0.00802877321475289,0.019997776615223648,-0.0008456815757889099,0.002056770021460398,0.0,1.6107142857142784,0.008426441463323454,0.04490731288836203,0.03345928691646766,0.0,0.12228721975638471,0.03543764351825042,1,14.823108416723487,35.25498891352561,20.509977827051216,0.5548036228142053,0.49932326053278475,0.0554803622814205,61.92714453584026,0.0,48.44961240310086,48.44961240310086,7.214707968182626,0.00048067344272018867,-83276.4,0.0,0.0,0.0,194.475,186.08,3.3249999999999886,5.069999999999993,1.0,1.0,47.5,2.0,0.9,1.0,0.00010464082038408535,-0.002192410085086326,0.0007512833332896464,0.008093756147315197,0.020405848209358562,-0.000844967002762524,0.002061009043074152,0.008426441463323454,0.04490731288836203,0.03345928691646766,19.121447028423987,0.00048067344272018867,0.0,0.00010464082038408535,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-02T00:00:00,AAPL,SHORT,0.7842537760734558,0.5,259.91,0.0,0.0,0.003281093183046486,0.014956263667604034,0.010286252933708,0.014730098880381744,-0.0029611211573235437,0.008538679890799702,0.010793617083885872,0.0,3.0667857142857025,0.01179941408289678,0.8311059168085332,0.025010433428427903,0.0,0.08656827035263416,0.0840859947852004,1,20.60809306449376,39.361826016071035,17.025736578548972,0.5860807258550267,0.5274726532695241,0.0586080725855026,62.0469083155651,0.0,56.78280207561171,56.78280207561171,129.20375865479804,0.0008022097670242449,149903.6,0.0,0.0,0.0,265.74,252.25,5.829999999999984,7.660000000000025,3.0,3.0,47.5,2.0,0.9,1.0,0.003281093183046486,0.014085056574327013,0.010393159602156176,0.014950318550930151,-0.0029523788059767323,0.008612216853663283,0.01091139045430238,0.01179941408289678,0.8311059168085332,0.025010433428427903,80.06279434850893,0.0008022097670242449,0.0,0.003281093183046486,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-03T00:00:00,SPY,SHORT,0.6380898952484131,0.5,695.51,0.0,0.0,0.00017256503544774092,-0.00034495149119656354,0.003614613736682449,0.0027131169932854216,0.007556828801886399,0.001675247306870509,0.0029507727868461446,0.6923076923076699,2.355714285714287,0.0033870315102792013,0.5314177914826216,0.013653011341013498,0.0,0.037316908530900285,0.013660736582937436,1,12.655666989617604,23.893268647665565,23.423286840509796,0.8871407265778544,0.798426653920069,0.08871407265778541,65.25529265255301,0.0,85.45081967213156,85.45081967213156,81.57478373435526,0.022849500444171174,-106146.6,0.0,0.0,0.0,696.93,687.17,1.419999999999959,8.340000000000032,2.0,2.0,47.5,2.0,0.9,1.0,0.00017256503544774092,0.0063520083342979315,0.003627726566964326,0.0027204980227010112,0.007614369287022772,0.0016780584698028174,0.002959505615478818,0.0033870315102792013,0.5314177914826216,0.013653011341013498,44.02985074626841,0.022849500444171174,0.0011214792023119334,2.8760839241262902e-05,0.6923076923076699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-03T00:00:00,QQQ,SHORT,0.6063634157180786,0.5,626.75,0.0,0.0,0.0007984031936127744,-0.0006696748887860694,0.002881930594335823,-0.0017143996808934082,0.00697885919425612,0.001683312449780897,0.0014926467123094259,0.7480314960629717,2.936785714285731,0.00468573707903587,0.30503789038153833,0.01895017120526224,0.0,0.055877260657845915,0.031428677315459494,1,16.570873285917177,25.173294418095498,28.967530098503953,-0.11949975096024446,-0.10754977586422002,-0.01194997509602444,56.53243847874704,0.0,85.20408163265297,85.20408163265297,45.5647955647945,0.08717060572043377,72218.8,0.0,0.0,0.0,630.17,616.73,3.419999999999959,10.019999999999982,2.0,2.0,47.5,2.0,0.9,1.0,0.0007984031936127744,0.0014220432684625736,0.0028902601234110704,-0.0017114655449093556,0.007027905960384114,0.0016861507683614875,0.001494878037096802,0.00468573707903587,0.30503789038153833,0.01895017120526224,44.927536231884815,0.08717060572043377,0.0020263262863982378,7.984031936120483e-05,0.7480314960629717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-03T00:00:00,NVDA,NEUTRAL,0.5,0.5,184.87,0.0,0.0,-0.004255089949369773,-0.024097975558898817,-0.027704603234705423,-0.025910098988478347,-0.012529750635581725,-0.018498996001388362,-0.023504342794438995,0.42982456140351655,1.7796428571428546,0.009626455656098093,-1.0613128423543425,0.050800759974648585,0.0,0.12044157346448803,0.10609110512724786,1,26.8071398425964,9.211318482841625,51.83624322697186,-0.9253384616312701,-0.8328046154681431,-0.09253384616312699,24.90768714333673,0.0,10.7338444687844,10.7338444687844,-180.9834632955801,0.01124510738205105,-205946.2,0.0,0.0,0.0,194.475,183.89,9.60499999999999,0.9800000000000182,2.0,2.0,47.5,2.0,0.9,1.0,-0.004255089949369773,-0.029884816204444643,-0.02695774948122743,-0.025255720763471434,-0.012374698746102614,-0.018162998759954738,-0.022964575538845188,0.009626455656098093,-1.0613128423543425,0.050800759974648585,9.779735682819492,0.01124510738205105,0.012332990750256944,0.001777442637078598,0.42982456140351655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-03T00:00:00,AAPL,SHORT,0.7626838684082031,0.5,269.93,0.0,0.0,-7.40877940358652e-05,0.02064506371233024,0.03301041010632391,0.04145333975475127,0.035589967769421776,0.019617243002937396,0.03132278483526546,0.0,2.4910714285714266,0.009228583071801676,0.9144523245289755,0.07466172995563773,0.0,0.1326213336037134,0.07226251840604744,1,35.992452050226724,56.28673835125468,10.580645161290407,3.159676906800314,2.8437092161202826,0.3159676906800315,78.53316852080752,0.0,96.78018575851404,96.78018575851404,150.58106237357097,0.0006416291407778724,169120.0,0.0,0.0,0.0,270.45,252.25,0.5199999999999818,17.680000000000007,4.0,4.0,47.5,2.0,0.9,1.0,-7.40877940358652e-05,0.04656482630272949,0.03413729625564379,0.043246032221472906,0.03690335705768837,0.020009779714022628,0.03233562671332025,0.009228583071801676,0.9144523245289755,0.07466172995563773,95.04950495049486,0.0006416291407778724,0.0,-7.40877940358652e-05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-04T00:00:00,SPY,NEUTRAL,0.5,0.5,689.2,0.0,0.0,-0.0003408588191778775,-0.002041673303311519,-0.004604614045269863,-0.00538508415554253,-0.0017484402205453628,-0.0017818907019733587,-0.003494967375387051,0.21686746987958408,2.2460714285714323,0.0032589544813862916,-0.4464910929403785,0.020531243865531155,0.0,0.043499782783825686,0.059642473976150676,1,17.512704473132167,16.664016536809946,43.0911114644619,-1.180652443316717,-1.0625871989850453,-0.11806524433167165,33.746898263027305,0.0,39.05482041587953,39.05482041587953,-67.13379485598765,0.016581552974447702,48973.8,0.0,0.0,0.0,697.26,684.035,8.059999999999945,5.165000000000077,1.0,1.0,3.5000000000000004,2.0,0.9,1.0,-0.0003408588191778775,-0.0019477369324228163,-0.00458350875647319,-0.005356240350497787,-0.0017453885130686358,-0.0017787212151786293,-0.003482795120067259,0.0032589544813862916,-0.4464910929403785,0.020531243865531155,43.31119544592036,0.016581552974447702,0.0012042948345908893,3.62615765084322e-05,0.21686746987958408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-02-04T00:00:00,QQQ,NEUTRAL,0.5,0.5,615.72,0.0,0.0,-0.0012004022969860316,-0.0028341457884593583,-0.009699213928408983,-0.01665334892483589,-0.010786234002468656,-0.00458302568210919,-0.009365912411474197,0.3419689119171296,3.1785714285714612,0.005162365082458684,-0.5472599179394826,0.03510596171500009,0.0,0.07435513058194869,0.07051070380367086,1,22.738540077218858,13.494382022471761,45.21348314606696,-2.944919017004622,-2.65042711530416,-0.29449190170046213,30.88480801335595,0.0,25.831062670299744,25.831062670299744,-84.42012463900367,0.09543230354455604,21226.6,0.0,0.0,0.0,629.33,610.98,13.610000000000014,4.740000000000009,1.0,1.0,3.5000000000000004,2.0,0.9,1.0,-0.0012004022969860316,-0.009029018396021458,-0.009606042863668795,-0.016380557780533236,-0.010671132668435522,-0.0045621173809873294,-0.00927900605351147,0.005162365082458684,-0.5472599179394826,0.03510596171500009,42.3178226514487,0.09543230354455604,0.0031345416747873443,0.000713752717126725,0.3419689119171296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
