entry_date,exit_date,symbol,pnl,reason,mae,mfe
2026-03-06T14:00:00+00:00,2026-03-09T13:00:00+00:00,AAPL,-0.17000000000001592,STAGNATION_SHOCK,0.00865454119209957,0.008107527301853943
2026-03-09T09:30:00+00:00,2026-03-12T14:00:00+00:00,AAPL,-2.9855357142857315,HARD_STOP,0.01188718825266103,0.019637168829150828
2026-03-09T14:00:00+00:00,2026-03-10T12:00:00+00:00,SPY,10.589999999999804,HARD_STOP,0.0,0.018424758081428374
2026-03-09T14:00:00+00:00,2026-03-10T12:00:00+00:00,TSLA,15.865000000000009,HARD_STOP,0.0,0.04113620452718648
2026-03-10T09:30:00+00:00,2026-03-10T13:00:00+00:00,SLV,1.138928571428579,HARD_STOP,0.029718059436118917,0.0
2026-03-10T14:00:00+00:00,2026-03-10T15:00:00+00:00,GLD,3.061071428571438,HARD_STOP,0.006020066889632098,0.00041806020066887257
2026-03-10T14:00:00+00:00,2026-03-10T15:00:00+00:00,SLV,1.2224999999999966,HARD_STOP,0.0061285130617804206,0.0009904667574594317
2026-03-10T14:00:00+00:00,2026-03-10T15:00:00+00:00,GOOGL,3.2549999999999955,HARD_STOP,0.001974876974877019,0.0026547526547526326
2026-03-11T09:30:00+00:00,2026-03-12T12:00:00+00:00,SLV,1.265357142857141,HARD_STOP,0.0,0.045324010488200894
2026-03-11T14:00:00+00:00,2026-03-11T15:00:00+00:00,NVDA,2.184107142857158,HARD_STOP,0.001743234907608489,0.008501622549414048
2026-03-11T14:00:00+00:00,2026-03-11T15:00:00+00:00,GOOGL,3.166607142857174,HARD_STOP,0.0006759366550791152,0.006727179091026238
2026-03-12T09:30:00+00:00,2026-03-12T17:00:00+00:00,GOOGL,4.490000000000009,HARD_STOP,0.0,0.024688158107889213
2026-03-12T14:00:00+00:00,2026-03-13T15:00:00+00:00,AAPL,-2.3121428571428453,HARD_STOP,0.012021965091194343,0.005216709158658499
2026-03-13T09:30:00+00:00,2026-03-13T15:00:00+00:00,GLD,-2.2805357142857474,HARD_STOP,0.004951241039329978,0.012141304113835584
2026-03-13T14:00:00+00:00,2026-03-16T12:00:00+00:00,SPY,3.259999999999991,STAGNATION_SHOCK,0.005697877202477545,0.005246857898851418
2026-03-13T14:00:00+00:00,2026-03-13T19:00:00+00:00,GLD,-2.711250000000007,HARD_STOP,0.00633656098535143,0.00573205090838428
2026-03-13T14:00:00+00:00,2026-03-16T12:00:00+00:00,SLV,-1.2439285714285688,HARD_STOP,0.01965080451900037,0.011571379664498444
2026-03-13T14:00:00+00:00,2026-03-13T16:00:00+00:00,AAPL,-2.171785714285704,HARD_STOP,0.009554391079941733,0.0020881761947913837
2026-03-13T14:00:00+00:00,2026-03-13T15:00:00+00:00,MSFT,-3.4135714285714585,HARD_STOP,0.008649651506794335,0.0008022865165722138
2026-03-16T09:30:00+00:00,2026-03-17T12:00:00+00:00,SPY,10.1099999999999,HARD_STOP,0.0,0.015273287609148712
2026-03-16T09:30:00+00:00,2026-03-16T16:00:00+00:00,QQQ,7.115000000000009,HARD_STOP,0.0,0.017305127382620588
2026-03-16T09:30:00+00:00,2026-03-16T16:00:00+00:00,GLD,-3.387321428571397,HARD_STOP,0.008290290377186496,0.0043513173314815145
2026-03-16T09:30:00+00:00,2026-03-17T15:00:00+00:00,SLV,-1.2482142857142975,HARD_STOP,0.022620689655172423,0.01986206896551721
2026-03-16T09:30:00+00:00,2026-03-19T13:00:00+00:00,AAPL,-2.0207142857142912,HARD_STOP,0.010005603137757144,0.021051789001840994
2026-03-16T09:30:00+00:00,2026-03-18T18:00:00+00:00,MSFT,-3.431785714285695,HARD_STOP,0.009556797208808365,0.022147498293429192
2026-03-16T14:00:00+00:00,2026-03-17T15:00:00+00:00,GLD,0.09499999999997044,STAGNATION_SHOCK,0.004629175788866015,0.006655120957640333
2026-03-16T14:00:00+00:00,2026-03-17T15:00:00+00:00,SLV,-1.4612000000000052,HARD_STOP,0.030112236517930505,0.008965234054202041
2026-03-17T09:30:00+00:00,2026-03-18T12:00:00+00:00,GLD,-3.946071428571429,HARD_STOP,0.026318075219317304,0.0013897333449145383
2026-03-17T09:30:00+00:00,2026-03-17T15:00:00+00:00,SLV,-1.2171428571428606,HARD_STOP,0.03223163070199398,0.006692160611854615
2026-03-17T14:00:00+00:00,2026-03-18T12:00:00+00:00,GLD,-3.4751785714285575,HARD_STOP,0.025175007609026568,0.001956606808991646
2026-03-17T14:00:00+00:00,2026-03-17T15:00:00+00:00,SLV,-1.199464285714285,HARD_STOP,0.0234288864388093,0.0037899669239249098
2026-03-18T09:30:00+00:00,2026-03-18T13:00:00+00:00,GLD,-2.7487500000000296,HARD_STOP,0.03271912458937938,0.0
2026-03-18T09:30:00+00:00,2026-03-18T13:00:00+00:00,SLV,-1.0108928571428635,HARD_STOP,0.042108198549916286,0.0
2026-03-18T09:30:00+00:00,2026-03-18T14:00:00+00:00,GOOGL,2.2526785714285325,HARD_STOP,0.0007397639188188264,0.006529220674793443
2026-03-18T14:00:00+00:00,2026-03-18T20:00:00+00:00,GLD,-3.017142857142858,HARD_STOP,0.01032794581181679,0.0060358124874253655
2026-03-18T14:00:00+00:00,2026-03-18T20:00:00+00:00,SLV,-1.1094642857142816,HARD_STOP,0.021723493022586752,0.009495036685368961
2026-03-18T14:00:00+00:00,2026-03-18T15:00:00+00:00,GOOGL,2.303571428571388,HARD_STOP,0.0010618443915311182,0.002284574296930239
2026-03-19T09:30:00+00:00,2026-03-19T13:00:00+00:00,SPY,-3.440357142857124,HARD_STOP,0.00820441403530011,0.0
2026-03-19T09:30:00+00:00,2026-03-19T13:00:00+00:00,GLD,-2.9158928571428646,HARD_STOP,0.06119129904452119,0.0
2026-03-19T09:30:00+00:00,2026-03-19T13:00:00+00:00,SLV,-1.0751785714285802,HARD_STOP,0.12920690664325438,0.0
2026-03-19T09:30:00+00:00,2026-03-19T13:00:00+00:00,AAPL,-2.2982142857142946,HARD_STOP,0.010282879206177702,0.007522106189733107
2026-03-19T09:30:00+00:00,2026-03-19T13:00:00+00:00,MSFT,-2.881607142857149,HARD_STOP,0.009849200071445009,0.0014288994922303647
2026-03-19T14:00:00+00:00,2026-03-20T13:00:00+00:00,SPY,-3.8828571428571195,HARD_STOP,0.007462686567164303,0.0075842782016595665
2026-03-19T14:00:00+00:00,2026-03-20T13:00:00+00:00,QQQ,-3.7923214285714266,HARD_STOP,0.008239294838174843,0.007917843910196676
2026-03-19T14:00:00+00:00,2026-03-20T13:00:00+00:00,NVDA,-1.8192857142857122,HARD_STOP,0.013103622436095174,0.010017116080698094
2026-03-19T14:00:00+00:00,2026-03-20T13:00:00+00:00,TSLA,-4.6982142857143,HARD_STOP,0.027576711250983443,0.009480723839496483
2026-03-19T14:00:00+00:00,2026-03-20T15:00:00+00:00,GLD,-5.061428571428564,HARD_STOP,0.012709457540471468,0.014389851367982678
2026-03-19T14:00:00+00:00,2026-03-20T14:00:00+00:00,SLV,-1.2691000000000017,HARD_STOP,0.023008431171696493,0.036797730675281824
2026-03-19T14:00:00+00:00,2026-03-20T13:00:00+00:00,MSFT,-3.0589285714285666,HARD_STOP,0.019839032142307915,0.002614446096273232
2026-03-20T09:30:00+00:00,2026-03-20T13:00:00+00:00,TSLA,-5.0726785714285825,HARD_STOP,0.024891518737672518,0.003786982248520704
2026-03-20T09:30:00+00:00,2026-03-20T14:00:00+00:00,GLD,-5.935714285714312,HARD_STOP,0.022008897213767347,0.0035120580660266913
2026-03-20T09:30:00+00:00,2026-03-20T14:00:00+00:00,MSFT,-2.832321428571447,HARD_STOP,0.017966763414070337,0.0
2026-03-20T14:00:00+00:00,2026-03-20T18:00:00+00:00,SPY,-3.92999999999995,HARD_STOP,0.006885130265437887,0.0030822075353073635
2026-03-20T14:00:00+00:00,2026-03-20T18:00:00+00:00,QQQ,-4.238035714285729,HARD_STOP,0.008294223056574816,0.0033791279119377154
2026-03-20T14:00:00+00:00,2026-03-20T18:00:00+00:00,NVDA,-1.9285714285714448,HARD_STOP,0.014530254777070102,0.0034690627843493244
2026-03-20T14:00:00+00:00,2026-03-20T19:00:00+00:00,TSLA,-5.843035714285691,HARD_STOP,0.022435596561573866,0.011009937105231292
2026-03-20T14:00:00+00:00,2026-03-20T18:00:00+00:00,GLD,-6.3567857142857065,HARD_STOP,0.018306363072223057,0.01128932168599924
2026-03-20T14:00:00+00:00,2026-03-20T18:00:00+00:00,SLV,-1.2571999999999974,HARD_STOP,0.02306713331212222,0.013999363665287982
2026-03-20T14:00:00+00:00,2026-03-20T19:00:00+00:00,MSFT,-3.178928571428571,HARD_STOP,0.010592062459336351,0.002784645413142468
2026-03-23T09:30:00+00:00,2026-03-26T19:00:00+00:00,SPY,-3.7189285714285916,HARD_STOP,0.007083134440971174,0.020287020926042943
2026-03-23T09:30:00+00:00,2026-03-26T14:00:00+00:00,QQQ,-4.1512500000000045,HARD_STOP,0.007650572509285138,0.018450373970938048
2026-03-23T09:30:00+00:00,2026-03-25T17:00:00+00:00,NVDA,4.964999999999975,HARD_STOP,0.0008613759044445692,0.0406569426897899
2026-03-23T09:30:00+00:00,2026-03-25T16:00:00+00:00,TSLA,19.709999999999923,HARD_STOP,0.0,0.07641945123607713
2026-03-23T09:30:00+00:00,2026-03-23T13:00:00+00:00,GLD,-5.747142857142876,HARD_STOP,0.023152399825994454,0.0
2026-03-23T09:30:00+00:00,2026-04-01T18:00:00+00:00,SLV,6.784999999999997,HARD_STOP,0.0183650251909638,0.11986023078173248
2026-03-23T09:30:00+00:00,2026-03-24T13:00:00+00:00,MSFT,-2.9325000000000045,HARD_STOP,0.019287058331591042,0.011708132970938789
2026-03-23T14:00:00+00:00,2026-03-23T15:00:00+00:00,GLD,-6.9375,HARD_STOP,0.02488533229237823,0.005391821996681906
2026-03-23T14:00:00+00:00,2026-03-23T16:00:00+00:00,MSFT,-3.0257142857142867,HARD_STOP,0.008596434359805505,0.0038768233387358303
2026-03-24T09:30:00+00:00,2026-04-01T18:00:00+00:00,GLD,31.779999999999916,HARD_STOP,0.012044624345937536,0.08643498864646061
2026-03-24T09:30:00+00:00,2026-03-26T12:00:00+00:00,SLV,-1.2488000000000028,HARD_STOP,0.024343369634849392,0.0632607303010891
2026-03-24T09:30:00+00:00,2026-03-24T13:00:00+00:00,MSFT,-2.8232142857143003,HARD_STOP,0.019748184525364407,0.0
2026-03-24T14:00:00+00:00,2026-04-01T18:00:00+00:00,GLD,31.369999999999948,HARD_STOP,0.013043371058017162,0.08533668663855812
2026-03-24T14:00:00+00:00,2026-03-25T18:00:00+00:00,MSFT,-3.378749999999968,HARD_STOP,0.009233325739403098,0.010519826858390946
2026-03-24T14:00:00+00:00,2026-03-24T17:00:00+00:00,GOOGL,-3.1291071428571513,HARD_STOP,0.012373643463267943,0.0035329118631460123
2026-03-25T09:30:00+00:00,2026-03-26T16:00:00+00:00,GLD,-6.484821428571422,HARD_STOP,0.0247039657645828,0.022527779804021795
2026-03-25T09:30:00+00:00,2026-03-25T15:00:00+00:00,MSFT,-3.3894642857142685,HARD_STOP,0.011759675005345397,0.0005078041479580867
2026-03-25T09:30:00+00:00,2026-03-25T15:00:00+00:00,GOOGL,-3.0712500000000205,HARD_STOP,0.01122846595570148,0.0
2026-03-25T14:00:00+00:00,2026-03-25T15:00:00+00:00,MSFT,-3.444107142857149,HARD_STOP,0.009482989552638684,0.0004018215912134403
2026-03-25T14:00:00+00:00,2026-03-26T13:00:00+00:00,GOOGL,-3.2576785714285847,HARD_STOP,0.02452166452166446,0.0015615615615615069
2026-03-26T09:30:00+00:00,2026-03-26T15:00:00+00:00,MSFT,-2.988749999999982,HARD_STOP,0.009026729898685122,0.009525220952791465
2026-03-26T09:30:00+00:00,2026-03-26T14:00:00+00:00,GOOGL,-3.085714285714289,HARD_STOP,0.01759571104543269,0.0
2026-03-26T14:00:00+00:00,2026-03-26T15:00:00+00:00,AAPL,2.3742857142856906,HARD_STOP,0.0021447512088598165,0.0033536109811261317
2026-03-26T14:00:00+00:00,2026-03-26T15:00:00+00:00,MSFT,-3.533571428571406,HARD_STOP,0.009720501911788502,0.00026926598093602976
2026-03-26T14:00:00+00:00,2026-03-26T17:00:00+00:00,GOOGL,-3.12696428571428,HARD_STOP,0.015347813940494616,0.0009777901941611005
2026-03-27T09:30:00+00:00,2026-03-27T13:00:00+00:00,SPY,-3.9921428571428805,HARD_STOP,0.011791467434195263,0.0
2026-03-27T09:30:00+00:00,2026-03-27T13:00:00+00:00,QQQ,-3.9964285714285097,HARD_STOP,0.01408181026979988,0.0
2026-03-27T09:30:00+00:00,2026-03-27T13:00:00+00:00,NVDA,-1.6280357142857156,HARD_STOP,0.021812470916705445,0.0
2026-03-27T09:30:00+00:00,2026-03-27T17:00:00+00:00,GLD,12.710000000000036,HARD_STOP,0.0,0.044329073482428094
2026-03-27T09:30:00+00:00,2026-03-27T13:00:00+00:00,MSFT,-3.0503571428571377,HARD_STOP,0.024079938844599743,0.0
2026-03-27T09:30:00+00:00,2026-03-27T13:00:00+00:00,GOOGL,-3.3942857142857292,HARD_STOP,0.020877792004552583,0.0
2026-03-27T14:00:00+00:00,2026-03-27T17:00:00+00:00,SPY,-3.986785714285702,HARD_STOP,0.00662272343881792,0.0027021961200837494
2026-03-27T14:00:00+00:00,2026-03-27T17:00:00+00:00,QQQ,-3.9524999999999864,HARD_STOP,0.007067573760090223,0.004106595227184675
2026-03-27T14:00:00+00:00,2026-03-30T13:00:00+00:00,NVDA,-1.9371428571428737,HARD_STOP,0.014466117270409664,0.0074109207327918425
2026-03-27T14:00:00+00:00,2026-03-27T17:00:00+00:00,TSLA,-4.819285714285741,HARD_STOP,0.01586171974435127,0.008006131191065854
2026-03-27T14:00:00+00:00,2026-03-27T19:00:00+00:00,MSFT,-3.3112499999999727,HARD_STOP,0.009253598621686324,0.003056744289445801
2026-03-27T14:00:00+00:00,2026-03-30T13:00:00+00:00,AMZN,0.4399999999999977,STAGNATION_SHOCK,0.009474783646672641,0.006415995225305839
2026-03-27T14:00:00+00:00,2026-03-27T17:00:00+00:00,GOOGL,-3.080892857142885,HARD_STOP,0.017535680986875083,0.0009682277845513226
2026-03-30T09:30:00+00:00,2026-03-30T19:00:00+00:00,SPY,-4.120178571428596,HARD_STOP,0.007491640905936534,0.009841650369061903
2026-03-30T09:30:00+00:00,2026-03-30T19:00:00+00:00,QQQ,-4.027500000000032,HARD_STOP,0.011000747623624818,0.011054149311118297
2026-03-30T09:30:00+00:00,2026-03-30T18:00:00+00:00,NVDA,-1.920000000000016,HARD_STOP,0.013436846819946254,0.004478948939982084
2026-03-30T09:30:00+00:00,2026-03-30T18:00:00+00:00,TSLA,-5.34964285714284,HARD_STOP,0.019928687912877736,0.015202189115232592
2026-03-30T09:30:00+00:00,2026-04-01T13:00:00+00:00,MSFT,15.605000000000018,HARD_STOP,0.0015832761205531595,0.05370528646088737
2026-03-30T09:30:00+00:00,2026-03-31T19:00:00+00:00,AMZN,9.240000000000038,HARD_STOP,0.0,0.05467221748507802
2026-03-30T09:30:00+00:00,2026-04-01T18:00:00+00:00,GOOGL,22.840000000000032,HARD_STOP,0.008128006998104747,0.09527627934101175
2026-03-30T14:00:00+00:00,2026-03-30T17:00:00+00:00,SPY,-4.348392857142812,HARD_STOP,0.007482470313259787,0.001882382468744679
2026-03-30T14:00:00+00:00,2026-03-30T17:00:00+00:00,QQQ,-4.248214285714312,HARD_STOP,0.008836380717723304,0.0023841388295562796
2026-03-30T14:00:00+00:00,2026-03-30T17:00:00+00:00,NVDA,-2.092500000000001,HARD_STOP,0.013934377419162767,0.0016078127791340547
2026-03-30T14:00:00+00:00,2026-03-30T17:00:00+00:00,TSLA,-5.232321428571424,HARD_STOP,0.021652624934822545,0.0027991986607756487
2026-03-30T14:00:00+00:00,2026-03-30T16:00:00+00:00,MSFT,-3.305892857142851,HARD_STOP,0.01101641500644005,0.0011509687320160012
2026-03-30T14:00:00+00:00,2026-03-30T19:00:00+00:00,AMZN,-2.529107142857157,HARD_STOP,0.013126079447322954,0.005674808783617102
2026-03-30T14:00:00+00:00,2026-04-01T18:00:00+00:00,GOOGL,22.57000000000005,HARD_STOP,0.009103156974838874,0.09419946837563269
2026-03-31T09:30:00+00:00,2026-04-01T18:00:00+00:00,SPY,24.215000000000032,HARD_STOP,0.0,0.04192905287807348
2026-03-31T09:30:00+00:00,2026-04-01T17:00:00+00:00,QQQ,28.355000000000018,HARD_STOP,0.0,0.054197309417040415
2026-03-31T09:30:00+00:00,2026-04-01T18:00:00+00:00,NVDA,9.969999999999999,HARD_STOP,0.0,0.07389803826592403
2026-03-31T09:30:00+00:00,2026-04-01T13:00:00+00:00,TSLA,20.430000000000007,HARD_STOP,0.0,0.07089184701545043
2026-03-31T09:30:00+00:00,2026-04-01T13:00:00+00:00,MSFT,14.034999999999968,HARD_STOP,0.0,0.048022520137127454
2026-03-31T09:30:00+00:00,2026-03-31T19:00:00+00:00,AMZN,7.665000000000049,HARD_STOP,0.0,0.04640573291199093
2026-03-31T09:30:00+00:00,2026-04-01T18:00:00+00:00,GOOGL,23.750000000000057,HARD_STOP,0.0,0.09892119217407208
2026-03-31T14:00:00+00:00,2026-04-01T13:00:00+00:00,TSLA,12.860000000000014,HARD_STOP,0.0013226784238081052,0.048553320473959785
2026-03-31T14:00:00+00:00,2026-03-31T15:00:00+00:00,GLD,3.8855357142857088,HARD_STOP,0.004921329705430122,0.0003549035845261499
2026-03-31T14:00:00+00:00,2026-03-31T15:00:00+00:00,SLV,0.979285714285723,HARD_STOP,0.010790009809099877,0.00045272768429791195
2026-03-31T14:00:00+00:00,2026-04-01T18:00:00+00:00,GOOGL,16.460000000000036,HARD_STOP,0.0,0.07038540998788911
2026-04-01T09:30:00+00:00,2026-04-01T13:00:00+00:00,GLD,3.6632142857142753,HARD_STOP,0.013642596509168672,0.0
2026-04-01T09:30:00+00:00,2026-04-01T13:00:00+00:00,SLV,0.9032142857142844,HARD_STOP,0.0016138497652582076,0.009242957746478807
2026-04-01T14:00:00+00:00,2026-04-01T15:00:00+00:00,QQQ,5.240892857142853,HARD_STOP,0.002920780241177745,0.0009565128275203414
2026-04-01T14:00:00+00:00,2026-04-01T15:00:00+00:00,GLD,3.8132142857143094,HARD_STOP,0.006063656957188372,6.864517310018241e-05
2026-04-01T14:00:00+00:00,2026-04-01T15:00:00+00:00,SLV,1.0194642857142924,HARD_STOP,0.005716379626236725,0.0010993037742761252
2026-04-01T14:00:00+00:00,2026-04-01T15:00:00+00:00,GOOGL,3.419464285714298,HARD_STOP,0.006106612685560062,0.0006747638326585312
2026-04-02T09:30:00+00:00,2026-04-02T14:00:00+00:00,QQQ,4.487142857142885,HARD_STOP,0.0037852836393531147,0.02038229651959437
2026-04-02T09:30:00+00:00,2026-04-08T12:00:00+00:00,GLD,3.5073214285714585,HARD_STOP,0.010140084233656855,0.035913752060062254
2026-04-02T09:30:00+00:00,2026-04-02T16:00:00+00:00,SLV,2.9099999999999966,HARD_STOP,0.0,0.07164925702515812
2026-04-02T09:30:00+00:00,2026-04-02T14:00:00+00:00,GOOGL,3.7639285714285506,HARD_STOP,0.0017650025214322883,0.012741637249957855
2026-04-02T14:00:00+00:00,2026-04-02T15:00:00+00:00,SPY,4.504285714285743,HARD_STOP,0.0007857976609168449,0.0035017585083576205
2026-04-02T14:00:00+00:00,2026-04-02T15:00:00+00:00,QQQ,4.463035714285638,HARD_STOP,0.001301626176387458,0.0035366553345263893
2026-04-02T14:00:00+00:00,2026-04-02T15:00:00+00:00,NVDA,2.0501785714285745,HARD_STOP,0.004479600805194185,0.0033455246519804
2026-04-02T14:00:00+00:00,2026-04-02T15:00:00+00:00,GLD,3.8662499999999795,HARD_STOP,9.29800092980485e-05,0.006624825662482487
2026-04-02T14:00:00+00:00,2026-04-02T15:00:00+00:00,GOOGL,4.073571428571427,HARD_STOP,0.0007757951900696911,0.004958343171315907
2026-04-03T09:30:00+00:00,2026-04-06T13:00:00+00:00,SPY,3.8871428571428623,HARD_STOP,0.003948592075373946,0.0006250666991904139
2026-04-03T09:30:00+00:00,2026-04-06T13:00:00+00:00,QQQ,4.028571428571354,HARD_STOP,0.008311812693472,0.0
2026-04-03T09:30:00+00:00,2026-04-06T14:00:00+00:00,NVDA,1.8214285714285836,HARD_STOP,0.0,0.007416598516680284
2026-04-03T09:30:00+00:00,2026-04-06T14:00:00+00:00,MSFT,2.820535714285711,HARD_STOP,0.0,0.006278279028673852
2026-04-03T09:30:00+00:00,2026-04-06T13:00:00+00:00,GOOGL,3.5978571428571513,HARD_STOP,0.009959923567309783,0.0013527909768841072
2026-04-03T14:00:00+00:00,2026-04-06T13:00:00+00:00,SPY,3.8871428571428623,HARD_STOP,0.003948592075373946,0.0006250666991904139
2026-04-03T14:00:00+00:00,2026-04-06T13:00:00+00:00,QQQ,4.028571428571354,HARD_STOP,0.008311812693472,0.0
2026-04-03T14:00:00+00:00,2026-04-06T14:00:00+00:00,NVDA,1.8214285714285836,HARD_STOP,0.0,0.007416598516680284
2026-04-03T14:00:00+00:00,2026-04-06T14:00:00+00:00,MSFT,2.820535714285711,HARD_STOP,0.0,0.006278279028673852
2026-04-03T14:00:00+00:00,2026-04-06T13:00:00+00:00,GOOGL,3.5978571428571513,HARD_STOP,0.009959923567309783,0.0013527909768841072
2026-04-06T09:30:00+00:00,2026-04-06T13:00:00+00:00,SPY,3.8871428571428623,HARD_STOP,0.003948592075373946,0.0006250666991904139
2026-04-06T09:30:00+00:00,2026-04-06T13:00:00+00:00,QQQ,4.028571428571354,HARD_STOP,0.008311812693472,0.0
2026-04-06T09:30:00+00:00,2026-04-06T14:00:00+00:00,NVDA,1.8214285714285836,HARD_STOP,0.0,0.007416598516680284
2026-04-06T09:30:00+00:00,2026-04-06T14:00:00+00:00,MSFT,2.820535714285711,HARD_STOP,0.0,0.006278279028673852
2026-04-06T09:30:00+00:00,2026-04-06T13:00:00+00:00,GOOGL,3.5978571428571513,HARD_STOP,0.009959923567309783,0.0013527909768841072
2026-04-06T14:00:00+00:00,2026-04-06T15:00:00+00:00,SPY,3.921428571428578,HARD_STOP,0.00079086249638786,0.0017490228285501016
2026-04-06T14:00:00+00:00,2026-04-06T15:00:00+00:00,QQQ,4.203750000000014,HARD_STOP,0.0012432938772034715,0.0021118964489483254
2026-04-06T14:00:00+00:00,2026-04-06T15:00:00+00:00,NVDA,1.9976785714285654,HARD_STOP,0.005719463163259476,0.0009060535704173316
2026-04-06T14:00:00+00:00,2026-04-06T16:00:00+00:00,TSLA,-5.417678571428553,HARD_STOP,0.01678475033738199,0.0019540035987404216
2026-04-06T14:00:00+00:00,2026-04-06T15:00:00+00:00,AAPL,2.645357142857165,HARD_STOP,0.0007309941520467748,0.0036164973838103943
2026-04-06T14:00:00+00:00,2026-04-06T15:00:00+00:00,GOOGL,3.15428571428572,HARD_STOP,0.002419070337829984,0.0019486955499184709
2026-04-07T09:30:00+00:00,2026-04-07T13:00:00+00:00,SPY,2.607857142857142,HARD_STOP,0.0,0.007240547063555886
2026-04-07T09:30:00+00:00,2026-04-07T13:00:00+00:00,QQQ,3.0664285714285597,HARD_STOP,0.0,0.00918226802020095
2026-04-07T09:30:00+00:00,2026-04-07T13:00:00+00:00,NVDA,1.648392857142852,HARD_STOP,0.0,0.012452808925452233
2026-04-07T09:30:00+00:00,2026-04-07T13:00:00+00:00,TSLA,-5.5698214285714585,HARD_STOP,0.02863217576187108,0.0
2026-04-07T09:30:00+00:00,2026-04-07T16:00:00+00:00,AAPL,8.955000000000013,HARD_STOP,0.0,0.050874956541893675
2026-04-07T09:30:00+00:00,2026-04-07T14:00:00+00:00,AMZN,2.3716071428571297,HARD_STOP,0.0,0.014570065565295017
