symbol,entry_date,exit_date,entry_price,exit_price,direction,confidence,game_score,reason,pnl,equity,win
XOM,2026-04-01T14:00:00+00:00,2026-04-08T14:00:00+00:00,161.58,155.415,SHORT,0.6986060068067013,0.5,TIME_EXIT,191.41164900427862,101006.37989415094,True
CVX,2026-04-01T14:00:00+00:00,2026-04-01T18:00:00+00:00,197.79,197.79,SHORT,0.7189863699175658,0.5,HARD_STOP,0.0,101006.37989415094,False
BAC,2026-04-01T14:00:00+00:00,2026-04-06T17:00:00+00:00,49.295,49.86,LONG,0.6706672810783025,0.5,HARD_STOP,57.50008205413369,101063.87997620508,True
GS,2026-04-01T14:00:00+00:00,2026-04-01T16:00:00+00:00,866.7,866.7,LONG,0.7005432732200862,0.5,HARD_STOP,0.0,101063.87997620508,False
PFE,2026-04-02T09:30:00+00:00,2026-04-02T15:00:00+00:00,28.56,28.56,LONG,0.6584460753136091,0.5,HARD_STOP,0.0,101063.87997620508,False
VNQ,2026-04-03T09:30:00+00:00,2026-04-06T17:00:00+00:00,90.225,90.37499999999999,LONG,0.6508955010914199,0.5,HARD_STOP,8.40098752919362,101072.28096373427,True
VNQ,2026-04-03T14:00:00+00:00,2026-04-06T17:00:00+00:00,90.225,90.37499999999999,LONG,0.6508955010914199,0.5,HARD_STOP,8.401685865646586,101080.68264959991,True
VNQ,2026-04-06T09:30:00+00:00,2026-04-06T17:00:00+00:00,90.225,90.37499999999999,LONG,0.6508955010915547,0.5,HARD_STOP,8.402384260149134,101089.08503386006,True
AAPL,2026-04-06T14:00:00+00:00,2026-04-07T13:00:00+00:00,259.92,250.41932999999997,LONG,0.6256542995390633,0.5,HARD_STOP,-184.75185393748978,100904.33317992257,False
UNH,2026-04-06T14:00:00+00:00,2026-04-07T13:00:00+00:00,281.79,303.0,LONG,0.6760532145765062,0.5,HARD_STOP,380.44279313818305,101284.77597306075,True
HYG,2026-04-07T09:30:00+00:00,2026-04-08T16:00:00+00:00,79.7,80.23,LONG,0.6545510145710002,0.5,HARD_STOP,33.676870304719145,101318.45284336546,True
UNH,2026-04-07T09:30:00+00:00,2026-04-07T19:00:00+00:00,307.61,307.61,LONG,0.7910906626622343,0.5,HARD_STOP,0.0,101318.45284336546,False
PFE,2026-04-07T09:30:00+00:00,2026-04-07T17:00:00+00:00,27.8,27.215,SHORT,0.7253911996900897,0.5,HARD_STOP,106.56761500762698,101425.0204583731,True
SILVER,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,63.93,66.47640999999999,SHORT,0.6545786088217445,0.5,HARD_STOP,-201.99412352995864,101223.02633484313,False
TLT,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,86.06,86.93684999999998,SHORT,0.6343683263766312,0.5,HARD_STOP,-51.67007273351272,101171.35626210962,False
LQD,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,108.415,109.36425499999999,SHORT,0.6331732477512877,0.5,HARD_STOP,-44.40262315879303,101126.95363895083,False
VGIT,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,59.22,59.49943999999999,SHORT,0.6773800345341148,0.5,HARD_STOP,-23.9295911152374,101103.02404783558,False
SLV,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,63.93,66.47640999999999,SHORT,0.6545786088217445,0.5,HARD_STOP,-201.99412352995864,100901.02992430562,False
ARM,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,139.0,152.88272999999998,SHORT,0.6824121441508795,0.5,HARD_STOP,-506.49502671513324,100394.53489759049,False
SOUN,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,6.365,6.996989999999999,SHORT,0.6294820551388952,0.5,HARD_STOP,-503.5318042379195,99891.00309335257,False
AAPL,2026-04-07T14:00:00+00:00,2026-04-14T14:00:00+00:00,246.13,260.44,SHORT,0.641355818006289,0.5,TIME_EXIT,-294.8425715596059,99596.16052179296,False
TSLA,2026-04-07T14:00:00+00:00,2026-04-07T16:00:00+00:00,338.75,338.75,SHORT,0.688214765647748,0.5,HARD_STOP,0.0,99596.16052179296,False
JNJ,2026-04-07T14:00:00+00:00,2026-04-08T15:00:00+00:00,239.25,239.25,SHORT,0.7214887192185909,0.5,HARD_STOP,0.0,99596.16052179296,False
PFE,2026-04-07T14:00:00+00:00,2026-04-07T17:00:00+00:00,27.05,27.05,SHORT,0.7611272452379984,0.5,HARD_STOP,0.0,99596.16052179296,False
IBB,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,166.54,171.0709,SHORT,0.6444255994268115,0.5,HARD_STOP,-137.96884387980157,99458.19167791316,False
XLE,2026-04-07T14:00:00+00:00,2026-04-08T12:00:00+00:00,60.655,58.82112,LONG,0.6958914642989243,0.5,HARD_STOP,-153.32727435347567,99304.86440355968,False
XOM,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,165.57,159.43041,LONG,0.6815355201412311,0.5,HARD_STOP,-188.04977995893645,99116.81462360075,False
CVX,2026-04-07T14:00:00+00:00,2026-04-08T13:00:00+00:00,203.87,196.17363,LONG,0.6009814960862733,0.5,HARD_STOP,-191.44662890695275,98925.36799469379,False
VTI,2026-04-08T14:00:00+00:00,2026-04-09T18:00:00+00:00,332.27,334.81,LONG,0.6357736993646759,0.5,HARD_STOP,37.81118287936384,98963.17917757315,True
HYG,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,80.17,80.255,LONG,0.6106182279531576,0.5,TIME_EXIT,5.244266109235598,98968.42344368239,True
VGIT,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,59.525,59.49,LONG,0.6531344996917462,0.5,TIME_EXIT,-2.908347652090672,98965.5150960303,False
AMD,2026-04-08T14:00:00+00:00,2026-04-09T18:00:00+00:00,228.175,234.29500000000002,LONG,0.6273322845295035,0.5,HARD_STOP,132.66642974198018,99098.18152577228,True
XOM,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,155.415,154.97,SHORT,0.6088351079862276,0.5,TIME_EXIT,14.162657644898532,99112.34418341718,True
CVX,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,191.04,190.43,SHORT,0.6107411050198457,0.5,TIME_EXIT,15.793675271346787,99128.13785868853,True
XLF,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,51.115,51.32,LONG,0.6573381105066796,0.5,TIME_EXIT,19.83732802397734,99147.9751867125,True
JPM,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,306.44,310.28,LONG,0.6838288354882248,0.5,TIME_EXIT,61.981695127858906,99209.95688184036,True
BAC,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,51.5,52.71,LONG,0.6576893666008159,0.5,TIME_EXIT,116.21329638211596,99326.17017822248,True
GS,2026-04-08T14:00:00+00:00,2026-04-15T14:00:00+00:00,896.11,903.84,LONG,0.6201546261089895,0.5,TIME_EXIT,42.66736754410641,99368.8375457666,True
VNQ,2026-04-08T14:00:00+00:00,2026-04-09T18:00:00+00:00,91.975,93.10999999999999,LONG,0.6315390567475583,0.5,HARD_STOP,61.03848473714415,99429.87603050374,True
SPG,2026-04-08T14:00:00+00:00,2026-04-08T19:00:00+00:00,194.05,194.05,LONG,0.66935649295672,0.5,HARD_STOP,0.0,99429.87603050374,False
PLTR,2026-04-09T14:00:00+00:00,2026-04-09T17:00:00+00:00,130.43,130.43,SHORT,0.7767491807978099,0.5,HARD_STOP,0.0,99429.87603050374,False
AMZN,2026-04-09T14:00:00+00:00,2026-04-09T18:00:00+00:00,228.295,231.86,LONG,0.7099482683508831,0.5,HARD_STOP,77.63365558789035,99507.50968609164,True
JNJ,2026-04-09T14:00:00+00:00,2026-04-16T14:00:00+00:00,242.675,241.29,LONG,0.6002356445415278,0.5,TIME_EXIT,-28.3734167718656,99479.13626931977,False
VNQ,2026-04-09T14:00:00+00:00,2026-04-09T18:00:00+00:00,92.48,93.10999999999999,LONG,0.6853279741741636,0.5,HARD_STOP,33.867226372845785,99513.00349569262,True
SPG,2026-04-09T14:00:00+00:00,2026-04-16T14:00:00+00:00,196.43,198.92,LONG,0.6820010922437544,0.5,TIME_EXIT,63.020004916752036,99576.02350060937,True
