entry_date,symbol,direction,confidence,game_score,entry_price,returns_1h,returns_4h,returns_daily,returns_5d,price_vs_sma_20,price_vs_sma_50,price_vs_sma_200,price_vs_ema_12,price_vs_ema_26,price_position_daily_range,atr_14,atr_percent_14,bollinger_position,bollinger_width,keltner_position,historical_volatility_20d,realized_volatility_5d,volatility_regime,adx_14,dmi_plus,dmi_minus,macd_line,macd_signal,macd_histogram,rsi_14,rsi_slope_5,stochastic_k,stochastic_d,cci_20,volume_sma_ratio,obv_slope,vwap_deviation,volume_profile_poc_dist,volume_trend_5d,swing_high_20,swing_low_20,distance_to_resistance,distance_to_support,higher_highs_5d,higher_lows_5d,vix_level,vix_regime,spy_correlation_20d,market_breadth_ratio,returns_1d,returns_20d,dist_sma_20,dist_sma_50,dist_sma_200,dist_ema_12,dist_ema_26,atr_pct,bb_position,bb_width,rsi_5,volume_ratio,daily_range_pct,gap_pct,price_position,spy_return_1d,spy_return_5d,vixy_level,vixy_change,sqqq_return,spxu_return,relative_strength,gld_tlt_ratio,win_x,pnl_x,win_y,pnl_y
2026-04-01T09:30:00,SPY,LONG,0.618989885606779,0.5,649.85,0.0,0.0,-0.00041530794314892914,0.01572390940777452,0.015884819573747853,0.004848503500807884,-0.02353350773255358,0.008886716547751522,0.010296522521983327,0.2583333333333728,3.8635714285714227,0.005945328042735128,0.8697529223132223,0.037116793806839875,0.0,0.08259303841818721,0.07343448567704033,1,29.093230072841887,39.15696062118709,12.386762802736284,0.916162412354538,0.8245461711190842,0.09161624123545375,68.82998171846447,0.0,92.5709140027016,92.5709140027016,154.8896069722943,0.003691999568791556,264924.4,0.0,0.0,0.0,651.5,629.29,1.6499999999999773,20.56000000000006,3.0,4.0,35.49004762632075,2.0,0.9,1.0,-0.00041530794314892914,0.017441405332623547,0.01614121994019808,0.004872126020876481,-0.022992415543568914,0.008966398388685992,0.01040364387545767,0.005945328042735128,0.8697529223132223,0.037116793806839875,94.8306595365425,0.003691999568791556,0.0018465799799954534,-0.0007537070079370103,0.2583333333333728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,26.149999999999977,True,940.3694648193514
2026-04-01T09:30:00,QQQ,LONG,0.621476866213811,0.5,577.38,0.0,0.0,0.0004678484171128239,0.020466595970307602,0.019767743946794335,0.005323184038241656,-0.028181786691606973,0.011599757553047832,0.01308577449445935,0.8035714285714249,3.73285714285715,0.006465165303365461,0.8945844663630727,0.04508548649834878,0.0,0.09305940897388687,0.09074218808722602,1,33.421132387828,40.71947952544954,12.03597397627239,0.8579964616321831,0.7721968154689648,0.08579964616321833,69.03741788060579,0.0,94.90196078431389,94.90196078431389,155.60927813338876,0.00782947380425931,102876.0,0.0,0.0,0.0,578.55,555.6,1.169999999999959,21.779999999999973,3.0,4.0,35.49004762632075,2.0,0.9,1.0,0.0004678484171128239,0.025177556818181727,0.020166387939922443,0.005351671973066589,-0.0274093424493424,0.011735891043825188,0.01325928247488402,0.006465165303365461,0.8945844663630727,0.04508548649834878,98.33055091819755,0.00782947380425931,0.0009698985070491862,-0.0003118989447420139,0.8035714285714249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,28.58000000000004,True,1133.6194563662445
