Date,VIX,VIX9D,VIX3M,VVIX,MOVE,vix9d_vix,vix_vix3m,backwardation
2015-02-04,18.329999923706055,17.479999542236328,20.43000030517578,103.73999786376953,92.30000305175781,0.9536279113471011,0.8972099681791141,0
2015-02-05,16.850000381469727,15.3100004196167,19.270000457763672,98.55999755859375,93.0,0.9086053455793036,0.8744161899944868,0
2015-02-06,17.290000915527344,14.930000305175781,19.8799991607666,101.69000244140625,93.69999694824219,0.8635048880632414,0.869718392626965,0
2015-02-09,18.549999237060547,16.8799991607666,20.670000076293945,104.19000244140625,95.0999984741211,0.9099730380065193,0.8974358572129475,0
2015-02-10,17.229999542236328,15.199999809265137,19.729999542236328,97.33000183105469,95.3499984741211,0.8821822526463218,0.8732894040545612,0
2015-02-11,16.959999084472656,14.279999732971191,19.709999084472656,98.7300033569336,94.19999694824219,0.8419811617823094,0.8604769087906035,0
2015-02-12,15.34000015258789,12.359999656677246,18.34000015258789,93.23999786376953,91.5999984741211,0.8057366058495175,0.8364231202268185,0
2015-02-13,14.6899995803833,11.760000228881836,18.1299991607666,92.73999786376953,91.4000015258789,0.8005446266033853,0.8102592531924946,0
2015-02-17,15.800000190734863,13.550000190734863,18.3799991607666,92.94999694824219,91.80000305175781,0.85759493842795,0.8596300822723144,0
2015-02-18,15.449999809265137,12.399999618530273,18.65999984741211,89.37999725341797,91.4000015258789,0.8025889819813575,0.8279742730763121,0
2015-02-19,15.289999961853027,12.34000015258789,18.010000228881836,87.5999984741211,98.5,0.8070634521500928,0.8489727799854847,0
2015-02-20,14.300000190734863,11.739999771118164,17.290000915527344,85.77999877929688,98.30000305175781,0.8209789940229963,0.8270676364101693,0
2015-02-23,14.5600004196167,12.15999984741211,17.540000915527344,86.12999725341797,97.69999694824219,0.8351648006155915,0.8301026031718967,0
2015-02-24,13.6899995803833,10.9399995803833,16.709999084472656,82.6500015258789,94.0999984741211,0.7991234416149628,0.8192699180399349,0
2015-02-25,13.84000015258789,11.640000343322754,16.8700008392334,86.56999969482422,91.5,0.8410404779617169,0.8203911952630824,0
2015-02-26,13.90999984741211,11.380000114440918,16.850000381469727,86.93000030517578,90.5,0.8181164801779717,0.8255192600891099,0
2015-02-27,13.34000015258789,10.600000381469727,16.889999389648438,85.2300033569336,91.4000015258789,0.7946027181576443,0.7898164970191607,0
2015-03-02,13.039999961853027,10.850000381469727,16.459999084472656,81.83999633789062,90.19999694824219,0.8320552464118186,0.7922236140434634,0
2015-03-03,13.859999656677246,11.8100004196167,16.780000686645508,85.05000305175781,91.80000305175781,0.8520924034747049,0.825983259208555,0
2015-03-04,14.229999542236328,12.279999732971191,16.90999984741211,84.0999984741211,90.69999694824219,0.8629655747017204,0.8415138776251423,0
2015-03-05,14.039999961853027,12.15999984741211,16.639999389648438,81.26000213623047,89.30000305175781,0.866096857581986,0.8437500286560803,0
2015-03-06,15.199999809265137,14.3100004196167,17.510000228881836,86.87999725341797,86.5999984741211,0.9414474078410225,0.8680753632540522,0
2015-03-09,15.0600004196167,14.199999809265137,17.309999465942383,85.55000305175781,84.0,0.9428950473845039,0.8700173821060722,0
2015-03-10,16.690000534057617,16.719999313354492,18.260000228881836,91.88999938964844,84.4000015258789,1.0017974103257612,0.9140197330150659,0
2015-03-11,16.8700008392334,16.780000686645508,18.530000686645508,97.27999877929688,85.0,0.9946650771718646,0.9104155539180059,0
2015-03-12,15.420000076293945,15.039999961853027,17.389999389648438,89.4800033569336,85.5999984741211,0.9753566723371737,0.8867165392468528,0
2015-03-13,16.0,15.25,17.889999389648438,93.12000274658203,86.0999984741211,0.953125,0.8943544184388271,0
2015-03-16,15.609999656677246,16.149999618530273,17.399999618530273,90.54000091552734,84.80000305175781,1.0345932077981848,0.8971264367186105,0
2015-03-17,15.65999984741211,16.719999313354492,17.479999542236328,88.25,86.30000305175781,1.0676883445894512,0.8958810215969047,0
2015-03-18,13.970000267028809,13.850000381469727,16.43000030517578,81.22000122070312,85.69999694824219,0.9914101729946062,0.850273889686294,0
2015-03-19,14.069999694824219,12.890000343322754,16.969999313354492,81.61000061035156,87.80000305175781,0.9161336618979786,0.8291102100252811,0
2015-03-20,13.020000457763672,10.729999542236328,16.709999084472656,80.48999786376953,86.5,0.8241166793383756,0.7791742173021527,0
2015-03-23,13.40999984741211,12.029999732971191,16.530000686645508,79.9800033569336,84.9000015258789,0.897091712890121,0.8112522256726807,0
2015-03-24,13.619999885559082,12.239999771118164,16.59000015258789,80.04000091552734,83.69999694824219,0.8986784048431531,0.8209764774133823,0
2015-03-25,15.4399995803833,15.279999732971191,17.56999969482422,83.5199966430664,84.19999694824219,0.989637315300488,0.8787706231396023,0
2015-03-26,15.800000190734863,15.920000076293945,17.56999969482422,87.02999877929688,86.19999694824219,1.00759492937408,0.8992601289224402,0
2015-03-27,15.069999694824219,14.6899995803833,17.389999389648438,86.5,86.19999694824219,0.9747843316432562,0.8665900071160888,0
2015-03-30,14.510000228881836,14.3100004196167,16.920000076293945,82.16000366210938,86.4000015258789,0.9862164158435338,0.8575650214807812,0
2015-03-31,15.289999961853027,15.5,17.540000915527344,84.01000213623047,86.0999984741211,1.01373446950104,0.8717217311156183,0
2015-04-01,15.109999656677246,14.289999961853027,17.34000015258789,82.81999969482422,85.5999984741211,0.9457313227362084,0.871395589602816,0
2015-04-02,14.670000076293945,13.90999984741211,17.219999313354492,80.20999908447266,84.30000305175781,0.9481935770327662,0.8519164147072313,0
2015-04-06,14.739999771118164,14.15999984741211,16.81999969482422,80.30000305175781,79.0,0.9606512935744737,0.8763376955145782,0
2015-04-07,14.779999732971191,13.899999618530273,16.799999237060547,79.69999694824219,77.80000305175781,0.9404600723721385,0.8797619288200165,0
2015-04-08,13.979999542236328,12.800000190734863,16.399999618530273,84.76000213623047,80.0,0.9155937489170544,0.8524390163058541,0
2015-04-09,13.09000015258789,11.40999984741211,16.020000457763672,80.70999908447266,78.80000305175781,0.8716577321931012,0.8171036066509079,0
2015-04-10,12.579999923706055,9.90999984741211,15.460000038146973,78.91000366210938,77.80000305175781,0.7877583392299922,0.8137128003017707,0
2015-04-13,13.9399995803833,12.489999771118164,16.31999969482422,83.80000305175781,75.80000305175781,0.8959827939087164,0.8541666569273454,0
2015-04-14,13.670000076293945,11.720000267028809,15.850000381469727,81.91000366210938,74.80000305175781,0.8573518801476263,0.8624605518795807,0
2015-04-15,12.84000015258789,10.59000015258789,15.6899995803833,79.83000183105469,73.0,0.8247663572226271,0.8183556721468194,0
2015-04-16,12.600000381469727,10.739999771118164,15.329999923706055,79.77999877929688,72.4000015258789,0.8523809084095756,0.8219178371935474,0
2015-04-17,13.890000343322754,12.90999984741211,16.139999389648438,85.97000122070312,74.4000015258789,0.9294456103896532,0.8605948493549049,0
2015-04-20,13.300000190734863,12.619999885559082,15.579999923706055,81.4800033569336,73.5,0.9488721582388031,0.8536585530079488,0
2015-04-21,13.25,12.579999923706055,15.520000457763672,81.29000091552734,72.9000015258789,0.9494339565061173,0.8537370882210165,0
2015-04-22,12.710000038146973,11.829999923706055,15.460000038146973,79.69999694824219,72.9000015258789,0.9307631698033247,0.8221216045786237,0
2015-04-23,12.479999542236328,11.84000015258789,15.170000076293945,78.16999816894531,73.19999694824219,0.9487179957433112,0.8226763005584118,0
2015-04-24,12.289999961853027,10.859999656677246,15.260000228881836,76.43000030517578,71.5999984741211,0.8836452148401657,0.8053735109775662,0
2015-04-27,13.119999885559082,12.720000267028809,15.930000305175781,81.22000122070312,71.0,0.9695122239314541,0.8236032413192291,0
2015-04-28,12.40999984741211,11.869999885559082,15.3100004196167,77.68000030517578,72.9000015258789,0.9564867068096189,0.8105812872161113,0
2015-04-29,13.390000343322754,13.260000228881836,15.970000267028809,82.2699966430664,73.9000015258789,0.9902912538381117,0.8384470957691437,0
2015-04-30,14.550000190734863,15.0600004196167,16.479999542236328,87.08000183105469,75.30000305175781,1.0350515616629747,0.8828883856122022,0
2015-05-01,12.699999809265137,11.770000457763672,15.380000114440918,79.63999938964844,78.9000015258789,0.9267717035064053,0.8257477057715091,0
2015-05-04,12.850000381469727,12.010000228881836,15.430000305175781,78.55999755859375,81.0999984741211,0.9346303402605958,0.8327932681348924,0
2015-05-05,14.3100004196167,14.640000343322754,16.31999969482422,84.44999694824219,87.69999694824219,1.0230607906379707,0.8768382774023594,0
2015-05-06,15.149999618530273,16.049999237060547,16.719999313354492,90.80000305175781,91.0,1.059405916910352,0.906100492864839,0
2015-05-07,15.130000114440918,15.59000015258789,16.739999771118164,89.20999908447266,89.5999984741211,1.0304031747962727,0.9038231972108501,0
2015-05-08,12.859999656677246,11.319999694824219,15.5600004196167,79.44000244140625,80.9000015258789,0.8802488333618719,0.826478104747637,0
2015-05-11,13.850000381469727,13.40999984741211,16.100000381469727,83.11000061035156,84.0999984741211,0.9682310092463026,0.8602484505162102,0
2015-05-12,13.859999656677246,13.819999694824219,16.399999618530273,84.63999938964844,87.4000015258789,0.9971139997948155,0.8451219499430296,0
2015-05-13,13.760000228881836,13.489999771118164,16.290000915527344,84.44999694824219,85.5999984741211,0.9803778740354271,0.8446899604386175,0
2015-05-14,12.739999771118164,11.59000015258789,15.90999984741211,82.33999633789062,83.19999694824219,0.9097331523398182,0.8007542359084578,0
2015-05-15,12.380000114440918,10.770000457763672,15.569999694824219,80.93000030517578,83.19999694824219,0.8699515636676588,0.795118841174819,0
2015-05-18,12.729999542236328,11.010000228881836,15.229999542236328,82.05999755859375,88.19999694824219,0.864886144917148,0.8358502905356682,0
2015-05-19,12.850000381469727,11.149999618530273,15.279999732971191,77.52999877929688,87.66999816894531,0.867704224710302,0.8409686260492524,0
2015-05-20,12.880000114440918,10.479999542236328,15.149999618530273,77.02999877929688,87.6500015258789,0.8136645535030909,0.8501650454622538,0
2015-05-21,12.109999656677246,9.949999809265137,14.609999656677246,73.18000030517578,86.0999984741211,0.8216350199299037,0.8288843217831686,0
2015-05-22,12.130000114440918,9.600000381469727,14.479999542236328,75.9800033569336,87.66999816894531,0.791426239975118,0.8377072167066885,0
2015-05-26,14.0600004196167,13.319999694824219,15.479999542236328,81.94000244140625,85.36000061035156,0.9473683710734445,0.9082687878158369,0
2015-05-27,13.270000457763672,11.930000305175781,14.989999771118164,77.79000091552734,84.0,0.8990203386312683,0.8852568819468241,0
2015-05-28,13.3100004196167,12.229999542236328,15.010000228881836,77.3499984741211,82.69999694824219,0.9188579381418628,0.8867421863196215,0
2015-05-29,13.84000015258789,13.670000076293945,15.380000114440918,79.06999969482422,82.69999694824219,0.9877167576286364,0.8998699642136506,0
2015-06-01,13.970000267028809,13.850000381469727,15.40999984741211,78.88999938964844,83.55000305175781,0.9914101729946062,0.9065542118986375,0
2015-06-02,14.239999771118164,13.989999771118164,15.710000038146973,80.61000061035156,87.5,0.9824438199425357,0.9064290093278575,0
2015-06-03,13.65999984741211,12.699999809265137,15.359999656677246,79.2699966430664,91.80999755859375,0.929721811942125,0.8893229266104756,0
2015-06-04,14.710000038146973,15.020000457763672,16.280000686645508,87.98999786376953,92.20999908447266,1.0210741277235067,0.9035626177960541,0
2015-06-05,14.210000038146973,13.699999809265137,15.960000038146973,84.0999984741211,88.9000015258789,0.9641097658330238,0.8903508774550616,0
2015-06-08,15.289999961853027,15.890000343322754,16.600000381469727,86.5,87.5999984741211,1.0392413592522345,0.9210843138847739,0
2015-06-09,14.470000267028809,15.050000190734863,16.25,84.33999633789062,87.19999694824219,1.0400829241881657,0.8904615548940805,0
2015-06-10,13.220000267028809,13.319999694824219,15.329999923706055,81.5999984741211,89.80000305175781,1.0075642530843825,0.8623614046198149,0
2015-06-11,12.850000381469727,12.380000114440918,15.100000381469727,79.52999877929688,87.80000305175781,0.9634241048189719,0.8509933812477823,0
2015-06-12,13.779999732971191,14.15999984741211,15.609999656677246,85.55000305175781,87.69999694824219,1.027576206226746,0.8827674590676071,0
2015-06-15,15.390000343322754,16.68000030517578,16.6200008392334,96.12000274658203,86.0,1.0838206584194598,0.9259927536822328,0
2015-06-16,14.8100004196167,16.290000915527344,16.200000762939453,95.95999908447266,85.69999694824219,1.0999325087087979,0.9141975137123054,0
2015-06-17,14.5,15.220000267028809,16.219999313354492,93.19000244140625,82.4000015258789,1.049655190829573,0.8939581142929915,0
2015-06-18,13.1899995803833,13.109999656677246,15.4399995803833,89.19999694824219,82.5999984741211,0.9939348046814926,0.8542746074385487,0
2015-06-19,13.960000038146973,14.319999694824219,15.90999984741211,92.16000366210938,84.69999694824219,1.0257879409522574,0.8774355859228798,0
2015-06-22,12.739999771118164,13.149999618530273,14.989999771118164,83.87000274658203,84.4000015258789,1.0321820922117744,0.849899930996986,0
2015-06-23,12.109999656677246,12.170000076293945,14.539999961853027,78.8499984741211,84.19999694824219,1.0049546177801596,0.8328748066333492,0
2015-06-24,13.260000228881836,14.8100004196167,15.180000305175781,82.52999877929688,82.69999694824219,1.1168929233770888,0.8735177840780872,0
2015-06-25,14.010000228881836,15.130000114440918,15.520000457763672,83.51000213623047,83.31999969482422,1.0799428884555038,0.9027061736891587,0
2015-06-26,14.020000457763672,15.489999771118164,15.460000038146973,83.08999633789062,84.30000305175781,1.1048501615804491,0.9068564309941685,0
2015-06-29,18.850000381469727,22.559999465942383,18.719999313354492,117.0,89.80000305175781,1.1968169235752233,1.006944501756605,1
2015-06-30,18.229999542236328,20.93000030517578,18.469999313354492,110.16999816894531,92.30000305175781,1.148107560654839,0.9870059675126985,0
2015-07-01,16.09000015258789,17.229999542236328,16.790000915527344,97.5999984741211,90.30000305175781,1.070851421928985,0.9583084738076402,0
2015-07-02,16.790000915527344,17.969999313354492,17.68000030517578,105.13999938964844,88.0,1.0702798292724267,0.949660668875221,0
2015-07-06,17.010000228881836,16.649999618530273,18.040000915527344,105.97000122070312,86.18000030517578,0.9788359432388304,0.9429046211544829,0
2015-07-07,16.09000015258789,15.90999984741211,17.020000457763672,99.3499984741211,90.5,0.9888129084233209,0.9453583854193399,0
2015-07-08,19.65999984741211,20.959999084472656,19.25,111.66999816894531,89.4000015258789,1.0661240715742766,1.0212986933720576,1
2015-07-09,19.969999313354492,22.059999465942383,19.780000686645508,115.36000061035156,89.30000305175781,1.1046569967175837,1.009605592523425,1
2015-07-10,16.829999923706055,17.239999771118164,17.729999542236328,101.19000244140625,90.19999694824219,1.0243612506993895,0.9492385988851101,0
2015-07-13,13.899999618530273,13.319999694824219,15.9399995803833,85.94999694824219,84.69999694824219,0.9582733856385975,0.8720200743064278,0
2015-07-14,13.369999885559082,12.180000305175781,15.460000038146973,87.3499984741211,80.80000305175781,0.9109947950210069,0.8648124096099034,0
2015-07-15,13.229999542236328,12.399999618530273,15.600000381469727,90.80999755859375,79.0999984741211,0.9372637980026902,0.8480768729949151,0
2015-07-16,12.109999656677246,10.350000381469727,14.729999542236328,87.12000274658203,76.0,0.8546656213786855,0.8221317062470654,0
2015-07-17,11.949999809265137,9.720000267028809,14.609999656677246,85.31999969482422,74.20999908447266,0.8133891566669856,0.8179329288213636,0
2015-07-20,12.25,11.100000381469727,14.850000381469727,84.37999725341797,72.80000305175781,0.9061224801199776,0.8249158037252252,0
2015-07-21,12.220000267028809,11.319999694824219,14.75,82.55999755859375,72.4000015258789,0.9263502002833084,0.8284745943748345,0
2015-07-22,12.119999885559082,11.199999809265137,14.8100004196167,78.88999938964844,72.0999984741211,0.9240924022293003,0.8183659380255954,0
2015-07-23,12.640000343322754,11.90999984741211,14.920000076293945,81.63999938964844,72.5999984741211,0.9422467977782709,0.8471850052739723,0
2015-07-24,13.739999771118164,13.050000190734863,15.649999618530273,88.36000061035156,73.0,0.9497816890918952,0.8779552783406724,0
2015-07-27,15.600000381469727,16.610000610351562,16.780000686645508,97.31999969482422,72.19999694824219,1.0647436028323147,0.9296781730101541,0
2015-07-28,13.4399995803833,13.619999885559082,15.430000305175781,84.7699966430664,71.9000015258789,1.013392880267534,0.8710304157204092,0
2015-07-29,12.5,12.180000305175781,14.920000076293945,82.94000244140625,69.70999908447266,0.9744000244140625,0.8378016042949604,0
2015-07-30,12.130000114440918,11.0600004196167,14.710000038146973,80.6500015258789,71.19999694824219,0.9117889790000603,0.8246091150907258,0
2015-07-31,12.119999885559082,10.670000076293945,14.899999618530273,81.7699966430664,75.80000305175781,0.88036305091118,0.8134228319365951,0
2015-08-03,12.5600004196167,12.119999885559082,14.84000015258789,79.43000030517578,74.69999694824219,0.9649681115161105,0.8463612055574278,0
2015-08-04,13.0,12.420000076293945,15.130000114440918,80.81999969482422,80.47000122070312,0.9553846212533804,0.8592200860323903,0
2015-08-05,12.510000228881836,11.510000228881836,14.880000114440918,80.0999984741211,80.69999694824219,0.92006395030343,0.8407258153675001,0
2015-08-06,13.770000457763672,13.65999984741211,15.550000190734863,84.36000061035156,80.30000305175781,0.9920115754034312,0.8855305652001364,0
2015-08-07,13.390000343322754,13.039999961853027,15.420000076293945,82.56999969482422,76.19999694824219,0.9738610625470027,0.8683528065546493,0
2015-08-10,12.229999542236328,11.4399995803833,14.989999771118164,80.20999908447266,75.30000305175781,0.9354047431379894,0.8158772334206676,0
2015-08-11,13.710000038146973,14.130000114440918,15.9399995803833,85.22000122070312,78.0999984741211,1.0306345787837585,0.8601004014466415,0
2015-08-12,13.609999656677246,14.270000457763672,15.869999885559082,88.12999725341797,81.5,1.0484938146756397,0.8575929272098909,0
2015-08-13,13.489999771118164,13.630000114440918,15.75,88.36000061035156,80.0,1.0103780834468576,0.8565079219757564,0
2015-08-14,12.829999923706055,11.770000457763672,15.510000228881836,89.37999725341797,77.0999984741211,0.9173811790923072,0.8272082356139984,0
2015-08-17,13.020000457763672,11.289999961853027,15.210000038146973,87.3499984741211,76.0999984741211,0.8671274627429781,0.856015807042029,0
2015-08-18,13.789999961853027,12.140000343322754,15.609999656677246,88.83999633789062,82.69999694824219,0.8803481056494104,0.8834080887346012,0
2015-08-19,15.25,14.34000015258789,16.5,91.83999633789062,81.5,0.9403278788582223,0.9242424242424242,0
2015-08-20,19.139999389648438,20.8799991607666,18.829999923706055,108.75,84.5999984741211,1.0909090818497735,1.0164630625171756,1
2015-08-21,28.030000686645508,38.959999084472656,23.469999313354492,138.57000732421875,88.5,1.3899392839841986,1.194290647920742,1
2015-08-24,40.7400016784668,54.61000061035156,31.139999389648438,168.75,94.5,1.3404516043310764,1.3082852433198695,1
2015-08-25,36.02000045776367,44.91999816894531,29.579999923706055,152.4199981689453,91.0999984741211,1.2470848861209094,1.2177146906919516,1
2015-08-26,30.31999969482422,37.880001068115234,25.649999618530273,134.30999755859375,92.0,1.2493404171960314,1.1820662824852524,1
2015-08-27,26.100000381469727,28.889999389648438,24.860000610351562,128.58999633789062,91.4000015258789,1.106896512160955,1.049879313784161,1
2015-08-28,26.049999237060547,27.110000610351562,25.34000015258789,127.18000030517578,91.0999984741211,1.0406910327960004,1.0280189060851346,1
2015-08-31,28.43000030517578,28.260000228881836,26.530000686645508,127.27999877929688,87.69999694824219,0.9940203983654902,1.0716170210838585,1
2015-09-01,31.399999618530273,31.209999084472656,29.530000686645508,128.94000244140625,88.69999694824219,0.9939490275042714,1.063325394121323,1
2015-09-02,26.09000015258789,24.260000228881836,26.190000534057617,114.43000030517578,93.0999984741211,0.9298581865464445,0.9961817342714565,0
2015-09-03,25.610000610351562,23.989999771118164,26.200000762939453,118.16000366210938,91.4000015258789,0.9367434283239106,0.977480910862321,0
2015-09-04,27.799999237060547,26.8799991607666,28.06999969482422,123.1500015258789,86.80000305175781,0.966906471167543,0.9903811734699286,0
2015-09-08,24.899999618530273,24.420000076293945,25.690000534057617,117.62000274658203,85.19999694824219,0.980722909655022,0.9692486999180857,0
2015-09-09,26.229999542236328,27.899999618530273,26.309999465942383,131.3000030517578,85.0999984741211,1.0636675602530934,0.9969593338909181,0
2015-09-10,24.3700008392334,26.110000610351562,25.649999618530273,127.05999755859375,83.5999984741211,1.0713992495362137,0.9500975127355492,0
2015-09-11,23.200000762939453,23.43000030517578,24.68000030517578,119.08999633789062,83.80000305175781,1.009913773046238,0.9400324342003371,0
2015-09-14,24.25,25.520000457763672,23.700000762939453,118.01000213623047,82.69999694824219,1.052371152897471,1.0232067181162543,1
2015-09-15,22.540000915527344,24.6200008392334,23.1200008392334,109.33999633789062,85.0,1.092280383283977,0.9749134990202152,0
2015-09-16,21.350000381469727,23.75,22.329999923706055,107.0199966430664,84.9000015258789,1.112412158109997,0.95611287301457,0
2015-09-17,21.139999389648438,22.25,21.139999389648438,118.08999633789062,77.69999694824219,1.0525071259413135,1.0,0
2015-09-18,22.280000686645508,21.780000686645508,23.200000762939453,116.26000213623047,75.80000305175781,0.9775583489860619,0.9603448256017479,0
2015-09-21,20.139999389648438,19.610000610351562,21.59000015258789,103.4000015258789,74.5,0.9736842703396861,0.9328392425802902,0
2015-09-22,22.440000534057617,23.450000762939453,23.280000686645508,111.36000061035156,75.5999984741211,1.0450089217845133,0.9639175202829889,0
2015-09-23,22.1299991607666,22.459999084472656,22.8799991607666,105.86000061035156,69.19999694824219,1.0149118814378943,0.9672202785179267,0
2015-09-24,23.469999313354492,24.219999313354492,23.459999084472656,110.12000274658203,76.4000015258789,1.0319556890473895,1.0004262672323996,1
2015-09-25,23.6200008392334,22.889999389648438,24.399999618530273,110.54000091552734,75.9000015258789,0.9690939278726692,0.9680328364142877,0
2015-09-28,27.6299991607666,30.260000228881836,26.3799991607666,115.30999755859375,76.9000015258789,1.0951864331523296,1.0473843836151082,1
2015-09-29,26.829999923706055,28.559999465942383,26.0,110.98999786376953,83.30000305175781,1.0644800427564578,1.0319230739886944,1
2015-09-30,24.5,25.700000762939453,24.75,103.27999877929688,81.5999984741211,1.0489796229771204,0.98989898989899,0
2015-10-01,22.549999237060547,21.93000030517578,23.829999923706055,98.2699966430664,81.5,0.9725055896735549,0.9462861648869682,0
2015-10-02,20.940000534057617,19.350000381469727,22.600000381469727,95.06999969482422,78.9000015258789,0.924068762557964,0.9265486805578471,0
2015-10-05,19.540000915527344,19.020000457763672,21.329999923706055,92.29000091552734,77.5,0.9733879000307284,0.9160806837983475,0
2015-10-06,19.399999618530273,18.190000534057617,21.59000015258789,92.45999908447266,80.30000305175781,0.9376289119450857,0.8985641260500357,0
2015-10-07,18.399999618530273,16.389999389648438,20.709999084472656,89.43000030517578,80.0,0.8907608548612357,0.8884597021699384,0
2015-10-08,17.420000076293945,15.470000267028809,20.09000015258789,88.41999816894531,79.5,0.8880597129319879,0.8670980559475003,0
2015-10-09,17.079999923706055,14.270000457763672,19.850000381469727,89.08000183105469,78.19999694824219,0.8354801242099383,0.8604533801243899,0
2015-10-12,16.170000076293945,14.729999542236328,19.260000228881836,88.2699966430664,,0.9109461640529778,0.8395638569124106,0
2015-10-13,17.670000076293945,16.530000686645508,20.5,98.3499984741211,76.30000305175781,0.9354839057879881,0.861951223233851,0
2015-10-14,18.030000686645508,16.899999618530273,20.809999465942383,102.29000091552734,74.80000305175781,0.9373266209051114,0.8664104348562518,0
2015-10-15,16.049999237060547,13.850000381469727,19.43000030517578,96.61000061035156,74.5999984741211,0.862928413696689,0.8260421505389856,0
2015-10-16,15.050000190734863,12.890000343322754,18.670000076293945,97.58000183105469,74.69999694824219,0.8564784172732531,0.8061060594126327,0
2015-10-19,14.979999542236328,13.869999885559082,17.860000610351562,94.37999725341797,71.0,0.9259012222565437,0.8387457463777465,0
2015-10-20,15.75,15.010000228881836,18.600000381469727,97.11000061035156,71.0999984741211,0.9530158875480531,0.8467741761817896,0
2015-10-21,16.700000762939453,16.670000076293945,19.459999084472656,106.0199966430664,69.69999694824219,0.9982035517799445,0.8581706859516024,0
2015-10-22,14.449999809265137,13.100000381469727,17.15999984741211,97.06999969482422,70.0,0.9065744328294171,0.8420745884472914,0
2015-10-23,14.460000038146973,13.149999618530273,17.479999542236328,97.20999908447266,70.80000305175781,0.9094052270981478,0.8272311451271933,0
2015-10-26,15.289999961853027,15.199999809265137,17.989999771118164,98.0999984741211,69.69999694824219,0.9941137898749227,0.8499166290374378,0
2015-10-27,15.430000305175781,16.309999465942383,18.139999389648438,95.20999908447266,69.80000305175781,1.0570317008011605,0.8506064401513094,0
2015-10-28,14.329999923706055,14.569999694824219,17.489999771118164,88.27999877929688,70.30000305175781,1.0167480650660112,0.8193253351191963,0
2015-10-29,14.609999656677246,14.539999961853027,17.809999465942383,88.5999984741211,73.0999984741211,0.995208781898073,0.8203256650633586,0
2015-10-30,15.069999694824219,14.3100004196167,18.399999618530273,90.2699966430664,73.0999984741211,0.9495687265694809,0.8190217395247944,0
2015-11-02,14.149999618530273,13.680000305175781,17.420000076293945,86.75,73.19999694824219,0.9667844999275477,0.8122847047392576,0
2015-11-03,14.539999961853027,13.8100004196167,17.469999313354492,87.33999633789062,73.30000305175781,0.9497937039785731,0.8322839458120813,0
