pair,entry_date,exit_date,direction,entry,exit,pnl_pct,risk_pct,risk_adjusted_pnl_pct,hold_days,exit_reason,units
GBPUSD=X,2023-06-05 00:00:00,2023-06-09 00:00:00,1,1.242992639541626,1.2559500932693481,0.010224395113395806,0.007969,8.147820465865117e-05,5,time,1
GBPUSD=X,2023-06-26 00:00:00,2023-07-14 00:00:00,1,1.2732527256011963,1.3128528594970703,0.03085972355865198,0.007969,0.00024592113703889766,15,time,1
GBPUSD=X,2023-08-03 00:00:00,2023-08-09 00:00:00,1,1.2717629671096802,1.2741613388061523,0.0016898618550770276,0.007969,1.3466509123108834e-05,5,time,1
GBPUSD=X,2023-08-25 00:00:00,2023-09-04 00:00:00,-1,1.2593348026275635,1.2591445446014404,-4.3343236907322056e-05,0.007969,-3.454022549144495e-07,7,reversal,1
GBPUSD=X,2023-09-05 00:00:00,2023-09-07 00:00:00,1,1.26262629032135,1.2498750686645508,-0.010283070340545934,0.007969,-8.194578754381055e-05,3,reversal,1
GBPUSD=X,2023-09-08 00:00:00,2023-09-28 00:00:00,-1,1.247551679611206,1.2135332822799683,0.02704575395625521,0.007969,0.00021552761327739778,15,time,1
GBPUSD=X,2023-10-03 00:00:00,2023-10-09 00:00:00,-1,1.2088828086853027,1.222090482711792,-0.01112284927287922,0.007969,-8.86379858555745e-05,5,time,1
GBPUSD=X,2023-11-03 00:00:00,2023-11-09 00:00:00,1,1.2190959453582764,1.2285012006759644,0.007511467367163624,0.007969,5.9858883448926924e-05,5,time,1
GBPUSD=X,2023-12-05 00:00:00,2023-12-11 00:00:00,1,1.2634079456329346,1.2554770708084106,-0.006474512482295386,0.007969,-5.159538997141193e-05,5,time,1
GBPUSD=X,2024-01-03 00:00:00,2024-01-09 00:00:00,-1,1.262371301651001,1.274518609046936,-0.009812228199578676,0.007969,-7.819364652244248e-05,5,time,1
GBPUSD=X,2024-02-05 00:00:00,2024-02-09 00:00:00,1,1.2616863250732422,1.2620525360107422,9.287163244971658e-05,0.007969,7.400940389917915e-07,5,time,1
GBPUSD=X,2024-03-05 00:00:00,2024-03-11 00:00:00,1,1.2690355777740479,1.2855123281478882,0.012787305143931836,0.007969,0.00010190203469199281,5,time,1
GBPUSD=X,2024-04-03 00:00:00,2024-04-09 00:00:00,1,1.2576559782028198,1.2658709287643433,0.006334011354395973,0.007969,5.0475736483181515e-05,5,time,1
GBPUSD=X,2024-05-03 00:00:00,2024-05-09 00:00:00,1,1.2539970874786377,1.2493284940719604,-0.0039214225988506435,0.007969,-3.1249816690240776e-05,5,time,1
GBPUSD=X,2024-06-04 00:00:00,2024-06-10 00:00:00,1,1.2810165882110596,1.2729448080062866,-0.006495826214159257,0.007969,-5.176523910063512e-05,5,time,1
GBPUSD=X,2024-07-03 00:00:00,2024-07-09 00:00:00,1,1.2688101530075073,1.2815583944320679,0.009850994162092268,0.007969,7.85025724777133e-05,5,time,1
GBPUSD=X,2024-09-03 00:00:00,2024-09-20 00:00:00,1,1.3141123056411743,1.328179955482483,0.010478467583147289,0.007969,8.350290817010075e-05,14,time,1
GBPUSD=X,2024-11-11 00:00:00,2024-11-29 00:00:00,-1,1.2915725708007812,1.2696800231933594,0.016733941531612815,0.007969,0.00013335278006542254,15,time,1
GBPUSD=X,2024-12-03 00:00:00,2024-12-09 00:00:00,-1,1.265806794166565,1.2749296426773071,-0.00739628602980961,0.007969,-5.894100337155278e-05,5,time,1
USDJPY=X,2015-01-02 00:00:00,2015-01-07 00:00:00,1,119.88999938964844,118.6729965209961,-0.010230003744117316,0.0075,-7.672502808087987e-05,4,trailing_stop,1
USDJPY=X,2015-02-03 00:00:00,2015-02-16 00:00:00,1,117.60199737548828,118.56999969482422,0.008204995356850967,0.0075,6.153746517638225e-05,10,trailing_stop,1
USDJPY=X,2015-03-03 00:00:00,2015-03-10 00:00:00,1,120.197998046875,121.40799713134766,0.010009884169139619,0.0075,7.507413126854715e-05,6,reversal,1
USDJPY=X,2015-03-11 00:00:00,2015-03-31 00:00:00,-1,121.05999755859375,120.01300048828125,0.008347259669310585,0.0075,6.26044475198294e-05,15,time,1
USDJPY=X,2015-04-02 00:00:00,2015-04-16 00:00:00,1,119.57599639892578,119.14299774169922,-0.003640115961792546,0.0075,-2.7300869713444095e-05,11,trailing_stop,1
USDJPY=X,2015-05-04 00:00:00,2015-06-11 00:00:00,1,120.13200378417969,122.86599731445312,0.0228712207269414,0.0075,0.0001715341554520605,29,trailing_stop,1
USDJPY=X,2015-07-02 00:00:00,2015-07-09 00:00:00,1,123.31800079345703,120.86199951171875,-0.019970284510857996,0.0075,-0.00014977713383143497,6,stop,1
USDJPY=X,2015-08-04 00:00:00,2015-08-20 00:00:00,1,123.94300079345703,123.89700317382812,-0.0003755939739599396,0.0075,-2.8169548046995466e-06,13,trailing_stop,1
USDJPY=X,2015-12-02 00:00:00,2015-12-10 00:00:00,1,122.91000366210938,121.69999694824219,-0.009893787018029192,0.0075,-7.420340263521894e-05,7,stop,1
USDJPY=X,2016-01-04 00:00:00,2016-01-04 00:00:00,1,120.31700134277344,120.31099700927734,-0.00014499249533456144,0.0075,-1.0874437150092107e-06,1,reversal,1
USDJPY=X,2016-01-05 00:00:00,2016-01-11 00:00:00,-1,119.4739990234375,117.08000183105469,0.019869408609244233,0.0075,0.00014902056456933175,5,time,1
USDJPY=X,2016-02-02 00:00:00,2016-02-02 00:00:00,1,120.85399627685547,120.83999633789062,-0.0002104831124354408,0.0075,-1.578623343265806e-06,1,reversal,1
USDJPY=X,2016-02-03 00:00:00,2016-02-09 00:00:00,-1,119.8499984741211,115.66799926757812,0.03472552802340379,0.0075,0.0002604414601755284,5,time,1
USDJPY=X,2016-03-03 00:00:00,2016-03-09 00:00:00,-1,113.49099731445312,112.66000366210938,0.007148371083876251,0.0075,5.361278312907188e-05,5,time,1
USDJPY=X,2016-03-11 00:00:00,2016-03-25 00:00:00,-1,112.83899688720703,112.83000183105469,-0.0001713522014250006,0.0075,-1.2851415106875045e-06,11,trailing_stop,1
USDJPY=X,2016-04-05 00:00:00,2016-04-07 00:00:00,1,111.24400329589844,109.6989974975586,-0.013980772749211745,0.0075,-0.0001048557956190881,3,trailing_stop,1
USDJPY=X,2016-05-03 00:00:00,2016-05-09 00:00:00,-1,106.40299987792969,107.36000061035156,-0.009174956088754469,0.0075,-6.881217066565852e-05,5,time,1
USDJPY=X,2016-06-03 00:00:00,2016-06-09 00:00:00,-1,108.91899871826172,106.77999877929688,0.01946023157230543,0.0075,0.0001459517367922907,5,time,1
USDJPY=X,2016-07-05 00:00:00,2016-07-14 00:00:00,1,102.5199966430664,104.07599639892578,0.01511429321751556,0.0075,0.0001133571991313667,8,time,1
USDJPY=X,2016-08-03 00:00:00,2016-08-09 00:00:00,-1,101.0780029296875,102.28800201416016,-0.012157776536160675,0.0075,-9.118332402120506e-05,5,time,1
USDJPY=X,2016-09-05 00:00:00,2016-09-09 00:00:00,-1,103.95800018310547,102.30599975585938,0.015707520552703455,0.0075,0.00011780640414527591,5,time,1
USDJPY=X,2016-10-04 00:00:00,2016-11-02 00:00:00,1,101.83599853515625,104.09200286865234,0.022198873975379493,0.0075,0.0001664915548153462,22,trailing_stop,1
USDJPY=X,2016-12-02 00:00:00,2016-12-02 00:00:00,1,113.9020004272461,113.90899658203125,-3.9329639934022916e-05,0.0075,-2.9497229950517185e-07,1,reversal,1
USDJPY=X,2016-12-05 00:00:00,2016-12-09 00:00:00,-1,113.5250015258789,114.07499694824219,-0.005018415204061622,0.0075,-3.7638114030462164e-05,5,time,1
USDJPY=X,2017-01-03 00:00:00,2017-01-03 00:00:00,1,117.48799896240234,117.49500274658203,-3.789702780110459e-05,0.0075,-2.842277085082844e-07,1,reversal,1
USDJPY=X,2017-01-04 00:00:00,2017-01-09 00:00:00,-1,117.6780014038086,117.1500015258789,0.004345639754780609,0.0075,3.259229816085456e-05,4,trailing_stop,1
USDJPY=X,2017-02-03 00:00:00,2017-02-09 00:00:00,-1,112.77899932861328,111.9520034790039,0.007158475932578509,0.0075,5.368856949433882e-05,5,time,1
USDJPY=X,2017-03-02 00:00:00,2017-03-02 00:00:00,1,114.09700012207031,114.12100219726562,0.00010979486072093353,0.0075,8.234614554070014e-07,1,reversal,1
USDJPY=X,2017-03-03 00:00:00,2017-03-09 00:00:00,-1,114.322998046875,114.41100311279297,-0.0009427569539342477,0.0075,-7.0706771545068576e-06,5,time,1
USDJPY=X,2017-03-13 00:00:00,2017-03-31 00:00:00,-1,114.7750015258789,111.7760009765625,0.025822594498624202,0.0075,0.00019366945873968151,15,trailing_stop,1
USDJPY=X,2017-04-04 00:00:00,2017-04-05 00:00:00,-1,110.70099639892578,110.85399627685547,-0.001510581803028385,0.0075,-1.1329363522712887e-05,2,reversal,1
USDJPY=X,2017-04-06 00:00:00,2017-04-12 00:00:00,1,110.3949966430664,109.58699798583984,-0.007390410375445579,0.0075,-5.542807781584184e-05,5,trailing_stop,1
USDJPY=X,2017-07-04 00:00:00,2017-07-10 00:00:00,1,113.36900329589844,113.98500061035156,0.005365185340758469,0.0075,4.023889005568852e-05,5,reversal,1
USDJPY=X,2017-07-12 00:00:00,2017-07-21 00:00:00,-1,113.76799774169922,111.88500213623047,0.016348941550630682,0.0075,0.00012261706162973012,8,time,1
USDJPY=X,2017-09-04 00:00:00,2017-09-04 00:00:00,1,109.7770004272461,109.79499816894531,5.920420019213533e-05,0.0075,4.4403150144101494e-07,1,reversal,1
USDJPY=X,2017-09-05 00:00:00,2017-09-11 00:00:00,-1,109.77999877929688,108.23100280761719,0.013932657990970236,0.0075,0.00010449493493227676,5,time,1
USDJPY=X,2017-10-03 00:00:00,2017-10-16 00:00:00,1,112.7760009765625,111.88200378417969,-0.007957773594981137,0.0075,-5.9683301962358524e-05,10,trailing_stop,1
USDJPY=X,2017-11-02 00:00:00,2017-11-17 00:00:00,1,114.1709976196289,113.02799987792969,-0.010035068870149507,0.0075,-7.52630165261213e-05,11,trailing_stop,1
USDJPY=X,2017-12-04 00:00:00,2017-12-15 00:00:00,1,112.83899688720703,112.39600372314453,-0.003956407218701057,0.0075,-2.9673054140257926e-05,10,trailing_stop,1
USDJPY=X,2018-01-02 00:00:00,2018-01-11 00:00:00,1,112.7699966430664,111.44400024414062,-0.011810918335337373,0.0075,-8.85818875150303e-05,8,stop,1
USDJPY=X,2018-06-04 00:00:00,2018-06-04 00:00:00,1,109.5979995727539,109.5979995727539,-0.00010492402289154988,0.0075,-7.869301716866241e-07,1,reversal,1
USDJPY=X,2018-06-05 00:00:00,2018-06-11 00:00:00,-1,109.9729995727539,109.44300079345703,0.004642203377136668,0.0075,3.481652532852501e-05,5,time,1
USDJPY=X,2018-08-02 00:00:00,2018-08-02 00:00:00,1,111.63700103759766,111.62000274658203,-0.0002551715036782634,0.0075,-1.913786277586975e-06,1,reversal,1
USDJPY=X,2018-08-03 00:00:00,2018-08-09 00:00:00,-1,111.6989974975586,110.89199829101562,0.007049316647793185,0.0075,5.286987485844889e-05,5,time,1
USDJPY=X,2018-09-04 00:00:00,2018-09-07 00:00:00,1,111.06099700927734,110.49500274658203,-0.005183278239561888,0.0075,-3.887458679671416e-05,4,trailing_stop,1
USDJPY=X,2018-10-02 00:00:00,2018-10-09 00:00:00,1,113.95800018310547,113.09700012207031,-0.007617759529424807,0.0075,-5.713319647068605e-05,6,trailing_stop,1
USDJPY=X,2018-11-02 00:00:00,2018-11-19 00:00:00,1,112.7229995727539,112.7300033569336,4.24611529494998e-05,0.0075,3.1845864712124845e-07,12,trailing_stop,1
USDJPY=X,2019-01-03 00:00:00,2019-01-09 00:00:00,1,107.44999694824219,108.7760009765625,0.012266407031180832,0.0075,9.199805273385624e-05,5,time,1
USDJPY=X,2019-03-05 00:00:00,2019-03-11 00:00:00,1,111.76000213623047,111.08000183105469,-0.006154380878804259,0.0075,-4.615785659103194e-05,5,trailing_stop,1
USDJPY=X,2019-03-12 00:00:00,2019-04-01 00:00:00,-1,111.3239974975586,110.99500274658203,0.002645228876701064,0.0075,1.983921657525798e-05,15,trailing_stop,1
USDJPY=X,2019-04-02 00:00:00,2019-04-11 00:00:00,1,111.43399810791016,110.98500061035156,-0.0040830584272757015,0.0075,-3.062293820456776e-05,8,trailing_stop,1
USDJPY=X,2019-05-02 00:00:00,2019-05-06 00:00:00,1,111.44999694824219,110.62300109863281,-0.007512461352994414,0.0075,-5.63434601474581e-05,3,trailing_stop,1
USDJPY=X,2019-06-04 00:00:00,2019-06-10 00:00:00,1,108.05899810791016,108.4489974975586,0.0035355141638596307,0.0075,2.651635622894723e-05,5,time,1
USDJPY=X,2019-07-03 00:00:00,2019-07-09 00:00:00,1,107.822998046875,108.72100067138672,0.008254623941751249,0.0075,6.190967956313437e-05,5,time,1
USDJPY=X,2019-11-04 00:00:00,2019-11-04 00:00:00,1,108.20999908447266,108.22000122070312,-1.3907515760431885e-05,0.0075,-1.0430636820323913e-07,1,reversal,1
USDJPY=X,2019-11-05 00:00:00,2019-11-25 00:00:00,-1,108.697998046875,108.7300033569336,-0.0006071299584257461,0.0075,-4.553474688193096e-06,15,time,1
USDJPY=X,2019-12-03 00:00:00,2019-12-31 00:00:00,1,109.01399993896484,108.87300109863281,-0.0012454920268498192,0.0075,-9.341190201373644e-06,21,trailing_stop,1
USDJPY=X,2020-01-02 00:00:00,2020-01-02 00:00:00,1,108.71399688720703,108.71299743652344,-0.00011501515819471755,0.0075,-8.626136864603816e-07,1,reversal,1
USDJPY=X,2020-01-03 00:00:00,2020-01-09 00:00:00,-1,108.54000091552734,109.03099822998047,-0.004702256051716956,0.0075,-3.526692038787717e-05,5,trailing_stop,1
USDJPY=X,2020-03-04 00:00:00,2020-03-16 00:00:00,-1,107.06900024414062,106.68800354003906,0.0033399314816458356,0.0075,2.5049486112343765e-05,9,trailing_stop,1
USDJPY=X,2020-04-02 00:00:00,2020-04-02 00:00:00,1,107.28600311279297,107.25700378417969,-0.0003776024730876283,0.0075,-2.8320185481572124e-06,1,reversal,1
USDJPY=X,2020-04-03 00:00:00,2020-04-30 00:00:00,-1,108.0469970703125,106.61000061035156,0.012919253835320424,0.0075,9.689440376490318e-05,20,time,1
USDJPY=X,2020-05-05 00:00:00,2020-05-11 00:00:00,1,106.68299865722656,106.91899871826172,0.0021370978931808567,0.0075,1.6028234198856424e-05,5,time,1
USDJPY=X,2022-03-03 00:00:00,2022-03-09 00:00:00,-1,115.49700164794922,115.72200012207031,-0.002119977221003545,0.0075,-1.589982915752659e-05,5,time,1
USDJPY=X,2022-03-11 00:00:00,2022-03-14 00:00:00,-1,116.15899658203125,117.52899932861328,-0.011917548309641215,0.0075,-8.938161232230911e-05,2,trailing_stop,1
USDJPY=X,2022-05-03 00:00:00,2022-05-03 00:00:00,-1,130.11199951171875,130.11199951171875,-0.00010258584419943655,0.0075,-7.693938314957741e-07,1,reversal,1
USDJPY=X,2022-05-04 00:00:00,2022-05-13 00:00:00,1,130.11599731445312,128.58799743652344,-0.011781566186181341,0.0075,-8.836174639636006e-05,8,trailing_stop,1
USDJPY=X,2022-06-03 00:00:00,2022-06-03 00:00:00,-1,129.91799926757812,129.91799926757812,-0.00010272471181291655,0.0075,-7.704353385968741e-07,1,reversal,1
USDJPY=X,2022-06-06 00:00:00,2022-06-17 00:00:00,1,130.70700073242188,132.42100524902344,0.013097472556336101,0.0075,9.823104417252076e-05,10,trailing_stop,1
USDJPY=X,2022-07-05 00:00:00,2022-07-05 00:00:00,-1,135.83999633789062,135.83999633789062,-9.866442630057094e-05,0.0075,-7.39983197254282e-07,1,reversal,1
USDJPY=X,2022-07-06 00:00:00,2022-07-22 00:00:00,1,135.52099609375,137.09800720214844,0.011640520860073002,0.0075,8.730390645054752e-05,13,trailing_stop,1
USDJPY=X,2022-08-03 00:00:00,2022-08-30 00:00:00,1,133.37899780273438,138.5959930419922,0.039176774097869474,0.0075,0.00029382580573402106,20,time,1
USDJPY=X,2022-09-05 00:00:00,2022-09-07 00:00:00,-1,140.48699951171875,143.1510009765625,-0.01907751522200788,0.0075,-0.0001430813641650591,3,trailing_stop,1
USDJPY=X,2022-09-09 00:00:00,2022-09-28 00:00:00,-1,143.8560028076172,144.6909942626953,-0.006061070641972342,0.0075,-4.545802981479256e-05,14,trailing_stop,1
USDJPY=X,2022-10-04 00:00:00,2022-10-10 00:00:00,-1,144.5189971923828,145.48199462890625,-0.006814315390211284,0.0075,-5.1107365426584626e-05,5,time,1
USDJPY=X,2022-11-03 00:00:00,2022-11-09 00:00:00,1,147.89199829101562,145.2949981689453,-0.017603572758209236,0.0075,-0.00013202679568656927,5,trailing_stop,1
USDJPY=X,2022-12-06 00:00:00,2022-12-23 00:00:00,-1,136.65199279785156,132.35699462890625,0.031169041690450486,0.0075,0.00023376781267837865,14,time,1
USDJPY=X,2023-01-03 00:00:00,2023-01-04 00:00:00,1,130.79400634765625,131.2480010986328,0.0033895139565634806,0.0075,2.5421354674226104e-05,2,reversal,1
USDJPY=X,2023-01-05 00:00:00,2023-01-25 00:00:00,-1,132.24600219726562,130.23899841308594,0.01488342476997628,0.0075,0.00011162568577482209,15,time,1
USDJPY=X,2023-03-13 00:00:00,2023-03-31 00:00:00,-1,134.97000122070312,133.2010040283203,0.01281557595081886,0.0075,9.611681963114145e-05,15,trailing_stop,1
USDJPY=X,2023-06-05 00:00:00,2023-06-09 00:00:00,1,140.20700073242188,138.86300659179688,-0.009633729634049898,0.0075,-7.225297225537423e-05,5,time,1
USDJPY=X,2023-07-04 00:00:00,2023-07-04 00:00:00,1,144.58399963378906,144.58399963378906,-7.820892308109602e-05,0.0075,-5.865669231082202e-07,1,reversal,1
USDJPY=X,2023-07-05 00:00:00,2023-07-14 00:00:00,-1,144.406005859375,138.0749969482422,0.04366204661893358,0.0075,0.00032746534964200186,8,time,1
USDJPY=X,2023-08-02 00:00:00,2023-08-24 00:00:00,1,142.97000122070312,144.67300415039062,0.01195300449210717,0.0075,8.964753369080378e-05,17,trailing_stop,1
USDJPY=X,2023-09-04 00:00:00,2023-10-06 00:00:00,1,146.0570068359375,148.46299743652344,0.01658189213835013,0.0075,0.00012436419103762598,25,trailing_stop,1
USDJPY=X,2023-12-04 00:00:00,2023-12-08 00:00:00,1,146.39300537109375,144.2779998779297,-0.01449174715422808,0.0075,-0.00010868810365671059,5,trailing_stop,1
USDJPY=X,2024-01-03 00:00:00,2024-01-09 00:00:00,1,142.15499877929688,144.22999572753906,0.014549959456259025,0.0075,0.00010912469592194268,5,time,1
